Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00763802],[1.527618],1333,-2,[17.0520917]
[0.02291391],[1.527618],1333,-2,[17.0520917]
[0.03818953],[1.52761764],1333,-2,[17.0520917]
[0.05346489],[1.52761721],1333,-2,[17.0520917]
[0.06874002],[1.52761679],1333,-2,[17.0520917]
[0.08401493],[1.52761636],1333,-2,[17.0520917]
[0.09928964],[1.52761594],1333,-2,[17.0520917]
[0.11456416],[1.52761551],1333,-2,[17.0520917]
[0.12983851],[1.52761509],1333,-2,[17.0520917]
[0.1451127],[1.52761466],1333,-2,[17.0520917]
[0.16038675],[1.52761424],1333,-2,[17.0520917]
[0.17566065],[1.52761382],1333,-2,[17.0520917]
[0.19093443],[1.52761339],1333,-2,[17.0520917]
[0.2062081],[1.52761297],1333,-2,[17.0520917]
[0.22148165],[1.52761254],1333,-2,[17.0520917]
[0.23675511],[1.52761212],1333,-2,[17.0520917]
[0.25202847],[1.52761169],1333,-2,[17.0520917]
[0.26730175],[1.52761127],1333,-2,[17.0520917]
[0.28257495],[1.52761085],1333,-2,[17.0520917]
[0.29784807],[1.52761042],1333,-2,[17.0520917]
[0.31312113],[1.52761],1333,-2,[17.0520917]
[0.32839412],[1.52760957],1333,-2,[17.0520917]
[0.34366705],[1.52760915],1333,-2,[17.0520917]
[0.35893993],[1.52760872],1333,-2,[17.0520917]
[0.37421276],[1.5276083],1333,-2,[17.0520917]
[0.38948554],[1.52760787],1333,-2,[17.0520917]
[0.40475827],[1.52760745],1333,-2,[17.0520917]
[0.42003097],[1.52760703],1333,-2,[17.0520917]
[0.43530362],[1.5276066],1333,-2,[17.0520917]
[0.45057624],[1.52760618],1333,-2,[17.0520917]
[0.46584883],[1.52760575],1333,-2,[17.0520917]
[0.48112139],[1.52760533],1333,-2,[17.0520917]
[0.49639392],[1.5276049],1333,-2,[17.0520917]
[0.51166642],[1.52760448],1333,-2,[17.0520917]
[0.52693889],[1.52760406],1333,-2,[17.0520917]
[0.54221135],[1.52760363],1333,-2,[17.0520917]
[0.55748378],[1.52760321],1333,-2,[17.0520917]
[0.57275619],[1.52760278],1333,-2,[17.0520917]
[0.58802858],[1.52760236],1333,-2,[17.0520917]
[0.60330095],[1.52760193],1333,-2,[17.0520917]
[0.6185733],[1.52760151],1333,-2,[17.0520917]
[0.63384564],[1.52760109],1333,-2,[17.0520917]
[0.64911796],[1.52760066],1333,-2,[17.0520917]
[0.66439027],[1.52760024],1333,-2,[17.0520917]
[0.67966257],[1.52759981],1333,-2,[17.0520917]
[0.69493485],[1.52759939],1333,-2,[17.0520917]
[0.71020712],[1.52759896],1333,-2,[17.0520917]
[0.72547938],[1.52759854],1333,-2,[17.0520917]
[0.74075163],[1.52759812],1333,-2,[17.0520917]
[0.75602386],[1.52759769],1333,-2,[17.0520917]
[0.77129609],[1.52759727],1333,-2,[17.0520917]
[0.78656831],[1.52759684],1333,-2,[17.0520917]
[0.80184051],[1.52759642],1333,-2,[17.0520917]
[0.81711271],[1.52759599],1333,-2,[17.0520917]
[0.8323849],[1.52759557],1333,-2,[17.0520917]
[0.84765708],[1.52759514],1333,-2,[17.0520917]
[0.86292926],[1.52759472],1333,-2,[17.0520917]
[0.87820143],[1.5275943],1333,-2,[17.0520917]
[0.89347359],[1.52759387],1333,-2,[17.0520917]
[0.90874574],[1.52759345],1333,-2,[17.0520917]
[0.92401788],[1.52759302],1333,-2,[17.0520917]
[0.93929002],[1.5275926],1333,-2,[17.0520917]
[0.95456216],[1.52759217],1333,-2,[17.0520917]
[0.96983428],[1.52759175],1333,-2,[17.0520917]
[0.9851064],[1.52759133],1333,-2,[17.0520917]
[1.00037852],[1.5275909],1333,-2,[17.0520917]
[1.01565062],[1.52759048],1333,-2,[17.0520917]
[1.03092273],[1.52759005],1333,-2,[17.0520917]
[1.04619482],[1.52758963],1333,-2,[17.0520917]
[1.06146691],[1.5275892],1333,-2,[17.0520917]
[1.076739],[1.52758878],1333,-2,[17.0520917]
[1.09201108],[1.52758835],1333,-2,[17.0520917]
[1.10728316],[1.52758793],1333,-2,[17.0520917]
[1.12255523],[1.52758751],1333,-2,[17.0520917]
[1.13782729],[1.52758708],1333,-2,[17.0520917]
[1.15309935],[1.52758666],1333,-2,[17.0520917]
[1.16837141],[1.52758623],1333,-2,[17.0520917]
[1.18364346],[1.52758581],1333,-2,[17.0520917]
