Vout,Iout,Irradiance,Temperature,MaxVoltage
[5.95994269e-06],[0.001192],1,21,[0.23768578]
[1.78797179e-05],[0.001192],1,21,[0.23768578]
[2.97992797e-05],[0.001192],1,21,[0.23768578]
[4.17186428e-05],[0.001192],1,21,[0.23768578]
[5.36378221e-05],[0.001192],1,21,[0.23768578]
[6.55568313e-05],[0.001192],1,21,[0.23768578]
[7.74756834e-05],[0.001192],1,21,[0.23768578]
[8.93943901e-05],[0.001192],1,21,[0.23768578]
[0.00010131],[0.001192],1,21,[0.23768578]
[0.00011323],[0.001192],1,21,[0.23768578]
[0.00012515],[0.001192],1,21,[0.23768578]
[0.00013707],[0.001192],1,21,[0.23768578]
[0.00014899],[0.001192],1,21,[0.23768578]
[0.0001609],[0.001192],1,21,[0.23768578]
[0.00017282],[0.001192],1,21,[0.23768578]
[0.00018474],[0.001192],1,21,[0.23768578]
[0.00019666],[0.001192],1,21,[0.23768578]
[0.00020858],[0.00119199],1,21,[0.23768578]
[0.00022049],[0.00119199],1,21,[0.23768578]
[0.00023241],[0.00119199],1,21,[0.23768578]
[0.00024433],[0.00119199],1,21,[0.23768578]
[0.00025625],[0.00119199],1,21,[0.23768578]
[0.00026816],[0.00119199],1,21,[0.23768578]
[0.00028008],[0.00119199],1,21,[0.23768578]
[0.000292],[0.00119199],1,21,[0.23768578]
[0.00030392],[0.00119199],1,21,[0.23768578]
[0.00031583],[0.00119199],1,21,[0.23768578]
[0.00032775],[0.00119199],1,21,[0.23768578]
[0.00033967],[0.00119199],1,21,[0.23768578]
[0.00035158],[0.00119199],1,21,[0.23768578]
[0.0003635],[0.00119199],1,21,[0.23768578]
[0.00037542],[0.00119199],1,21,[0.23768578]
[0.00038734],[0.00119199],1,21,[0.23768578]
[0.00039925],[0.00119199],1,21,[0.23768578]
[0.00041117],[0.00119199],1,21,[0.23768578]
[0.00042309],[0.00119199],1,21,[0.23768578]
[0.000435],[0.00119199],1,21,[0.23768578]
[0.00044692],[0.00119199],1,21,[0.23768578]
[0.00045884],[0.00119199],1,21,[0.23768578]
[0.00047076],[0.00119199],1,21,[0.23768578]
[0.00048267],[0.00119199],1,21,[0.23768578]
[0.00049459],[0.00119199],1,21,[0.23768578]
[0.00050651],[0.00119199],1,21,[0.23768578]
[0.00051842],[0.00119199],1,21,[0.23768578]
[0.00053034],[0.00119199],1,21,[0.23768578]
[0.00054226],[0.00119199],1,21,[0.23768578]
[0.00055417],[0.00119199],1,21,[0.23768578]
