Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.01145416],[2.290854],1999,-2,[17.45078622]
[0.03436227],[2.290854],1999,-2,[17.45078622]
[0.05726997],[2.29085345],1999,-2,[17.45078622]
[0.08017728],[2.29085282],1999,-2,[17.45078622]
[0.10308424],[2.29085218],1999,-2,[17.45078622]
[0.12599088],[2.29085154],1999,-2,[17.45078622]
[0.14889721],[2.29085091],1999,-2,[17.45078622]
[0.17180327],[2.29085027],1999,-2,[17.45078622]
[0.19470906],[2.29084963],1999,-2,[17.45078622]
[0.21761462],[2.290849],1999,-2,[17.45078622]
[0.24051996],[2.29084836],1999,-2,[17.45078622]
[0.26342509],[2.29084773],1999,-2,[17.45078622]
[0.28633003],[2.29084709],1999,-2,[17.45078622]
[0.3092348],[2.29084645],1999,-2,[17.45078622]
[0.33213941],[2.29084582],1999,-2,[17.45078622]
[0.35504386],[2.29084518],1999,-2,[17.45078622]
[0.37794818],[2.29084454],1999,-2,[17.45078622]
[0.40085236],[2.29084391],1999,-2,[17.45078622]
[0.42375643],[2.29084327],1999,-2,[17.45078622]
[0.44666039],[2.29084263],1999,-2,[17.45078622]
[0.46956424],[2.290842],1999,-2,[17.45078622]
[0.492468],[2.29084136],1999,-2,[17.45078622]
[0.51537167],[2.29084072],1999,-2,[17.45078622]
[0.53827526],[2.29084009],1999,-2,[17.45078622]
[0.56117877],[2.29083945],1999,-2,[17.45078622]
[0.58408221],[2.29083882],1999,-2,[17.45078622]
[0.60698558],[2.29083818],1999,-2,[17.45078622]
[0.6298889],[2.29083754],1999,-2,[17.45078622]
[0.65279215],[2.29083691],1999,-2,[17.45078622]
[0.67569536],[2.29083627],1999,-2,[17.45078622]
[0.69859851],[2.29083563],1999,-2,[17.45078622]
[0.72150162],[2.290835],1999,-2,[17.45078622]
[0.74440468],[2.29083436],1999,-2,[17.45078622]
[0.7673077],[2.29083372],1999,-2,[17.45078622]
[0.79021069],[2.29083309],1999,-2,[17.45078622]
[0.81311364],[2.29083245],1999,-2,[17.45078622]
[0.83601656],[2.29083182],1999,-2,[17.45078622]
[0.85891944],[2.29083118],1999,-2,[17.45078622]
[0.8818223],[2.29083054],1999,-2,[17.45078622]
[0.90472513],[2.29082991],1999,-2,[17.45078622]
[0.92762793],[2.29082927],1999,-2,[17.45078622]
[0.95053071],[2.29082863],1999,-2,[17.45078622]
[0.97343347],[2.290828],1999,-2,[17.45078622]
[0.9963362],[2.29082736],1999,-2,[17.45078622]
[1.01923891],[2.29082672],1999,-2,[17.45078622]
[1.04214161],[2.29082609],1999,-2,[17.45078622]
[1.06504429],[2.29082545],1999,-2,[17.45078622]
[1.08794694],[2.29082482],1999,-2,[17.45078622]
[1.11084959],[2.29082418],1999,-2,[17.45078622]
[1.13375221],[2.29082354],1999,-2,[17.45078622]
