Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00549995],[1.1],1000,-25,[14.21911578]
[0.01649974],[1.1],1000,-25,[14.21911578]
[0.02749934],[1.09999974],1000,-25,[14.21911578]
[0.03849875],[1.09999943],1000,-25,[14.21911578]
[0.04949799],[1.09999913],1000,-25,[14.21911578]
[0.06049708],[1.09999882],1000,-25,[14.21911578]
[0.07149602],[1.09999851],1000,-25,[14.21911578]
[0.08249482],[1.09999821],1000,-25,[14.21911578]
[0.09349351],[1.0999979],1000,-25,[14.21911578]
[0.10449207],[1.0999976],1000,-25,[14.21911578]
[0.11549054],[1.09999729],1000,-25,[14.21911578]
[0.1264889],[1.09999699],1000,-25,[14.21911578]
[0.13748717],[1.09999668],1000,-25,[14.21911578]
[0.14848536],[1.09999637],1000,-25,[14.21911578]
[0.15948347],[1.09999607],1000,-25,[14.21911578]
[0.17048151],[1.09999576],1000,-25,[14.21911578]
[0.18147948],[1.09999546],1000,-25,[14.21911578]
[0.19247739],[1.09999515],1000,-25,[14.21911578]
[0.20347524],[1.09999485],1000,-25,[14.21911578]
[0.21447304],[1.09999454],1000,-25,[14.21911578]
[0.22547079],[1.09999423],1000,-25,[14.21911578]
[0.2364685],[1.09999393],1000,-25,[14.21911578]
[0.24746616],[1.09999362],1000,-25,[14.21911578]
[0.25846378],[1.09999332],1000,-25,[14.21911578]
[0.26946136],[1.09999301],1000,-25,[14.21911578]
[0.28045892],[1.09999271],1000,-25,[14.21911578]
[0.29145644],[1.0999924],1000,-25,[14.21911578]
[0.30245393],[1.09999209],1000,-25,[14.21911578]
[0.31345139],[1.09999179],1000,-25,[14.21911578]
[0.32444883],[1.09999148],1000,-25,[14.21911578]
[0.33544624],[1.09999118],1000,-25,[14.21911578]
[0.34644363],[1.09999087],1000,-25,[14.21911578]
[0.357441],[1.09999057],1000,-25,[14.21911578]
[0.36843835],[1.09999026],1000,-25,[14.21911578]
[0.37943568],[1.09998995],1000,-25,[14.21911578]
[0.390433],[1.09998965],1000,-25,[14.21911578]
[0.4014303],[1.09998934],1000,-25,[14.21911578]
[0.41242759],[1.09998904],1000,-25,[14.21911578]
[0.42342486],[1.09998873],1000,-25,[14.21911578]
[0.43442211],[1.09998843],1000,-25,[14.21911578]
[0.44541936],[1.09998812],1000,-25,[14.21911578]
[0.45641659],[1.09998781],1000,-25,[14.21911578]
[0.46741382],[1.09998751],1000,-25,[14.21911578]
[0.47841103],[1.0999872],1000,-25,[14.21911578]
[0.48940823],[1.0999869],1000,-25,[14.21911578]
[0.50040542],[1.09998659],1000,-25,[14.21911578]
[0.51140261],[1.09998629],1000,-25,[14.21911578]
[0.52239978],[1.09998598],1000,-25,[14.21911578]
[0.53339695],[1.09998567],1000,-25,[14.21911578]
[0.54439411],[1.09998537],1000,-25,[14.21911578]
[0.55539127],[1.09998506],1000,-25,[14.21911578]
[0.56638841],[1.09998476],1000,-25,[14.21911578]
[0.57738555],[1.09998445],1000,-25,[14.21911578]
[0.58838268],[1.09998414],1000,-25,[14.21911578]
[0.59937981],[1.09998384],1000,-25,[14.21911578]
[0.61037693],[1.09998353],1000,-25,[14.21911578]
[0.62137405],[1.09998323],1000,-25,[14.21911578]
[0.63237116],[1.09998292],1000,-25,[14.21911578]
[0.64336826],[1.09998262],1000,-25,[14.21911578]
[0.65436536],[1.09998231],1000,-25,[14.21911578]
[0.66536246],[1.099982],1000,-25,[14.21911578]
[0.67635955],[1.0999817],1000,-25,[14.21911578]
[0.68735663],[1.09998139],1000,-25,[14.21911578]
[0.69835371],[1.09998109],1000,-25,[14.21911578]
[0.70935079],[1.09998078],1000,-25,[14.21911578]
[0.72034786],[1.09998047],1000,-25,[14.21911578]
[0.73134493],[1.09998017],1000,-25,[14.21911578]
[0.74234199],[1.09997986],1000,-25,[14.21911578]
[0.75333905],[1.09997956],1000,-25,[14.21911578]
[0.76433611],[1.09997925],1000,-25,[14.21911578]
[0.77533316],[1.09997895],1000,-25,[14.21911578]
[0.78633021],[1.09997864],1000,-25,[14.21911578]
[0.79732725],[1.09997833],1000,-25,[14.21911578]
[0.8083243],[1.09997803],1000,-25,[14.21911578]
[0.81932133],[1.09997772],1000,-25,[14.21911578]
[0.83031837],[1.09997742],1000,-25,[14.21911578]
[0.84131539],[1.09997711],1000,-25,[14.21911578]
[0.85231242],[1.0999768],1000,-25,[14.21911578]
[0.86330944],[1.0999765],1000,-25,[14.21911578]
[0.87430646],[1.09997619],1000,-25,[14.21911578]
[0.88530348],[1.09997589],1000,-25,[14.21911578]
[0.89630049],[1.09997558],1000,-25,[14.21911578]
[0.9072975],[1.09997527],1000,-25,[14.21911578]
[0.91829451],[1.09997497],1000,-25,[14.21911578]
[0.92929151],[1.09997466],1000,-25,[14.21911578]
[0.94028851],[1.09997436],1000,-25,[14.21911578]
[0.9512855],[1.09997405],1000,-25,[14.21911578]
[0.96228249],[1.09997375],1000,-25,[14.21911578]
[0.97327948],[1.09997344],1000,-25,[14.21911578]
[0.98427647],[1.09997313],1000,-25,[14.21911578]
[0.99527345],[1.09997283],1000,-25,[14.21911578]
[1.00627043],[1.09997252],1000,-25,[14.21911578]
[1.01726741],[1.09997222],1000,-25,[14.21911578]
[1.02826438],[1.09997191],1000,-25,[14.21911578]
[1.03926135],[1.0999716],1000,-25,[14.21911578]
[1.05025832],[1.0999713],1000,-25,[14.21911578]
[1.06125528],[1.09997099],1000,-25,[14.21911578]
[1.07225224],[1.09997069],1000,-25,[14.21911578]
[1.0832492],[1.09997038],1000,-25,[14.21911578]
[1.09424615],[1.09997007],1000,-25,[14.21911578]
[1.1052431],[1.09996977],1000,-25,[14.21911578]
[1.11624005],[1.09996946],1000,-25,[14.21911578]
[1.12723699],[1.09996916],1000,-25,[14.21911578]
[1.13823394],[1.09996885],1000,-25,[14.21911578]
[1.14923087],[1.09996854],1000,-25,[14.21911578]
[1.16022781],[1.09996824],1000,-25,[14.21911578]
[1.17122474],[1.09996793],1000,-25,[14.21911578]
[1.18222167],[1.09996763],1000,-25,[14.21911578]
[1.1932186],[1.09996732],1000,-25,[14.21911578]
[1.20421552],[1.09996701],1000,-25,[14.21911578]
[1.21521244],[1.09996671],1000,-25,[14.21911578]
[1.22620936],[1.0999664],1000,-25,[14.21911578]
[1.23720627],[1.09996609],1000,-25,[14.21911578]
[1.24820318],[1.09996579],1000,-25,[14.21911578]
[1.25920009],[1.09996548],1000,-25,[14.21911578]
[1.27019699],[1.09996518],1000,-25,[14.21911578]
[1.28119389],[1.09996487],1000,-25,[14.21911578]
[1.29219079],[1.09996456],1000,-25,[14.21911578]
[1.30318769],[1.09996426],1000,-25,[14.21911578]
[1.31418458],[1.09996395],1000,-25,[14.21911578]
[1.32518147],[1.09996365],1000,-25,[14.21911578]
[1.33617835],[1.09996334],1000,-25,[14.21911578]
[1.34717524],[1.09996303],1000,-25,[14.21911578]
[1.35817212],[1.09996273],1000,-25,[14.21911578]
[1.36916899],[1.09996242],1000,-25,[14.21911578]
[1.38016587],[1.09996211],1000,-25,[14.21911578]
[1.39116274],[1.09996181],1000,-25,[14.21911578]
[1.4021596],[1.0999615],1000,-25,[14.21911578]
[1.41315647],[1.0999612],1000,-25,[14.21911578]
[1.42415333],[1.09996089],1000,-25,[14.21911578]
[1.43515019],[1.09996058],1000,-25,[14.21911578]
[1.44614704],[1.09996028],1000,-25,[14.21911578]
[1.4571439],[1.09995997],1000,-25,[14.21911578]
[1.46814074],[1.09995966],1000,-25,[14.21911578]
[1.47913759],[1.09995936],1000,-25,[14.21911578]
[1.49013443],[1.09995905],1000,-25,[14.21911578]
[1.50113127],[1.09995875],1000,-25,[14.21911578]
[1.51212811],[1.09995844],1000,-25,[14.21911578]
[1.52312494],[1.09995813],1000,-25,[14.21911578]
[1.53412177],[1.09995783],1000,-25,[14.21911578]
[1.5451186],[1.09995752],1000,-25,[14.21911578]
[1.55611543],[1.09995721],1000,-25,[14.21911578]
[1.56711225],[1.09995691],1000,-25,[14.21911578]
[1.57810907],[1.0999566],1000,-25,[14.21911578]
[1.58910588],[1.09995629],1000,-25,[14.21911578]
[1.60010269],[1.09995599],1000,-25,[14.21911578]
[1.6110995],[1.09995568],1000,-25,[14.21911578]
[1.62209631],[1.09995538],1000,-25,[14.21911578]
[1.63309311],[1.09995507],1000,-25,[14.21911578]
[1.64408991],[1.09995476],1000,-25,[14.21911578]
[1.65508671],[1.09995446],1000,-25,[14.21911578]
[1.6660835],[1.09995415],1000,-25,[14.21911578]
[1.67708029],[1.09995384],1000,-25,[14.21911578]
[1.68807708],[1.09995354],1000,-25,[14.21911578]
[1.69907387],[1.09995323],1000,-25,[14.21911578]
[1.71007065],[1.09995292],1000,-25,[14.21911578]
[1.72106743],[1.09995262],1000,-25,[14.21911578]
[1.7320642],[1.09995231],1000,-25,[14.21911578]
[1.74306097],[1.099952],1000,-25,[14.21911578]
[1.75405774],[1.0999517],1000,-25,[14.21911578]
[1.76505451],[1.09995139],1000,-25,[14.21911578]
[1.77605127],[1.09995108],1000,-25,[14.21911578]
[1.78704803],[1.09995078],1000,-25,[14.21911578]
[1.79804479],[1.09995047],1000,-25,[14.21911578]
[1.80904154],[1.09995016],1000,-25,[14.21911578]
[1.82003829],[1.09994986],1000,-25,[14.21911578]
[1.83103504],[1.09994955],1000,-25,[14.21911578]
[1.84203179],[1.09994924],1000,-25,[14.21911578]
[1.85302853],[1.09994894],1000,-25,[14.21911578]
[1.86402527],[1.09994863],1000,-25,[14.21911578]
[1.875022],[1.09994832],1000,-25,[14.21911578]
[1.88601874],[1.09994802],1000,-25,[14.21911578]
[1.89701546],[1.09994771],1000,-25,[14.21911578]
[1.90801219],[1.0999474],1000,-25,[14.21911578]
[1.91900891],[1.0999471],1000,-25,[14.21911578]
[1.93000563],[1.09994679],1000,-25,[14.21911578]
[1.94100235],[1.09994648],1000,-25,[14.21911578]
[1.95199907],[1.09994618],1000,-25,[14.21911578]
[1.96299578],[1.09994587],1000,-25,[14.21911578]
[1.97399249],[1.09994556],1000,-25,[14.21911578]
[1.98498919],[1.09994526],1000,-25,[14.21911578]
[1.99598589],[1.09994495],1000,-25,[14.21911578]
[2.00698259],[1.09994464],1000,-25,[14.21911578]
[2.01797929],[1.09994434],1000,-25,[14.21911578]
[2.02897598],[1.09994403],1000,-25,[14.21911578]
[2.03997267],[1.09994372],1000,-25,[14.21911578]
[2.05096935],[1.09994341],1000,-25,[14.21911578]
[2.06196604],[1.09994311],1000,-25,[14.21911578]
[2.07296272],[1.0999428],1000,-25,[14.21911578]
[2.0839594],[1.09994249],1000,-25,[14.21911578]
[2.09495607],[1.09994219],1000,-25,[14.21911578]
[2.10595274],[1.09994188],1000,-25,[14.21911578]
