Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.0019138],[0.382764],334,-2,[15.71500696]
[0.00574137],[0.382764],334,-2,[15.71500696]
[0.00956887],[0.38276391],334,-2,[15.71500696]
[0.0133963],[0.3827638],334,-2,[15.71500696]
[0.01722368],[0.3827637],334,-2,[15.71500696]
[0.021051],[0.38276359],334,-2,[15.71500696]
[0.02487827],[0.38276348],334,-2,[15.71500696]
[0.0287055],[0.38276338],334,-2,[15.71500696]
[0.03253268],[0.38276327],334,-2,[15.71500696]
[0.03635982],[0.38276316],334,-2,[15.71500696]
[0.04018693],[0.38276306],334,-2,[15.71500696]
[0.044014],[0.38276295],334,-2,[15.71500696]
[0.04784104],[0.38276285],334,-2,[15.71500696]
[0.05166805],[0.38276274],334,-2,[15.71500696]
[0.05549503],[0.38276263],334,-2,[15.71500696]
[0.05932199],[0.38276253],334,-2,[15.71500696]
[0.06314892],[0.38276242],334,-2,[15.71500696]
[0.06697583],[0.38276231],334,-2,[15.71500696]
[0.07080273],[0.38276221],334,-2,[15.71500696]
[0.0746296],[0.3827621],334,-2,[15.71500696]
[0.07845646],[0.38276199],334,-2,[15.71500696]
[0.0822833],[0.38276189],334,-2,[15.71500696]
[0.08611012],[0.38276178],334,-2,[15.71500696]
[0.08993694],[0.38276168],334,-2,[15.71500696]
[0.09376374],[0.38276157],334,-2,[15.71500696]
[0.09759052],[0.38276146],334,-2,[15.71500696]
[0.1014173],[0.38276136],334,-2,[15.71500696]
[0.10524407],[0.38276125],334,-2,[15.71500696]
[0.10907083],[0.38276114],334,-2,[15.71500696]
[0.11289757],[0.38276104],334,-2,[15.71500696]
[0.11672431],[0.38276093],334,-2,[15.71500696]
[0.12055105],[0.38276083],334,-2,[15.71500696]
[0.12437777],[0.38276072],334,-2,[15.71500696]
[0.12820449],[0.38276061],334,-2,[15.71500696]
[0.1320312],[0.38276051],334,-2,[15.71500696]
[0.13585791],[0.3827604],334,-2,[15.71500696]
[0.13968461],[0.38276029],334,-2,[15.71500696]
[0.1435113],[0.38276019],334,-2,[15.71500696]
[0.14733799],[0.38276008],334,-2,[15.71500696]
[0.15116468],[0.38275997],334,-2,[15.71500696]
[0.15499136],[0.38275987],334,-2,[15.71500696]
[0.15881804],[0.38275976],334,-2,[15.71500696]
[0.16264471],[0.38275966],334,-2,[15.71500696]
