Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00183698],[0.3674],334,-25,[13.2515039]
[0.00551091],[0.3674],334,-25,[13.2515039]
[0.00918478],[0.36739991],334,-25,[13.2515039]
[0.01285858],[0.36739981],334,-25,[13.2515039]
[0.01653233],[0.36739971],334,-25,[13.2515039]
[0.02020602],[0.36739961],334,-25,[13.2515039]
[0.02387967],[0.3673995],334,-25,[13.2515039]
[0.02755327],[0.3673994],334,-25,[13.2515039]
[0.03122683],[0.3673993],334,-25,[13.2515039]
[0.03490035],[0.3673992],334,-25,[13.2515039]
[0.03857384],[0.3673991],334,-25,[13.2515039]
[0.04224729],[0.36739899],334,-25,[13.2515039]
[0.04592072],[0.36739889],334,-25,[13.2515039]
[0.04959411],[0.36739879],334,-25,[13.2515039]
[0.05326748],[0.36739869],334,-25,[13.2515039]
[0.05694082],[0.36739858],334,-25,[13.2515039]
[0.06061415],[0.36739848],334,-25,[13.2515039]
[0.06428745],[0.36739838],334,-25,[13.2515039]
[0.06796073],[0.36739828],334,-25,[13.2515039]
[0.071634],[0.36739818],334,-25,[13.2515039]
[0.07530724],[0.36739807],334,-25,[13.2515039]
[0.07898048],[0.36739797],334,-25,[13.2515039]
[0.0826537],[0.36739787],334,-25,[13.2515039]
[0.0863269],[0.36739777],334,-25,[13.2515039]
[0.0900001],[0.36739767],334,-25,[13.2515039]
[0.09367328],[0.36739756],334,-25,[13.2515039]
[0.09734645],[0.36739746],334,-25,[13.2515039]
[0.10101961],[0.36739736],334,-25,[13.2515039]
[0.10469276],[0.36739726],334,-25,[13.2515039]
[0.10836591],[0.36739716],334,-25,[13.2515039]
[0.11203904],[0.36739705],334,-25,[13.2515039]
[0.11571217],[0.36739695],334,-25,[13.2515039]
[0.11938529],[0.36739685],334,-25,[13.2515039]
[0.12305841],[0.36739675],334,-25,[13.2515039]
[0.12673152],[0.36739664],334,-25,[13.2515039]
[0.13040462],[0.36739654],334,-25,[13.2515039]
[0.13407772],[0.36739644],334,-25,[13.2515039]
[0.13775081],[0.36739634],334,-25,[13.2515039]
[0.1414239],[0.36739624],334,-25,[13.2515039]
[0.14509699],[0.36739613],334,-25,[13.2515039]
[0.14877007],[0.36739603],334,-25,[13.2515039]
[0.15244314],[0.36739593],334,-25,[13.2515039]
[0.15611621],[0.36739583],334,-25,[13.2515039]
[0.15978928],[0.36739573],334,-25,[13.2515039]
[0.16346235],[0.36739562],334,-25,[13.2515039]
[0.16713541],[0.36739552],334,-25,[13.2515039]
[0.17080847],[0.36739542],334,-25,[13.2515039]
[0.17448153],[0.36739532],334,-25,[13.2515039]
[0.17815458],[0.36739522],334,-25,[13.2515039]
[0.18182763],[0.36739511],334,-25,[13.2515039]
[0.18550068],[0.36739501],334,-25,[13.2515039]
[0.18917373],[0.36739491],334,-25,[13.2515039]
[0.19284677],[0.36739481],334,-25,[13.2515039]
[0.19651982],[0.36739471],334,-25,[13.2515039]
[0.20019286],[0.3673946],334,-25,[13.2515039]
[0.2038659],[0.3673945],334,-25,[13.2515039]
[0.20753893],[0.3673944],334,-25,[13.2515039]
[0.21121197],[0.3673943],334,-25,[13.2515039]
[0.214885],[0.36739419],334,-25,[13.2515039]
[0.21855803],[0.36739409],334,-25,[13.2515039]
[0.22223106],[0.36739399],334,-25,[13.2515039]
[0.22590409],[0.36739389],334,-25,[13.2515039]
[0.22957712],[0.36739379],334,-25,[13.2515039]
[0.23325014],[0.36739368],334,-25,[13.2515039]
[0.23692316],[0.36739358],334,-25,[13.2515039]
[0.24059619],[0.36739348],334,-25,[13.2515039]
[0.24426921],[0.36739338],334,-25,[13.2515039]
[0.24794223],[0.36739328],334,-25,[13.2515039]
[0.25161524],[0.36739317],334,-25,[13.2515039]
[0.25528826],[0.36739307],334,-25,[13.2515039]
[0.25896128],[0.36739297],334,-25,[13.2515039]
[0.26263429],[0.36739287],334,-25,[13.2515039]
[0.2663073],[0.36739277],334,-25,[13.2515039]
[0.26998031],[0.36739266],334,-25,[13.2515039]
[0.27365333],[0.36739256],334,-25,[13.2515039]
[0.27732633],[0.36739246],334,-25,[13.2515039]
[0.28099934],[0.36739236],334,-25,[13.2515039]
[0.28467235],[0.36739225],334,-25,[13.2515039]
[0.28834535],[0.36739215],334,-25,[13.2515039]
[0.29201836],[0.36739205],334,-25,[13.2515039]
[0.29569136],[0.36739195],334,-25,[13.2515039]
[0.29936436],[0.36739185],334,-25,[13.2515039]
[0.30303737],[0.36739174],334,-25,[13.2515039]
[0.30671037],[0.36739164],334,-25,[13.2515039]
[0.31038336],[0.36739154],334,-25,[13.2515039]
[0.31405636],[0.36739144],334,-25,[13.2515039]
[0.31772936],[0.36739134],334,-25,[13.2515039]
[0.32140235],[0.36739123],334,-25,[13.2515039]
[0.32507535],[0.36739113],334,-25,[13.2515039]
[0.32874834],[0.36739103],334,-25,[13.2515039]
[0.33242133],[0.36739093],334,-25,[13.2515039]
[0.33609432],[0.36739083],334,-25,[13.2515039]
[0.33976731],[0.36739072],334,-25,[13.2515039]
[0.3434403],[0.36739062],334,-25,[13.2515039]
[0.34711329],[0.36739052],334,-25,[13.2515039]
[0.35078628],[0.36739042],334,-25,[13.2515039]
[0.35445926],[0.36739031],334,-25,[13.2515039]
[0.35813225],[0.36739021],334,-25,[13.2515039]
[0.36180523],[0.36739011],334,-25,[13.2515039]
[0.36547822],[0.36739001],334,-25,[13.2515039]
[0.3691512],[0.36738991],334,-25,[13.2515039]
[0.37282418],[0.3673898],334,-25,[13.2515039]
[0.37649716],[0.3673897],334,-25,[13.2515039]
[0.38017014],[0.3673896],334,-25,[13.2515039]
[0.38384311],[0.3673895],334,-25,[13.2515039]
[0.38751609],[0.3673894],334,-25,[13.2515039]
[0.39118907],[0.36738929],334,-25,[13.2515039]
[0.39486204],[0.36738919],334,-25,[13.2515039]
[0.39853501],[0.36738909],334,-25,[13.2515039]
[0.40220799],[0.36738899],334,-25,[13.2515039]
[0.40588096],[0.36738889],334,-25,[13.2515039]
[0.40955393],[0.36738878],334,-25,[13.2515039]
[0.4132269],[0.36738868],334,-25,[13.2515039]
[0.41689986],[0.36738858],334,-25,[13.2515039]
[0.42057283],[0.36738848],334,-25,[13.2515039]
[0.4242458],[0.36738837],334,-25,[13.2515039]
[0.42791876],[0.36738827],334,-25,[13.2515039]
[0.43159173],[0.36738817],334,-25,[13.2515039]
[0.43526469],[0.36738807],334,-25,[13.2515039]
[0.43893765],[0.36738797],334,-25,[13.2515039]
[0.44261061],[0.36738786],334,-25,[13.2515039]
[0.44628357],[0.36738776],334,-25,[13.2515039]
[0.44995653],[0.36738766],334,-25,[13.2515039]
[0.45362949],[0.36738756],334,-25,[13.2515039]
[0.45730245],[0.36738746],334,-25,[13.2515039]
[0.4609754],[0.36738735],334,-25,[13.2515039]
[0.46464836],[0.36738725],334,-25,[13.2515039]
[0.46832131],[0.36738715],334,-25,[13.2515039]
[0.47199426],[0.36738705],334,-25,[13.2515039]
[0.47566721],[0.36738694],334,-25,[13.2515039]
[0.47934017],[0.36738684],334,-25,[13.2515039]
[0.48301312],[0.36738674],334,-25,[13.2515039]
[0.48668606],[0.36738664],334,-25,[13.2515039]
[0.49035901],[0.36738654],334,-25,[13.2515039]
[0.49403196],[0.36738643],334,-25,[13.2515039]
[0.4977049],[0.36738633],334,-25,[13.2515039]
[0.50137785],[0.36738623],334,-25,[13.2515039]
[0.50505079],[0.36738613],334,-25,[13.2515039]
[0.50872373],[0.36738603],334,-25,[13.2515039]
[0.51239668],[0.36738592],334,-25,[13.2515039]
[0.51606962],[0.36738582],334,-25,[13.2515039]
[0.51974256],[0.36738572],334,-25,[13.2515039]
[0.52341549],[0.36738562],334,-25,[13.2515039]
[0.52708843],[0.36738552],334,-25,[13.2515039]
[0.53076137],[0.36738541],334,-25,[13.2515039]
[0.5344343],[0.36738531],334,-25,[13.2515039]
[0.53810724],[0.36738521],334,-25,[13.2515039]
[0.54178017],[0.36738511],334,-25,[13.2515039]
[0.5454531],[0.367385],334,-25,[13.2515039]
[0.54912604],[0.3673849],334,-25,[13.2515039]
[0.55279897],[0.3673848],334,-25,[13.2515039]
[0.55647189],[0.3673847],334,-25,[13.2515039]
[0.56014482],[0.3673846],334,-25,[13.2515039]
[0.56381775],[0.36738449],334,-25,[13.2515039]
[0.56749068],[0.36738439],334,-25,[13.2515039]
[0.5711636],[0.36738429],334,-25,[13.2515039]
[0.57483653],[0.36738419],334,-25,[13.2515039]
