Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00595994],[1.192],1000,21,[19.31818175]
[0.01787972],[1.192],1000,21,[19.31818175]
[0.02979928],[1.19199972],1000,21,[19.31818175]
[0.04171864],[1.19199938],1000,21,[19.31818175]
[0.05363782],[1.19199905],1000,21,[19.31818175]
[0.06555683],[1.19199872],1000,21,[19.31818175]
[0.07747568],[1.19199839],1000,21,[19.31818175]
[0.08939439],[1.19199806],1000,21,[19.31818175]
[0.10131296],[1.19199773],1000,21,[19.31818175]
[0.11323141],[1.1919974],1000,21,[19.31818175]
[0.12514974],[1.19199707],1000,21,[19.31818175]
[0.13706797],[1.19199674],1000,21,[19.31818175]
[0.1489861],[1.1919964],1000,21,[19.31818175]
[0.16090414],[1.19199607],1000,21,[19.31818175]
[0.17282209],[1.19199574],1000,21,[19.31818175]
[0.18473996],[1.19199541],1000,21,[19.31818175]
[0.19665776],[1.19199508],1000,21,[19.31818175]
[0.2085755],[1.19199475],1000,21,[19.31818175]
[0.22049317],[1.19199442],1000,21,[19.31818175]
[0.23241079],[1.19199409],1000,21,[19.31818175]
[0.24432835],[1.19199376],1000,21,[19.31818175]
[0.25624586],[1.19199342],1000,21,[19.31818175]
[0.26816333],[1.19199309],1000,21,[19.31818175]
[0.28008075],[1.19199276],1000,21,[19.31818175]
[0.29199813],[1.19199243],1000,21,[19.31818175]
[0.30391548],[1.1919921],1000,21,[19.31818175]
[0.31583279],[1.19199177],1000,21,[19.31818175]
[0.32775007],[1.19199144],1000,21,[19.31818175]
[0.33966732],[1.19199111],1000,21,[19.31818175]
[0.35158455],[1.19199078],1000,21,[19.31818175]
[0.36350174],[1.19199045],1000,21,[19.31818175]
[0.37541892],[1.19199011],1000,21,[19.31818175]
[0.38733607],[1.19198978],1000,21,[19.31818175]
[0.3992532],[1.19198945],1000,21,[19.31818175]
[0.41117031],[1.19198912],1000,21,[19.31818175]
[0.4230874],[1.19198879],1000,21,[19.31818175]
[0.43500447],[1.19198846],1000,21,[19.31818175]
[0.44692153],[1.19198813],1000,21,[19.31818175]
[0.45883857],[1.1919878],1000,21,[19.31818175]
[0.4707556],[1.19198747],1000,21,[19.31818175]
[0.48267262],[1.19198713],1000,21,[19.31818175]
[0.49458962],[1.1919868],1000,21,[19.31818175]
[0.50650661],[1.19198647],1000,21,[19.31818175]
[0.51842359],[1.19198614],1000,21,[19.31818175]
[0.53034056],[1.19198581],1000,21,[19.31818175]
[0.54225752],[1.19198548],1000,21,[19.31818175]
[0.55417446],[1.19198515],1000,21,[19.31818175]
[0.5660914],[1.19198482],1000,21,[19.31818175]
[0.57800834],[1.19198449],1000,21,[19.31818175]
[0.58992526],[1.19198416],1000,21,[19.31818175]
[0.60184217],[1.19198382],1000,21,[19.31818175]
[0.61375908],[1.19198349],1000,21,[19.31818175]
[0.62567598],[1.19198316],1000,21,[19.31818175]
[0.63759288],[1.19198283],1000,21,[19.31818175]
[0.64950976],[1.1919825],1000,21,[19.31818175]
[0.66142664],[1.19198217],1000,21,[19.31818175]
[0.67334352],[1.19198184],1000,21,[19.31818175]
[0.68526039],[1.19198151],1000,21,[19.31818175]
[0.69717725],[1.19198118],1000,21,[19.31818175]
[0.70909411],[1.19198084],1000,21,[19.31818175]
[0.72101096],[1.19198051],1000,21,[19.31818175]
[0.73292781],[1.19198018],1000,21,[19.31818175]
[0.74484465],[1.19197985],1000,21,[19.31818175]
[0.75676148],[1.19197952],1000,21,[19.31818175]
[0.76867832],[1.19197919],1000,21,[19.31818175]
[0.78059514],[1.19197886],1000,21,[19.31818175]
[0.79251197],[1.19197853],1000,21,[19.31818175]
[0.80442878],[1.1919782],1000,21,[19.31818175]
[0.8163456],[1.19197787],1000,21,[19.31818175]
[0.82826241],[1.19197753],1000,21,[19.31818175]
[0.84017921],[1.1919772],1000,21,[19.31818175]
[0.85209602],[1.19197687],1000,21,[19.31818175]
[0.86401281],[1.19197654],1000,21,[19.31818175]
[0.87592961],[1.19197621],1000,21,[19.31818175]
[0.88784639],[1.19197588],1000,21,[19.31818175]
[0.89976318],[1.19197555],1000,21,[19.31818175]
[0.91167996],[1.19197522],1000,21,[19.31818175]
[0.92359674],[1.19197489],1000,21,[19.31818175]
[0.93551351],[1.19197455],1000,21,[19.31818175]
[0.94743028],[1.19197422],1000,21,[19.31818175]
[0.95934705],[1.19197389],1000,21,[19.31818175]
[0.97126381],[1.19197356],1000,21,[19.31818175]
[0.98318057],[1.19197323],1000,21,[19.31818175]
[0.99509733],[1.1919729],1000,21,[19.31818175]
[1.00701408],[1.19197257],1000,21,[19.31818175]
[1.01893083],[1.19197224],1000,21,[19.31818175]
[1.03084757],[1.19197191],1000,21,[19.31818175]
[1.04276431],[1.19197157],1000,21,[19.31818175]
[1.05468105],[1.19197124],1000,21,[19.31818175]
[1.06659778],[1.19197091],1000,21,[19.31818175]
[1.07851451],[1.19197058],1000,21,[19.31818175]
[1.09043124],[1.19197025],1000,21,[19.31818175]
[1.10234796],[1.19196992],1000,21,[19.31818175]
[1.11426468],[1.19196959],1000,21,[19.31818175]
