Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00733143],[1.4663],1333,-25,[14.47549231]
[0.02199415],[1.4663],1333,-25,[14.47549231]
[0.03665661],[1.46629965],1333,-25,[14.47549231]
[0.05131883],[1.46629924],1333,-25,[14.47549231]
[0.06598082],[1.46629883],1333,-25,[14.47549231]
[0.0806426],[1.46629843],1333,-25,[14.47549231]
[0.09530419],[1.46629802],1333,-25,[14.47549231]
[0.1099656],[1.46629761],1333,-25,[14.47549231]
[0.12462684],[1.4662972],1333,-25,[14.47549231]
[0.13928793],[1.4662968],1333,-25,[14.47549231]
[0.15394888],[1.46629639],1333,-25,[14.47549231]
[0.1686097],[1.46629598],1333,-25,[14.47549231]
[0.1832704],[1.46629557],1333,-25,[14.47549231]
[0.19793098],[1.46629517],1333,-25,[14.47549231]
[0.21259147],[1.46629476],1333,-25,[14.47549231]
[0.22725185],[1.46629435],1333,-25,[14.47549231]
[0.24191215],[1.46629394],1333,-25,[14.47549231]
[0.25657236],[1.46629354],1333,-25,[14.47549231]
[0.2712325],[1.46629313],1333,-25,[14.47549231]
[0.28589256],[1.46629272],1333,-25,[14.47549231]
[0.30055257],[1.46629231],1333,-25,[14.47549231]
[0.3152125],[1.46629191],1333,-25,[14.47549231]
[0.32987239],[1.4662915],1333,-25,[14.47549231]
[0.34453222],[1.46629109],1333,-25,[14.47549231]
[0.359192],[1.46629068],1333,-25,[14.47549231]
[0.37385174],[1.46629028],1333,-25,[14.47549231]
[0.38851143],[1.46628987],1333,-25,[14.47549231]
[0.40317108],[1.46628946],1333,-25,[14.47549231]
[0.4178307],[1.46628905],1333,-25,[14.47549231]
[0.43249028],[1.46628865],1333,-25,[14.47549231]
[0.44714984],[1.46628824],1333,-25,[14.47549231]
[0.46180936],[1.46628783],1333,-25,[14.47549231]
[0.47646885],[1.46628742],1333,-25,[14.47549231]
[0.49112832],[1.46628702],1333,-25,[14.47549231]
[0.50578777],[1.46628661],1333,-25,[14.47549231]
[0.52044719],[1.4662862],1333,-25,[14.47549231]
[0.53510659],[1.46628579],1333,-25,[14.47549231]
[0.54976597],[1.46628539],1333,-25,[14.47549231]
[0.56442533],[1.46628498],1333,-25,[14.47549231]
[0.57908468],[1.46628457],1333,-25,[14.47549231]
[0.59374401],[1.46628416],1333,-25,[14.47549231]
[0.60840332],[1.46628375],1333,-25,[14.47549231]
[0.62306262],[1.46628335],1333,-25,[14.47549231]
[0.6377219],[1.46628294],1333,-25,[14.47549231]
[0.65238117],[1.46628253],1333,-25,[14.47549231]
[0.66704043],[1.46628212],1333,-25,[14.47549231]
[0.68169968],[1.46628172],1333,-25,[14.47549231]
[0.69635891],[1.46628131],1333,-25,[14.47549231]
[0.71101814],[1.4662809],1333,-25,[14.47549231]
[0.72567735],[1.46628049],1333,-25,[14.47549231]
[0.74033656],[1.46628009],1333,-25,[14.47549231]
[0.75499575],[1.46627968],1333,-25,[14.47549231]
[0.76965494],[1.46627927],1333,-25,[14.47549231]
[0.78431412],[1.46627886],1333,-25,[14.47549231]
[0.79897329],[1.46627846],1333,-25,[14.47549231]
[0.81363245],[1.46627805],1333,-25,[14.47549231]
[0.82829161],[1.46627764],1333,-25,[14.47549231]
[0.84295075],[1.46627723],1333,-25,[14.47549231]
[0.8576099],[1.46627682],1333,-25,[14.47549231]
[0.87226903],[1.46627642],1333,-25,[14.47549231]
[0.88692816],[1.46627601],1333,-25,[14.47549231]
[0.90158728],[1.4662756],1333,-25,[14.47549231]
[0.91624639],[1.46627519],1333,-25,[14.47549231]
[0.9309055],[1.46627479],1333,-25,[14.47549231]
[0.9455646],[1.46627438],1333,-25,[14.47549231]
[0.9602237],[1.46627397],1333,-25,[14.47549231]
[0.97488279],[1.46627356],1333,-25,[14.47549231]
[0.98954188],[1.46627315],1333,-25,[14.47549231]
[1.00420096],[1.46627275],1333,-25,[14.47549231]
[1.01886003],[1.46627234],1333,-25,[14.47549231]
[1.0335191],[1.46627193],1333,-25,[14.47549231]
[1.04817817],[1.46627152],1333,-25,[14.47549231]
[1.06283723],[1.46627111],1333,-25,[14.47549231]
[1.07749628],[1.46627071],1333,-25,[14.47549231]
[1.09215533],[1.4662703],1333,-25,[14.47549231]
[1.10681438],[1.46626989],1333,-25,[14.47549231]
[1.12147342],[1.46626948],1333,-25,[14.47549231]
[1.13613246],[1.46626907],1333,-25,[14.47549231]
[1.15079149],[1.46626867],1333,-25,[14.47549231]
[1.16545051],[1.46626826],1333,-25,[14.47549231]
[1.18010954],[1.46626785],1333,-25,[14.47549231]
[1.19476855],[1.46626744],1333,-25,[14.47549231]
[1.20942757],[1.46626704],1333,-25,[14.47549231]
[1.22408657],[1.46626663],1333,-25,[14.47549231]
[1.23874558],[1.46626622],1333,-25,[14.47549231]
[1.25340458],[1.46626581],1333,-25,[14.47549231]
[1.26806357],[1.4662654],1333,-25,[14.47549231]
[1.28272256],[1.46626499],1333,-25,[14.47549231]
[1.29738155],[1.46626459],1333,-25,[14.47549231]
[1.31204053],[1.46626418],1333,-25,[14.47549231]
[1.32669951],[1.46626377],1333,-25,[14.47549231]
[1.34135848],[1.46626336],1333,-25,[14.47549231]
[1.35601745],[1.46626295],1333,-25,[14.47549231]
[1.37067642],[1.46626255],1333,-25,[14.47549231]
[1.38533538],[1.46626214],1333,-25,[14.47549231]
[1.39999433],[1.46626173],1333,-25,[14.47549231]
[1.41465329],[1.46626132],1333,-25,[14.47549231]
[1.42931223],[1.46626091],1333,-25,[14.47549231]
[1.44397118],[1.4662605],1333,-25,[14.47549231]
[1.45863012],[1.4662601],1333,-25,[14.47549231]
[1.47328905],[1.46625969],1333,-25,[14.47549231]
[1.48794798],[1.46625928],1333,-25,[14.47549231]
[1.50260691],[1.46625887],1333,-25,[14.47549231]
[1.51726583],[1.46625846],1333,-25,[14.47549231]
[1.53192475],[1.46625806],1333,-25,[14.47549231]
[1.54658367],[1.46625765],1333,-25,[14.47549231]
[1.56124258],[1.46625724],1333,-25,[14.47549231]
[1.57590148],[1.46625683],1333,-25,[14.47549231]
[1.59056039],[1.46625642],1333,-25,[14.47549231]
[1.60521928],[1.46625601],1333,-25,[14.47549231]
[1.61987818],[1.4662556],1333,-25,[14.47549231]
[1.63453707],[1.4662552],1333,-25,[14.47549231]
[1.64919595],[1.46625479],1333,-25,[14.47549231]
[1.66385483],[1.46625438],1333,-25,[14.47549231]
[1.67851371],[1.46625397],1333,-25,[14.47549231]
[1.69317259],[1.46625356],1333,-25,[14.47549231]
[1.70783145],[1.46625315],1333,-25,[14.47549231]
[1.72249032],[1.46625274],1333,-25,[14.47549231]
[1.73714918],[1.46625234],1333,-25,[14.47549231]
[1.75180804],[1.46625193],1333,-25,[14.47549231]
[1.76646689],[1.46625152],1333,-25,[14.47549231]
[1.78112574],[1.46625111],1333,-25,[14.47549231]
[1.79578458],[1.4662507],1333,-25,[14.47549231]
[1.81044342],[1.46625029],1333,-25,[14.47549231]
[1.82510226],[1.46624988],1333,-25,[14.47549231]
[1.83976109],[1.46624948],1333,-25,[14.47549231]
[1.85441992],[1.46624907],1333,-25,[14.47549231]
[1.86907874],[1.46624866],1333,-25,[14.47549231]
[1.88373756],[1.46624825],1333,-25,[14.47549231]
[1.89839638],[1.46624784],1333,-25,[14.47549231]
[1.91305519],[1.46624743],1333,-25,[14.47549231]
[1.927714],[1.46624702],1333,-25,[14.47549231]
[1.9423728],[1.46624661],1333,-25,[14.47549231]
[1.9570316],[1.4662462],1333,-25,[14.47549231]
[1.9716904],[1.46624579],1333,-25,[14.47549231]
[1.98634919],[1.46624539],1333,-25,[14.47549231]
[2.00100798],[1.46624498],1333,-25,[14.47549231]
[2.01566676],[1.46624457],1333,-25,[14.47549231]
[2.03032554],[1.46624416],1333,-25,[14.47549231]
[2.04498431],[1.46624375],1333,-25,[14.47549231]
[2.05964308],[1.46624334],1333,-25,[14.47549231]
[2.07430185],[1.46624293],1333,-25,[14.47549231]
[2.08896061],[1.46624252],1333,-25,[14.47549231]
[2.10361937],[1.46624211],1333,-25,[14.47549231]
[2.11827813],[1.4662417],1333,-25,[14.47549231]
[2.13293688],[1.46624129],1333,-25,[14.47549231]
[2.14759562],[1.46624088],1333,-25,[14.47549231]
[2.16225437],[1.46624047],1333,-25,[14.47549231]
[2.1769131],[1.46624006],1333,-25,[14.47549231]
[2.19157184],[1.46623966],1333,-25,[14.47549231]
[2.20623057],[1.46623925],1333,-25,[14.47549231]
[2.22088929],[1.46623884],1333,-25,[14.47549231]
[2.23554801],[1.46623843],1333,-25,[14.47549231]
[2.25020673],[1.46623802],1333,-25,[14.47549231]
[2.26486545],[1.46623761],1333,-25,[14.47549231]
[2.27952415],[1.4662372],1333,-25,[14.47549231]
[2.29418286],[1.46623679],1333,-25,[14.47549231]
[2.30884156],[1.46623638],1333,-25,[14.47549231]
[2.32350026],[1.46623597],1333,-25,[14.47549231]
[2.33815895],[1.46623556],1333,-25,[14.47549231]
[2.35281764],[1.46623515],1333,-25,[14.47549231]
[2.36747632],[1.46623474],1333,-25,[14.47549231]
[2.38213501],[1.46623433],1333,-25,[14.47549231]
[2.39679368],[1.46623392],1333,-25,[14.47549231]
[2.41145235],[1.46623351],1333,-25,[14.47549231]
[2.42611102],[1.4662331],1333,-25,[14.47549231]
[2.44076969],[1.46623269],1333,-25,[14.47549231]
[2.45542835],[1.46623228],1333,-25,[14.47549231]
[2.470087],[1.46623187],1333,-25,[14.47549231]
[2.48474565],[1.46623146],1333,-25,[14.47549231]
[2.4994043],[1.46623104],1333,-25,[14.47549231]
[2.51406295],[1.46623063],1333,-25,[14.47549231]
[2.52872159],[1.46623022],1333,-25,[14.47549231]
[2.54338022],[1.46622981],1333,-25,[14.47549231]
[2.55803885],[1.4662294],1333,-25,[14.47549231]
[2.57269748],[1.46622899],1333,-25,[14.47549231]
[2.5873561],[1.46622858],1333,-25,[14.47549231]
[2.60201472],[1.46622817],1333,-25,[14.47549231]
[2.61667334],[1.46622776],1333,-25,[14.47549231]
[2.63133195],[1.46622735],1333,-25,[14.47549231]
[2.64599056],[1.46622694],1333,-25,[14.47549231]
[2.66064916],[1.46622653],1333,-25,[14.47549231]
[2.67530776],[1.46622611],1333,-25,[14.47549231]
[2.68996635],[1.4662257],1333,-25,[14.47549231]
[2.70462494],[1.46622529],1333,-25,[14.47549231]
[2.71928353],[1.46622488],1333,-25,[14.47549231]
[2.73394211],[1.46622447],1333,-25,[14.47549231]
[2.74860069],[1.46622406],1333,-25,[14.47549231]
[2.76325926],[1.46622365],1333,-25,[14.47549231]
[2.77791783],[1.46622323],1333,-25,[14.47549231]
[2.7925764],[1.46622282],1333,-25,[14.47549231]
[2.80723496],[1.46622241],1333,-25,[14.47549231]
[2.82189352],[1.466222],1333,-25,[14.47549231]
[2.83655207],[1.46622159],1333,-25,[14.47549231]
[2.85121062],[1.46622118],1333,-25,[14.47549231]
[2.86586916],[1.46622076],1333,-25,[14.47549231]
[2.8805277],[1.46622035],1333,-25,[14.47549231]
[2.89518624],[1.46621994],1333,-25,[14.47549231]
[2.90984477],[1.46621953],1333,-25,[14.47549231]
[2.9245033],[1.46621911],1333,-25,[14.47549231]
[2.93916183],[1.4662187],1333,-25,[14.47549231]
[2.95382035],[1.46621829],1333,-25,[14.47549231]
[2.96847886],[1.46621788],1333,-25,[14.47549231]
[2.98313738],[1.46621746],1333,-25,[14.47549231]
[2.99779588],[1.46621705],1333,-25,[14.47549231]
[3.01245439],[1.46621664],1333,-25,[14.47549231]
[3.02711289],[1.46621623],1333,-25,[14.47549231]
[3.04177138],[1.46621581],1333,-25,[14.47549231]
[3.05642987],[1.4662154],1333,-25,[14.47549231]
[3.07108836],[1.46621499],1333,-25,[14.47549231]
[3.08574684],[1.46621457],1333,-25,[14.47549231]
[3.10040532],[1.46621416],1333,-25,[14.47549231]
[3.1150638],[1.46621375],1333,-25,[14.47549231]
[3.12972227],[1.46621333],1333,-25,[14.47549231]
[3.14438074],[1.46621292],1333,-25,[14.47549231]
[3.1590392],[1.4662125],1333,-25,[14.47549231]
[3.17369766],[1.46621209],1333,-25,[14.47549231]
[3.18835611],[1.46621168],1333,-25,[14.47549231]
[3.20301456],[1.46621126],1333,-25,[14.47549231]
[3.21767301],[1.46621085],1333,-25,[14.47549231]
[3.23233145],[1.46621043],1333,-25,[14.47549231]
[3.24698989],[1.46621002],1333,-25,[14.47549231]
[3.26164832],[1.4662096],1333,-25,[14.47549231]
