Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.01282588],[2.5652],2332,-25,[14.98434705]
[0.03847739],[2.5652],2332,-25,[14.98434705]
[0.06412845],[2.56519939],2332,-25,[14.98434705]
[0.08977908],[2.56519867],2332,-25,[14.98434705]
[0.11542931],[2.56519796],2332,-25,[14.98434705]
[0.14107918],[2.56519725],2332,-25,[14.98434705]
[0.16672871],[2.56519654],2332,-25,[14.98434705]
[0.19237793],[2.56519582],2332,-25,[14.98434705]
[0.21802686],[2.56519511],2332,-25,[14.98434705]
[0.24367552],[2.5651944],2332,-25,[14.98434705]
[0.26932393],[2.56519368],2332,-25,[14.98434705]
[0.29497211],[2.56519297],2332,-25,[14.98434705]
[0.32062008],[2.56519226],2332,-25,[14.98434705]
[0.34626786],[2.56519154],2332,-25,[14.98434705]
[0.37191545],[2.56519083],2332,-25,[14.98434705]
[0.39756288],[2.56519012],2332,-25,[14.98434705]
[0.42321015],[2.56518941],2332,-25,[14.98434705]
[0.44885727],[2.56518869],2332,-25,[14.98434705]
[0.47450427],[2.56518798],2332,-25,[14.98434705]
[0.50015113],[2.56518727],2332,-25,[14.98434705]
[0.52579789],[2.56518655],2332,-25,[14.98434705]
[0.55144453],[2.56518584],2332,-25,[14.98434705]
[0.57709108],[2.56518513],2332,-25,[14.98434705]
[0.60273753],[2.56518441],2332,-25,[14.98434705]
[0.6283839],[2.5651837],2332,-25,[14.98434705]
[0.65403019],[2.56518299],2332,-25,[14.98434705]
[0.67967641],[2.56518227],2332,-25,[14.98434705]
[0.70532256],[2.56518156],2332,-25,[14.98434705]
[0.73096864],[2.56518085],2332,-25,[14.98434705]
[0.75661466],[2.56518013],2332,-25,[14.98434705]
[0.78226063],[2.56517942],2332,-25,[14.98434705]
[0.80790655],[2.56517871],2332,-25,[14.98434705]
[0.83355241],[2.56517799],2332,-25,[14.98434705]
[0.85919824],[2.56517728],2332,-25,[14.98434705]
[0.88484402],[2.56517657],2332,-25,[14.98434705]
[0.91048976],[2.56517585],2332,-25,[14.98434705]
[0.93613546],[2.56517514],2332,-25,[14.98434705]
[0.96178113],[2.56517443],2332,-25,[14.98434705]
[0.98742676],[2.56517371],2332,-25,[14.98434705]
[1.01307237],[2.565173],2332,-25,[14.98434705]
[1.03871794],[2.56517229],2332,-25,[14.98434705]
[1.06436349],[2.56517157],2332,-25,[14.98434705]
[1.09000902],[2.56517086],2332,-25,[14.98434705]
[1.11565452],[2.56517015],2332,-25,[14.98434705]
[1.14129999],[2.56516943],2332,-25,[14.98434705]
[1.16694545],[2.56516872],2332,-25,[14.98434705]
[1.19259088],[2.56516801],2332,-25,[14.98434705]
[1.21823629],[2.56516729],2332,-25,[14.98434705]
