Vout,Iout,Irradiance,Temperature,MaxVoltage
[5.49994712e-06],[0.0011],1,-25,[0.21934057]
[1.64997396e-05],[0.0011],1,-25,[0.21934057]
[2.74993353e-05],[0.0011],1,-25,[0.21934057]
[3.84987476e-05],[0.0011],1,-25,[0.21934057]
[4.94979902e-05],[0.0011],1,-25,[0.21934057]
[6.04970759e-05],[0.0011],1,-25,[0.21934057]
[7.14960165e-05],[0.0011],1,-25,[0.21934057]
[8.24948231e-05],[0.0011],1,-25,[0.21934057]
[9.34935056e-05],[0.0011],1,-25,[0.21934057]
[0.00010449],[0.0011],1,-25,[0.21934057]
[0.00011549],[0.0011],1,-25,[0.21934057]
[0.00012649],[0.0011],1,-25,[0.21934057]
[0.00013749],[0.0011],1,-25,[0.21934057]
[0.00014849],[0.0011],1,-25,[0.21934057]
[0.00015948],[0.0011],1,-25,[0.21934057]
[0.00017048],[0.0011],1,-25,[0.21934057]
[0.00018148],[0.0011],1,-25,[0.21934057]
[0.00019248],[0.0011],1,-25,[0.21934057]
[0.00020348],[0.00109999],1,-25,[0.21934057]
[0.00021447],[0.00109999],1,-25,[0.21934057]
[0.00022547],[0.00109999],1,-25,[0.21934057]
[0.00023647],[0.00109999],1,-25,[0.21934057]
[0.00024747],[0.00109999],1,-25,[0.21934057]
[0.00025846],[0.00109999],1,-25,[0.21934057]
[0.00026946],[0.00109999],1,-25,[0.21934057]
[0.00028046],[0.00109999],1,-25,[0.21934057]
[0.00029146],[0.00109999],1,-25,[0.21934057]
[0.00030245],[0.00109999],1,-25,[0.21934057]
[0.00031345],[0.00109999],1,-25,[0.21934057]
[0.00032445],[0.00109999],1,-25,[0.21934057]
[0.00033545],[0.00109999],1,-25,[0.21934057]
[0.00034644],[0.00109999],1,-25,[0.21934057]
[0.00035744],[0.00109999],1,-25,[0.21934057]
[0.00036844],[0.00109999],1,-25,[0.21934057]
[0.00037944],[0.00109999],1,-25,[0.21934057]
[0.00039043],[0.00109999],1,-25,[0.21934057]
[0.00040143],[0.00109999],1,-25,[0.21934057]
[0.00041243],[0.00109999],1,-25,[0.21934057]
[0.00042342],[0.00109999],1,-25,[0.21934057]
[0.00043442],[0.00109999],1,-25,[0.21934057]
[0.00044542],[0.00109999],1,-25,[0.21934057]
[0.00045642],[0.00109999],1,-25,[0.21934057]
[0.00046741],[0.00109999],1,-25,[0.21934057]
