Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00456566],[0.91314],801,-5,[16.2272711]
[0.01369688],[0.91314],801,-5,[16.2272711]
[0.02282795],[0.91313978],801,-5,[16.2272711]
[0.03195886],[0.91313953],801,-5,[16.2272711]
[0.04108963],[0.91313927],801,-5,[16.2272711]
[0.05022027],[0.91313902],801,-5,[16.2272711]
[0.05935079],[0.91313877],801,-5,[16.2272711]
[0.0684812],[0.91313851],801,-5,[16.2272711]
[0.07761151],[0.91313826],801,-5,[16.2272711]
[0.08674172],[0.91313801],801,-5,[16.2272711]
[0.09587184],[0.91313775],801,-5,[16.2272711]
[0.10500188],[0.9131375],801,-5,[16.2272711]
[0.11413185],[0.91313725],801,-5,[16.2272711]
[0.12326175],[0.91313699],801,-5,[16.2272711]
[0.13239158],[0.91313674],801,-5,[16.2272711]
[0.14152135],[0.91313648],801,-5,[16.2272711]
[0.15065107],[0.91313623],801,-5,[16.2272711]
[0.15978073],[0.91313598],801,-5,[16.2272711]
[0.16891035],[0.91313572],801,-5,[16.2272711]
[0.17803992],[0.91313547],801,-5,[16.2272711]
[0.18716945],[0.91313522],801,-5,[16.2272711]
[0.19629895],[0.91313496],801,-5,[16.2272711]
[0.20542841],[0.91313471],801,-5,[16.2272711]
[0.21455783],[0.91313445],801,-5,[16.2272711]
[0.22368723],[0.9131342],801,-5,[16.2272711]
[0.2328166],[0.91313395],801,-5,[16.2272711]
[0.24194594],[0.91313369],801,-5,[16.2272711]
[0.25107525],[0.91313344],801,-5,[16.2272711]
[0.26020455],[0.91313319],801,-5,[16.2272711]
[0.26933382],[0.91313293],801,-5,[16.2272711]
[0.27846307],[0.91313268],801,-5,[16.2272711]
[0.28759231],[0.91313243],801,-5,[16.2272711]
[0.29672152],[0.91313217],801,-5,[16.2272711]
[0.30585072],[0.91313192],801,-5,[16.2272711]
[0.31497991],[0.91313166],801,-5,[16.2272711]
[0.32410908],[0.91313141],801,-5,[16.2272711]
[0.33323824],[0.91313116],801,-5,[16.2272711]
[0.34236739],[0.9131309],801,-5,[16.2272711]
[0.35149652],[0.91313065],801,-5,[16.2272711]
[0.36062565],[0.9131304],801,-5,[16.2272711]
[0.36975476],[0.91313014],801,-5,[16.2272711]
[0.37888386],[0.91312989],801,-5,[16.2272711]
[0.38801296],[0.91312964],801,-5,[16.2272711]
[0.39714204],[0.91312938],801,-5,[16.2272711]
