Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.01288548],[2.57712],2301,-15,[16.11034646]
[0.03865619],[2.57712],2301,-15,[16.11034646]
[0.06442644],[2.57711938],2301,-15,[16.11034646]
[0.09019627],[2.57711867],2301,-15,[16.11034646]
[0.11596569],[2.57711795],2301,-15,[16.11034646]
[0.14173475],[2.57711724],2301,-15,[16.11034646]
[0.16750347],[2.57711652],2301,-15,[16.11034646]
[0.19327187],[2.5771158],2301,-15,[16.11034646]
[0.21903998],[2.57711509],2301,-15,[16.11034646]
[0.24480783],[2.57711437],2301,-15,[16.11034646]
[0.27057543],[2.57711366],2301,-15,[16.11034646]
[0.29634279],[2.57711294],2301,-15,[16.11034646]
[0.32210994],[2.57711222],2301,-15,[16.11034646]
[0.3478769],[2.57711151],2301,-15,[16.11034646]
[0.37364367],[2.57711079],2301,-15,[16.11034646]
[0.39941028],[2.57711008],2301,-15,[16.11034646]
[0.42517673],[2.57710936],2301,-15,[16.11034646]
[0.45094303],[2.57710864],2301,-15,[16.11034646]
[0.4767092],[2.57710793],2301,-15,[16.11034646]
[0.50247524],[2.57710721],2301,-15,[16.11034646]
[0.52824117],[2.5771065],2301,-15,[16.11034646]
[0.55400699],[2.57710578],2301,-15,[16.11034646]
[0.57977271],[2.57710506],2301,-15,[16.11034646]
[0.60553834],[2.57710435],2301,-15,[16.11034646]
[0.63130388],[2.57710363],2301,-15,[16.11034646]
[0.65706935],[2.57710291],2301,-15,[16.11034646]
[0.68283474],[2.5771022],2301,-15,[16.11034646]
[0.70860006],[2.57710148],2301,-15,[16.11034646]
[0.73436531],[2.57710077],2301,-15,[16.11034646]
[0.76013051],[2.57710005],2301,-15,[16.11034646]
[0.78589565],[2.57709933],2301,-15,[16.11034646]
[0.81166074],[2.57709862],2301,-15,[16.11034646]
[0.83742578],[2.5770979],2301,-15,[16.11034646]
[0.86319077],[2.57709719],2301,-15,[16.11034646]
[0.88895572],[2.57709647],2301,-15,[16.11034646]
[0.91472063],[2.57709575],2301,-15,[16.11034646]
[0.94048551],[2.57709504],2301,-15,[16.11034646]
[0.96625034],[2.57709432],2301,-15,[16.11034646]
[0.99201515],[2.5770936],2301,-15,[16.11034646]
[1.01777993],[2.57709289],2301,-15,[16.11034646]
[1.04354467],[2.57709217],2301,-15,[16.11034646]
[1.06930939],[2.57709146],2301,-15,[16.11034646]
[1.09507409],[2.57709074],2301,-15,[16.11034646]
[1.12083875],[2.57709002],2301,-15,[16.11034646]
[1.1466034],[2.57708931],2301,-15,[16.11034646]
[1.17236802],[2.57708859],2301,-15,[16.11034646]
[1.19813263],[2.57708787],2301,-15,[16.11034646]
[1.22389721],[2.57708716],2301,-15,[16.11034646]
[1.24966178],[2.57708644],2301,-15,[16.11034646]
[1.27542632],[2.57708572],2301,-15,[16.11034646]
[1.30119085],[2.57708501],2301,-15,[16.11034646]
[1.32695537],[2.57708429],2301,-15,[16.11034646]
[1.35271987],[2.57708357],2301,-15,[16.11034646]
[1.37848435],[2.57708286],2301,-15,[16.11034646]
[1.40424882],[2.57708214],2301,-15,[16.11034646]
[1.43001328],[2.57708142],2301,-15,[16.11034646]
[1.45577772],[2.57708071],2301,-15,[16.11034646]
[1.48154215],[2.57707999],2301,-15,[16.11034646]
[1.50730657],[2.57707927],2301,-15,[16.11034646]
[1.53307097],[2.57707856],2301,-15,[16.11034646]
[1.55883536],[2.57707784],2301,-15,[16.11034646]
[1.58459975],[2.57707712],2301,-15,[16.11034646]
[1.61036412],[2.57707641],2301,-15,[16.11034646]
[1.63612848],[2.57707569],2301,-15,[16.11034646]
[1.66189283],[2.57707497],2301,-15,[16.11034646]
[1.68765717],[2.57707426],2301,-15,[16.11034646]
[1.7134215],[2.57707354],2301,-15,[16.11034646]
[1.73918582],[2.57707282],2301,-15,[16.11034646]
[1.76495013],[2.57707211],2301,-15,[16.11034646]
[1.79071444],[2.57707139],2301,-15,[16.11034646]
[1.81647873],[2.57707067],2301,-15,[16.11034646]
[1.84224301],[2.57706996],2301,-15,[16.11034646]
[1.86800729],[2.57706924],2301,-15,[16.11034646]
[1.89377155],[2.57706852],2301,-15,[16.11034646]
[1.91953581],[2.5770678],2301,-15,[16.11034646]
[1.94530006],[2.57706709],2301,-15,[16.11034646]
[1.9710643],[2.57706637],2301,-15,[16.11034646]
[1.99682853],[2.57706565],2301,-15,[16.11034646]
[2.02259276],[2.57706494],2301,-15,[16.11034646]
[2.04835698],[2.57706422],2301,-15,[16.11034646]
[2.07412118],[2.5770635],2301,-15,[16.11034646]
[2.09988538],[2.57706278],2301,-15,[16.11034646]
[2.12564958],[2.57706207],2301,-15,[16.11034646]
[2.15141376],[2.57706135],2301,-15,[16.11034646]
[2.17717794],[2.57706063],2301,-15,[16.11034646]
[2.20294211],[2.57705991],2301,-15,[16.11034646]
[2.22870627],[2.57705919],2301,-15,[16.11034646]
[2.25447042],[2.57705848],2301,-15,[16.11034646]
[2.28023457],[2.57705776],2301,-15,[16.11034646]
[2.3059987],[2.57705704],2301,-15,[16.11034646]
[2.33176283],[2.57705632],2301,-15,[16.11034646]
[2.35752696],[2.57705561],2301,-15,[16.11034646]
[2.38329107],[2.57705489],2301,-15,[16.11034646]
[2.40905518],[2.57705417],2301,-15,[16.11034646]
[2.43481928],[2.57705345],2301,-15,[16.11034646]
[2.46058337],[2.57705273],2301,-15,[16.11034646]
[2.48634746],[2.57705201],2301,-15,[16.11034646]
[2.51211154],[2.5770513],2301,-15,[16.11034646]
[2.53787561],[2.57705058],2301,-15,[16.11034646]
[2.56363967],[2.57704986],2301,-15,[16.11034646]
[2.58940373],[2.57704914],2301,-15,[16.11034646]
[2.61516778],[2.57704842],2301,-15,[16.11034646]
[2.64093182],[2.5770477],2301,-15,[16.11034646]
[2.66669585],[2.57704698],2301,-15,[16.11034646]
[2.69245988],[2.57704626],2301,-15,[16.11034646]
[2.7182239],[2.57704554],2301,-15,[16.11034646]
[2.74398791],[2.57704483],2301,-15,[16.11034646]
[2.76975192],[2.57704411],2301,-15,[16.11034646]
[2.79551591],[2.57704339],2301,-15,[16.11034646]
[2.8212799],[2.57704267],2301,-15,[16.11034646]
[2.84704389],[2.57704195],2301,-15,[16.11034646]
[2.87280786],[2.57704123],2301,-15,[16.11034646]
[2.89857183],[2.57704051],2301,-15,[16.11034646]
[2.92433579],[2.57703979],2301,-15,[16.11034646]
[2.95009975],[2.57703907],2301,-15,[16.11034646]
[2.97586369],[2.57703835],2301,-15,[16.11034646]
[3.00162763],[2.57703763],2301,-15,[16.11034646]
[3.02739157],[2.57703691],2301,-15,[16.11034646]
[3.05315549],[2.57703619],2301,-15,[16.11034646]
[3.07891941],[2.57703547],2301,-15,[16.11034646]
[3.10468332],[2.57703475],2301,-15,[16.11034646]
[3.13044722],[2.57703402],2301,-15,[16.11034646]
[3.15621112],[2.5770333],2301,-15,[16.11034646]
[3.18197501],[2.57703258],2301,-15,[16.11034646]
[3.20773889],[2.57703186],2301,-15,[16.11034646]
[3.23350276],[2.57703114],2301,-15,[16.11034646]
[3.25926663],[2.57703042],2301,-15,[16.11034646]
[3.28503049],[2.5770297],2301,-15,[16.11034646]
[3.31079434],[2.57702897],2301,-15,[16.11034646]
[3.33655819],[2.57702825],2301,-15,[16.11034646]
[3.36232203],[2.57702753],2301,-15,[16.11034646]
[3.38808586],[2.57702681],2301,-15,[16.11034646]
[3.41384968],[2.57702608],2301,-15,[16.11034646]
[3.4396135],[2.57702536],2301,-15,[16.11034646]
[3.46537731],[2.57702464],2301,-15,[16.11034646]
[3.49114111],[2.57702391],2301,-15,[16.11034646]
[3.5169049],[2.57702319],2301,-15,[16.11034646]
[3.54266869],[2.57702247],2301,-15,[16.11034646]
[3.56843247],[2.57702174],2301,-15,[16.11034646]
[3.59419624],[2.57702102],2301,-15,[16.11034646]
[3.61996001],[2.57702029],2301,-15,[16.11034646]
[3.64572377],[2.57701957],2301,-15,[16.11034646]
[3.67148752],[2.57701884],2301,-15,[16.11034646]
[3.69725126],[2.57701812],2301,-15,[16.11034646]
[3.723015],[2.57701739],2301,-15,[16.11034646]
[3.74877873],[2.57701667],2301,-15,[16.11034646]
[3.77454245],[2.57701594],2301,-15,[16.11034646]
[3.80030617],[2.57701522],2301,-15,[16.11034646]
[3.82606987],[2.57701449],2301,-15,[16.11034646]
[3.85183357],[2.57701376],2301,-15,[16.11034646]
[3.87759727],[2.57701303],2301,-15,[16.11034646]
[3.90336095],[2.57701231],2301,-15,[16.11034646]
[3.92912463],[2.57701158],2301,-15,[16.11034646]
[3.9548883],[2.57701085],2301,-15,[16.11034646]
[3.98065197],[2.57701012],2301,-15,[16.11034646]
[4.00641562],[2.57700939],2301,-15,[16.11034646]
[4.03217927],[2.57700866],2301,-15,[16.11034646]
[4.05794291],[2.57700794],2301,-15,[16.11034646]
[4.08370655],[2.57700721],2301,-15,[16.11034646]
[4.10947018],[2.57700647],2301,-15,[16.11034646]
[4.1352338],[2.57700574],2301,-15,[16.11034646]
[4.16099741],[2.57700501],2301,-15,[16.11034646]
[4.18676101],[2.57700428],2301,-15,[16.11034646]
[4.21252461],[2.57700355],2301,-15,[16.11034646]
[4.2382882],[2.57700282],2301,-15,[16.11034646]
[4.26405179],[2.57700208],2301,-15,[16.11034646]
[4.28981536],[2.57700135],2301,-15,[16.11034646]
[4.31557893],[2.57700062],2301,-15,[16.11034646]
[4.34134249],[2.57699988],2301,-15,[16.11034646]
[4.36710605],[2.57699915],2301,-15,[16.11034646]
[4.3928696],[2.57699841],2301,-15,[16.11034646]
[4.41863313],[2.57699768],2301,-15,[16.11034646]
[4.44439667],[2.57699694],2301,-15,[16.11034646]
[4.47016019],[2.5769962],2301,-15,[16.11034646]
[4.49592371],[2.57699547],2301,-15,[16.11034646]
[4.52168722],[2.57699473],2301,-15,[16.11034646]
[4.54745072],[2.57699399],2301,-15,[16.11034646]
[4.57321422],[2.57699325],2301,-15,[16.11034646]
[4.59897771],[2.57699251],2301,-15,[16.11034646]
[4.62474119],[2.57699177],2301,-15,[16.11034646]
[4.65050466],[2.57699103],2301,-15,[16.11034646]
[4.67626812],[2.57699029],2301,-15,[16.11034646]
[4.70203158],[2.57698954],2301,-15,[16.11034646]
[4.72779503],[2.5769888],2301,-15,[16.11034646]
[4.75355848],[2.57698805],2301,-15,[16.11034646]
[4.77932191],[2.57698731],2301,-15,[16.11034646]
[4.80508534],[2.57698656],2301,-15,[16.11034646]
[4.83084876],[2.57698582],2301,-15,[16.11034646]
[4.85661218],[2.57698507],2301,-15,[16.11034646]
[4.88237558],[2.57698432],2301,-15,[16.11034646]
[4.90813898],[2.57698357],2301,-15,[16.11034646]
[4.93390237],[2.57698282],2301,-15,[16.11034646]
[4.95966576],[2.57698207],2301,-15,[16.11034646]
[4.98542913],[2.57698132],2301,-15,[16.11034646]
[5.0111925],[2.57698057],2301,-15,[16.11034646]
[5.03695586],[2.57697981],2301,-15,[16.11034646]
[5.06271921],[2.57697906],2301,-15,[16.11034646]
[5.08848256],[2.5769783],2301,-15,[16.11034646]
[5.1142459],[2.57697754],2301,-15,[16.11034646]
[5.14000923],[2.57697678],2301,-15,[16.11034646]
[5.16577255],[2.57697603],2301,-15,[16.11034646]
[5.19153587],[2.57697526],2301,-15,[16.11034646]
[5.21729918],[2.5769745],2301,-15,[16.11034646]
[5.24306248],[2.57697374],2301,-15,[16.11034646]
[5.26882577],[2.57697297],2301,-15,[16.11034646]
[5.29458905],[2.57697221],2301,-15,[16.11034646]
[5.32035233],[2.57697144],2301,-15,[16.11034646]
[5.3461156],[2.57697067],2301,-15,[16.11034646]
[5.37187886],[2.5769699],2301,-15,[16.11034646]
[5.39764212],[2.57696913],2301,-15,[16.11034646]
[5.42340536],[2.57696836],2301,-15,[16.11034646]
[5.4491686],[2.57696758],2301,-15,[16.11034646]
[5.47493183],[2.57696681],2301,-15,[16.11034646]
[5.50069506],[2.57696603],2301,-15,[16.11034646]
[5.52645827],[2.57696525],2301,-15,[16.11034646]
[5.55222148],[2.57696447],2301,-15,[16.11034646]
[5.57798468],[2.57696369],2301,-15,[16.11034646]
[5.60374787],[2.5769629],2301,-15,[16.11034646]
[5.62951106],[2.57696211],2301,-15,[16.11034646]
[5.65527423],[2.57696132],2301,-15,[16.11034646]
[5.6810374],[2.57696053],2301,-15,[16.11034646]
[5.70680056],[2.57695974],2301,-15,[16.11034646]
[5.73256372],[2.57695895],2301,-15,[16.11034646]
[5.75832686],[2.57695815],2301,-15,[16.11034646]
[5.78409],[2.57695735],2301,-15,[16.11034646]
[5.80985313],[2.57695655],2301,-15,[16.11034646]
[5.83561625],[2.57695575],2301,-15,[16.11034646]
[5.86137936],[2.57695494],2301,-15,[16.11034646]
[5.88714246],[2.57695413],2301,-15,[16.11034646]
[5.91290556],[2.57695332],2301,-15,[16.11034646]
[5.93866865],[2.57695251],2301,-15,[16.11034646]
[5.96443173],[2.57695169],2301,-15,[16.11034646]
[5.9901948],[2.57695087],2301,-15,[16.11034646]
[6.01595786],[2.57695005],2301,-15,[16.11034646]
[6.04172092],[2.57694922],2301,-15,[16.11034646]
[6.06748397],[2.5769484],2301,-15,[16.11034646]
[6.09324701],[2.57694756],2301,-15,[16.11034646]
[6.11901004],[2.57694673],2301,-15,[16.11034646]
[6.14477306],[2.57694589],2301,-15,[16.11034646]
[6.17053607],[2.57694505],2301,-15,[16.11034646]
[6.19629908],[2.57694421],2301,-15,[16.11034646]
[6.22206208],[2.57694336],2301,-15,[16.11034646]
[6.24782506],[2.57694251],2301,-15,[16.11034646]
[6.27358804],[2.57694166],2301,-15,[16.11034646]
[6.29935102],[2.5769408],2301,-15,[16.11034646]
[6.32511398],[2.57693994],2301,-15,[16.11034646]
[6.35087693],[2.57693907],2301,-15,[16.11034646]
[6.37663988],[2.5769382],2301,-15,[16.11034646]
[6.40240282],[2.57693732],2301,-15,[16.11034646]
[6.42816574],[2.57693645],2301,-15,[16.11034646]
[6.45392866],[2.57693556],2301,-15,[16.11034646]
[6.47969157],[2.57693468],2301,-15,[16.11034646]
[6.50545448],[2.57693378],2301,-15,[16.11034646]
[6.53121737],[2.57693289],2301,-15,[16.11034646]
[6.55698025],[2.57693198],2301,-15,[16.11034646]
[6.58274313],[2.57693108],2301,-15,[16.11034646]
[6.60850599],[2.57693016],2301,-15,[16.11034646]
[6.63426885],[2.57692925],2301,-15,[16.11034646]
[6.66003169],[2.57692832],2301,-15,[16.11034646]
[6.68579453],[2.57692739],2301,-15,[16.11034646]
[6.71155736],[2.57692646],2301,-15,[16.11034646]
[6.73732018],[2.57692552],2301,-15,[16.11034646]
[6.76308299],[2.57692457],2301,-15,[16.11034646]
[6.78884579],[2.57692362],2301,-15,[16.11034646]
[6.81460858],[2.57692266],2301,-15,[16.11034646]
[6.84037136],[2.57692169],2301,-15,[16.11034646]
[6.86613413],[2.57692072],2301,-15,[16.11034646]
[6.89189689],[2.57691974],2301,-15,[16.11034646]
[6.91765965],[2.57691875],2301,-15,[16.11034646]
[6.94342239],[2.57691776],2301,-15,[16.11034646]
[6.96918512],[2.57691676],2301,-15,[16.11034646]
[6.99494784],[2.57691575],2301,-15,[16.11034646]
[7.02071055],[2.57691473],2301,-15,[16.11034646]
[7.04647326],[2.5769137],2301,-15,[16.11034646]
[7.07223595],[2.57691267],2301,-15,[16.11034646]
[7.09799863],[2.57691163],2301,-15,[16.11034646]
[7.1237613],[2.57691058],2301,-15,[16.11034646]
[7.14952396],[2.57690951],2301,-15,[16.11034646]
[7.17528661],[2.57690844],2301,-15,[16.11034646]
[7.20104924],[2.57690736],2301,-15,[16.11034646]
[7.22681187],[2.57690627],2301,-15,[16.11034646]
[7.25257449],[2.57690517],2301,-15,[16.11034646]
[7.27833709],[2.57690406],2301,-15,[16.11034646]
[7.30409969],[2.57690294],2301,-15,[16.11034646]
[7.32986227],[2.57690181],2301,-15,[16.11034646]
[7.35562484],[2.57690067],2301,-15,[16.11034646]
[7.3813874],[2.57689951],2301,-15,[16.11034646]
[7.40714995],[2.57689835],2301,-15,[16.11034646]
[7.43291249],[2.57689717],2301,-15,[16.11034646]
[7.45867501],[2.57689598],2301,-15,[16.11034646]
[7.48443753],[2.57689477],2301,-15,[16.11034646]
[7.51020003],[2.57689355],2301,-15,[16.11034646]
[7.53596252],[2.57689232],2301,-15,[16.11034646]
[7.56172499],[2.57689108],2301,-15,[16.11034646]
[7.58748746],[2.57688982],2301,-15,[16.11034646]
[7.61324991],[2.57688854],2301,-15,[16.11034646]
[7.63901235],[2.57688725],2301,-15,[16.11034646]
[7.66477477],[2.57688595],2301,-15,[16.11034646]
[7.69053718],[2.57688462],2301,-15,[16.11034646]
[7.71629958],[2.57688329],2301,-15,[16.11034646]
[7.74206197],[2.57688193],2301,-15,[16.11034646]
[7.76782434],[2.57688056],2301,-15,[16.11034646]
[7.7935867],[2.57687917],2301,-15,[16.11034646]
[7.81934904],[2.57687776],2301,-15,[16.11034646]
[7.84511137],[2.57687633],2301,-15,[16.11034646]
[7.87087369],[2.57687489],2301,-15,[16.11034646]
[7.89663599],[2.57687342],2301,-15,[16.11034646]
[7.92239827],[2.57687194],2301,-15,[16.11034646]
