Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00222553],[0.44511],401,-20,[13.95192261]
[0.00667654],[0.44511],401,-20,[13.95192261]
[0.01112748],[0.44510989],401,-20,[13.95192261]
[0.01557834],[0.44510977],401,-20,[13.95192261]
[0.02002914],[0.44510965],401,-20,[13.95192261]
[0.02447987],[0.44510952],401,-20,[13.95192261]
[0.02893054],[0.4451094],401,-20,[13.95192261]
[0.03338116],[0.44510928],401,-20,[13.95192261]
[0.03783172],[0.44510915],401,-20,[13.95192261]
[0.04228224],[0.44510903],401,-20,[13.95192261]
[0.04673272],[0.4451089],401,-20,[13.95192261]
[0.05118316],[0.44510878],401,-20,[13.95192261]
[0.05563356],[0.44510866],401,-20,[13.95192261]
[0.06008393],[0.44510853],401,-20,[13.95192261]
[0.06453426],[0.44510841],401,-20,[13.95192261]
[0.06898457],[0.44510829],401,-20,[13.95192261]
[0.07343485],[0.44510816],401,-20,[13.95192261]
[0.0778851],[0.44510804],401,-20,[13.95192261]
[0.08233533],[0.44510791],401,-20,[13.95192261]
[0.08678554],[0.44510779],401,-20,[13.95192261]
[0.09123573],[0.44510767],401,-20,[13.95192261]
[0.0956859],[0.44510754],401,-20,[13.95192261]
[0.10013606],[0.44510742],401,-20,[13.95192261]
[0.10458619],[0.4451073],401,-20,[13.95192261]
[0.10903632],[0.44510717],401,-20,[13.95192261]
[0.11348643],[0.44510705],401,-20,[13.95192261]
[0.11793652],[0.44510693],401,-20,[13.95192261]
[0.12238661],[0.4451068],401,-20,[13.95192261]
[0.12683668],[0.44510668],401,-20,[13.95192261]
[0.13128674],[0.44510655],401,-20,[13.95192261]
[0.1357368],[0.44510643],401,-20,[13.95192261]
[0.14018684],[0.44510631],401,-20,[13.95192261]
[0.14463688],[0.44510618],401,-20,[13.95192261]
[0.1490869],[0.44510606],401,-20,[13.95192261]
[0.15353693],[0.44510594],401,-20,[13.95192261]
[0.15798694],[0.44510581],401,-20,[13.95192261]
[0.16243695],[0.44510569],401,-20,[13.95192261]
[0.16688695],[0.44510556],401,-20,[13.95192261]
[0.17133694],[0.44510544],401,-20,[13.95192261]
[0.17578693],[0.44510532],401,-20,[13.95192261]
[0.18023692],[0.44510519],401,-20,[13.95192261]
[0.1846869],[0.44510507],401,-20,[13.95192261]
[0.18913688],[0.44510495],401,-20,[13.95192261]
[0.19358685],[0.44510482],401,-20,[13.95192261]
[0.19803682],[0.4451047],401,-20,[13.95192261]
[0.20248678],[0.44510458],401,-20,[13.95192261]
[0.20693674],[0.44510445],401,-20,[13.95192261]
[0.2113867],[0.44510433],401,-20,[13.95192261]
[0.21583665],[0.4451042],401,-20,[13.95192261]
[0.2202866],[0.44510408],401,-20,[13.95192261]
[0.22473655],[0.44510396],401,-20,[13.95192261]
[0.2291865],[0.44510383],401,-20,[13.95192261]
[0.23363644],[0.44510371],401,-20,[13.95192261]
[0.23808638],[0.44510359],401,-20,[13.95192261]
[0.24253632],[0.44510346],401,-20,[13.95192261]
[0.24698625],[0.44510334],401,-20,[13.95192261]
[0.25143618],[0.44510322],401,-20,[13.95192261]
[0.25588612],[0.44510309],401,-20,[13.95192261]
[0.26033604],[0.44510297],401,-20,[13.95192261]
[0.26478597],[0.44510284],401,-20,[13.95192261]
[0.26923589],[0.44510272],401,-20,[13.95192261]
[0.27368582],[0.4451026],401,-20,[13.95192261]
[0.27813574],[0.44510247],401,-20,[13.95192261]
[0.28258566],[0.44510235],401,-20,[13.95192261]
[0.28703557],[0.44510223],401,-20,[13.95192261]
[0.29148549],[0.4451021],401,-20,[13.95192261]
[0.2959354],[0.44510198],401,-20,[13.95192261]
[0.30038531],[0.44510185],401,-20,[13.95192261]
[0.30483523],[0.44510173],401,-20,[13.95192261]
[0.30928513],[0.44510161],401,-20,[13.95192261]
[0.31373504],[0.44510148],401,-20,[13.95192261]
[0.31818495],[0.44510136],401,-20,[13.95192261]
[0.32263485],[0.44510124],401,-20,[13.95192261]
[0.32708475],[0.44510111],401,-20,[13.95192261]
[0.33153465],[0.44510099],401,-20,[13.95192261]
[0.33598455],[0.44510087],401,-20,[13.95192261]
[0.34043445],[0.44510074],401,-20,[13.95192261]
[0.34488435],[0.44510062],401,-20,[13.95192261]
[0.34933424],[0.44510049],401,-20,[13.95192261]
[0.35378414],[0.44510037],401,-20,[13.95192261]
[0.35823403],[0.44510025],401,-20,[13.95192261]
[0.36268392],[0.44510012],401,-20,[13.95192261]
[0.36713381],[0.4451],401,-20,[13.95192261]
[0.3715837],[0.44509988],401,-20,[13.95192261]
[0.37603359],[0.44509975],401,-20,[13.95192261]
[0.38048347],[0.44509963],401,-20,[13.95192261]
[0.38493336],[0.4450995],401,-20,[13.95192261]
[0.38938324],[0.44509938],401,-20,[13.95192261]
[0.39383312],[0.44509926],401,-20,[13.95192261]
[0.398283],[0.44509913],401,-20,[13.95192261]
[0.40273288],[0.44509901],401,-20,[13.95192261]
[0.40718276],[0.44509889],401,-20,[13.95192261]
[0.41163263],[0.44509876],401,-20,[13.95192261]
[0.41608251],[0.44509864],401,-20,[13.95192261]
[0.42053238],[0.44509852],401,-20,[13.95192261]
[0.42498226],[0.44509839],401,-20,[13.95192261]
[0.42943213],[0.44509827],401,-20,[13.95192261]
[0.433882],[0.44509814],401,-20,[13.95192261]
[0.43833187],[0.44509802],401,-20,[13.95192261]
[0.44278173],[0.4450979],401,-20,[13.95192261]
[0.4472316],[0.44509777],401,-20,[13.95192261]
[0.45168146],[0.44509765],401,-20,[13.95192261]
[0.45613133],[0.44509753],401,-20,[13.95192261]
[0.46058119],[0.4450974],401,-20,[13.95192261]
[0.46503105],[0.44509728],401,-20,[13.95192261]
[0.46948091],[0.44509715],401,-20,[13.95192261]
[0.47393077],[0.44509703],401,-20,[13.95192261]
[0.47838063],[0.44509691],401,-20,[13.95192261]
[0.48283048],[0.44509678],401,-20,[13.95192261]
[0.48728034],[0.44509666],401,-20,[13.95192261]
[0.49173019],[0.44509654],401,-20,[13.95192261]
[0.49618005],[0.44509641],401,-20,[13.95192261]
[0.5006299],[0.44509629],401,-20,[13.95192261]
[0.50507975],[0.44509617],401,-20,[13.95192261]
[0.5095296],[0.44509604],401,-20,[13.95192261]
[0.51397944],[0.44509592],401,-20,[13.95192261]
[0.51842929],[0.44509579],401,-20,[13.95192261]
[0.52287913],[0.44509567],401,-20,[13.95192261]
[0.52732898],[0.44509555],401,-20,[13.95192261]
[0.53177882],[0.44509542],401,-20,[13.95192261]
[0.53622866],[0.4450953],401,-20,[13.95192261]
[0.5406785],[0.44509518],401,-20,[13.95192261]
[0.54512834],[0.44509505],401,-20,[13.95192261]
[0.54957818],[0.44509493],401,-20,[13.95192261]
[0.55402801],[0.4450948],401,-20,[13.95192261]
[0.55847785],[0.44509468],401,-20,[13.95192261]
[0.56292768],[0.44509456],401,-20,[13.95192261]
[0.56737752],[0.44509443],401,-20,[13.95192261]
[0.57182735],[0.44509431],401,-20,[13.95192261]
[0.57627718],[0.44509419],401,-20,[13.95192261]
[0.58072701],[0.44509406],401,-20,[13.95192261]
[0.58517683],[0.44509394],401,-20,[13.95192261]
[0.58962666],[0.44509382],401,-20,[13.95192261]
[0.59407648],[0.44509369],401,-20,[13.95192261]
