Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00702578],[1.40517],1201,10,[18.29139612]
[0.02107722],[1.40517],1201,10,[18.29139612]
[0.0351284],[1.40516966],1201,10,[18.29139612]
[0.04917935],[1.40516927],1201,10,[18.29139612]
[0.06323008],[1.40516888],1201,10,[18.29139612]
[0.07728061],[1.40516849],1201,10,[18.29139612]
[0.09133096],[1.4051681],1201,10,[18.29139612]
[0.10538114],[1.40516771],1201,10,[18.29139612]
[0.11943115],[1.40516732],1201,10,[18.29139612]
[0.13348102],[1.40516693],1201,10,[18.29139612]
[0.14753076],[1.40516654],1201,10,[18.29139612]
[0.16158037],[1.40516615],1201,10,[18.29139612]
[0.17562986],[1.40516576],1201,10,[18.29139612]
[0.18967925],[1.40516537],1201,10,[18.29139612]
[0.20372853],[1.40516498],1201,10,[18.29139612]
[0.21777773],[1.40516459],1201,10,[18.29139612]
[0.23182684],[1.4051642],1201,10,[18.29139612]
[0.24587587],[1.40516381],1201,10,[18.29139612]
[0.25992482],[1.40516342],1201,10,[18.29139612]
[0.27397371],[1.40516303],1201,10,[18.29139612]
[0.28802254],[1.40516264],1201,10,[18.29139612]
[0.30207131],[1.40516225],1201,10,[18.29139612]
[0.31612002],[1.40516186],1201,10,[18.29139612]
[0.33016868],[1.40516147],1201,10,[18.29139612]
[0.3442173],[1.40516108],1201,10,[18.29139612]
[0.35826587],[1.40516069],1201,10,[18.29139612]
[0.3723144],[1.4051603],1201,10,[18.29139612]
[0.38636289],[1.40515991],1201,10,[18.29139612]
[0.40041135],[1.40515952],1201,10,[18.29139612]
[0.41445978],[1.40515913],1201,10,[18.29139612]
[0.42850818],[1.40515874],1201,10,[18.29139612]
[0.44255654],[1.40515835],1201,10,[18.29139612]
[0.45660488],[1.40515796],1201,10,[18.29139612]
[0.4706532],[1.40515757],1201,10,[18.29139612]
[0.48470149],[1.40515717],1201,10,[18.29139612]
[0.49874976],[1.40515678],1201,10,[18.29139612]
[0.51279801],[1.40515639],1201,10,[18.29139612]
[0.52684625],[1.405156],1201,10,[18.29139612]
[0.54089446],[1.40515561],1201,10,[18.29139612]
[0.55494266],[1.40515522],1201,10,[18.29139612]
[0.56899084],[1.40515483],1201,10,[18.29139612]
[0.58303901],[1.40515444],1201,10,[18.29139612]
[0.59708716],[1.40515405],1201,10,[18.29139612]
[0.6111353],[1.40515366],1201,10,[18.29139612]
[0.62518342],[1.40515327],1201,10,[18.29139612]
[0.63923154],[1.40515288],1201,10,[18.29139612]
[0.65327964],[1.40515249],1201,10,[18.29139612]
[0.66732773],[1.4051521],1201,10,[18.29139612]
[0.68137582],[1.40515171],1201,10,[18.29139612]
[0.69542389],[1.40515132],1201,10,[18.29139612]
[0.70947195],[1.40515093],1201,10,[18.29139612]
[0.72352001],[1.40515054],1201,10,[18.29139612]
[0.73756805],[1.40515015],1201,10,[18.29139612]
[0.75161609],[1.40514976],1201,10,[18.29139612]
[0.76566412],[1.40514937],1201,10,[18.29139612]
[0.77971214],[1.40514898],1201,10,[18.29139612]
[0.79376016],[1.40514859],1201,10,[18.29139612]
[0.80780817],[1.4051482],1201,10,[18.29139612]
[0.82185617],[1.40514781],1201,10,[18.29139612]
[0.83590417],[1.40514742],1201,10,[18.29139612]
[0.84995215],[1.40514703],1201,10,[18.29139612]
[0.86400014],[1.40514664],1201,10,[18.29139612]
[0.87804811],[1.40514625],1201,10,[18.29139612]
[0.89209609],[1.40514586],1201,10,[18.29139612]
[0.90614405],[1.40514547],1201,10,[18.29139612]
[0.92019201],[1.40514508],1201,10,[18.29139612]
[0.93423997],[1.40514469],1201,10,[18.29139612]
[0.94828792],[1.4051443],1201,10,[18.29139612]
[0.96233586],[1.40514391],1201,10,[18.29139612]
[0.9763838],[1.40514351],1201,10,[18.29139612]
[0.99043173],[1.40514312],1201,10,[18.29139612]
[1.00447966],[1.40514273],1201,10,[18.29139612]
[1.01852759],[1.40514234],1201,10,[18.29139612]
[1.03257551],[1.40514195],1201,10,[18.29139612]
[1.04662342],[1.40514156],1201,10,[18.29139612]
[1.06067133],[1.40514117],1201,10,[18.29139612]
[1.07471924],[1.40514078],1201,10,[18.29139612]
[1.08876714],[1.40514039],1201,10,[18.29139612]
[1.10281504],[1.40514],1201,10,[18.29139612]
[1.11686293],[1.40513961],1201,10,[18.29139612]
[1.13091082],[1.40513922],1201,10,[18.29139612]
[1.1449587],[1.40513883],1201,10,[18.29139612]
[1.15900658],[1.40513844],1201,10,[18.29139612]
[1.17305445],[1.40513805],1201,10,[18.29139612]
[1.18710232],[1.40513766],1201,10,[18.29139612]
[1.20115019],[1.40513727],1201,10,[18.29139612]
[1.21519805],[1.40513688],1201,10,[18.29139612]
[1.22924591],[1.40513649],1201,10,[18.29139612]
[1.24329377],[1.4051361],1201,10,[18.29139612]
[1.25734162],[1.40513571],1201,10,[18.29139612]
[1.27138946],[1.40513532],1201,10,[18.29139612]
[1.2854373],[1.40513493],1201,10,[18.29139612]
[1.29948514],[1.40513454],1201,10,[18.29139612]
[1.31353297],[1.40513415],1201,10,[18.29139612]
[1.3275808],[1.40513376],1201,10,[18.29139612]
[1.34162863],[1.40513337],1201,10,[18.29139612]
[1.35567645],[1.40513298],1201,10,[18.29139612]
[1.36972427],[1.40513259],1201,10,[18.29139612]
[1.38377208],[1.4051322],1201,10,[18.29139612]
[1.39781989],[1.40513181],1201,10,[18.29139612]
[1.4118677],[1.40513142],1201,10,[18.29139612]
[1.4259155],[1.40513102],1201,10,[18.29139612]
[1.43996329],[1.40513063],1201,10,[18.29139612]
[1.45401109],[1.40513024],1201,10,[18.29139612]
[1.46805888],[1.40512985],1201,10,[18.29139612]
[1.48210666],[1.40512946],1201,10,[18.29139612]
[1.49615444],[1.40512907],1201,10,[18.29139612]
[1.51020222],[1.40512868],1201,10,[18.29139612]
[1.52425],[1.40512829],1201,10,[18.29139612]
[1.53829776],[1.4051279],1201,10,[18.29139612]
[1.55234553],[1.40512751],1201,10,[18.29139612]
[1.56639329],[1.40512712],1201,10,[18.29139612]
[1.58044105],[1.40512673],1201,10,[18.29139612]
[1.5944888],[1.40512634],1201,10,[18.29139612]
[1.60853655],[1.40512595],1201,10,[18.29139612]
[1.6225843],[1.40512556],1201,10,[18.29139612]
[1.63663204],[1.40512517],1201,10,[18.29139612]
[1.65067978],[1.40512478],1201,10,[18.29139612]
[1.66472751],[1.40512439],1201,10,[18.29139612]
[1.67877524],[1.405124],1201,10,[18.29139612]
[1.69282297],[1.40512361],1201,10,[18.29139612]
[1.70687069],[1.40512322],1201,10,[18.29139612]
[1.72091841],[1.40512283],1201,10,[18.29139612]
[1.73496613],[1.40512244],1201,10,[18.29139612]
[1.74901384],[1.40512205],1201,10,[18.29139612]
[1.76306154],[1.40512166],1201,10,[18.29139612]
[1.77710925],[1.40512127],1201,10,[18.29139612]
[1.79115694],[1.40512088],1201,10,[18.29139612]
[1.80520464],[1.40512049],1201,10,[18.29139612]
[1.81925233],[1.40512009],1201,10,[18.29139612]
[1.83330002],[1.4051197],1201,10,[18.29139612]
[1.8473477],[1.40511931],1201,10,[18.29139612]
[1.86139538],[1.40511892],1201,10,[18.29139612]
[1.87544306],[1.40511853],1201,10,[18.29139612]
[1.88949073],[1.40511814],1201,10,[18.29139612]
[1.9035384],[1.40511775],1201,10,[18.29139612]
[1.91758606],[1.40511736],1201,10,[18.29139612]
[1.93163372],[1.40511697],1201,10,[18.29139612]
[1.94568137],[1.40511658],1201,10,[18.29139612]
[1.95972903],[1.40511619],1201,10,[18.29139612]
[1.97377667],[1.4051158],1201,10,[18.29139612]
[1.98782432],[1.40511541],1201,10,[18.29139612]
[2.00187196],[1.40511502],1201,10,[18.29139612]
[2.0159196],[1.40511463],1201,10,[18.29139612]
[2.02996723],[1.40511424],1201,10,[18.29139612]
[2.04401486],[1.40511385],1201,10,[18.29139612]
[2.05806248],[1.40511346],1201,10,[18.29139612]
[2.0721101],[1.40511307],1201,10,[18.29139612]
[2.08615772],[1.40511268],1201,10,[18.29139612]
[2.10020533],[1.40511229],1201,10,[18.29139612]
[2.11425294],[1.4051119],1201,10,[18.29139612]
[2.12830055],[1.40511151],1201,10,[18.29139612]
