Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00420596],[0.8412],701,25,[19.3796799]
[0.0126178],[0.8412],701,25,[19.3796799]
[0.02102949],[0.8411998],701,25,[19.3796799]
[0.02944104],[0.84119957],701,25,[19.3796799]
[0.03785246],[0.84119933],701,25,[19.3796799]
[0.04626376],[0.8411991],701,25,[19.3796799]
[0.05467495],[0.84119886],701,25,[19.3796799]
[0.06308604],[0.84119863],701,25,[19.3796799]
[0.07149703],[0.8411984],701,25,[19.3796799]
[0.07990794],[0.84119816],701,25,[19.3796799]
[0.08831876],[0.84119793],701,25,[19.3796799]
[0.09672951],[0.8411977],701,25,[19.3796799]
[0.10514019],[0.84119746],701,25,[19.3796799]
[0.1135508],[0.84119723],701,25,[19.3796799]
[0.12196136],[0.841197],701,25,[19.3796799]
[0.13037186],[0.84119676],701,25,[19.3796799]
[0.13878231],[0.84119653],701,25,[19.3796799]
[0.14719271],[0.84119629],701,25,[19.3796799]
[0.15560307],[0.84119606],701,25,[19.3796799]
[0.16401338],[0.84119583],701,25,[19.3796799]
[0.17242366],[0.84119559],701,25,[19.3796799]
[0.18083391],[0.84119536],701,25,[19.3796799]
[0.18924412],[0.84119513],701,25,[19.3796799]
[0.1976543],[0.84119489],701,25,[19.3796799]
[0.20606445],[0.84119466],701,25,[19.3796799]
[0.21447458],[0.84119443],701,25,[19.3796799]
[0.22288469],[0.84119419],701,25,[19.3796799]
[0.23129477],[0.84119396],701,25,[19.3796799]
[0.23970483],[0.84119372],701,25,[19.3796799]
[0.24811487],[0.84119349],701,25,[19.3796799]
[0.25652489],[0.84119326],701,25,[19.3796799]
[0.26493489],[0.84119302],701,25,[19.3796799]
[0.27334488],[0.84119279],701,25,[19.3796799]
[0.28175486],[0.84119256],701,25,[19.3796799]
[0.29016482],[0.84119232],701,25,[19.3796799]
[0.29857476],[0.84119209],701,25,[19.3796799]
[0.3069847],[0.84119186],701,25,[19.3796799]
[0.31539462],[0.84119162],701,25,[19.3796799]
[0.32380454],[0.84119139],701,25,[19.3796799]
[0.33221444],[0.84119115],701,25,[19.3796799]
[0.34062433],[0.84119092],701,25,[19.3796799]
[0.34903422],[0.84119069],701,25,[19.3796799]
[0.35744409],[0.84119045],701,25,[19.3796799]
[0.36585396],[0.84119022],701,25,[19.3796799]
[0.37426382],[0.84118999],701,25,[19.3796799]
[0.38267368],[0.84118975],701,25,[19.3796799]
[0.39108352],[0.84118952],701,25,[19.3796799]
[0.39949336],[0.84118929],701,25,[19.3796799]
[0.4079032],[0.84118905],701,25,[19.3796799]
[0.41631303],[0.84118882],701,25,[19.3796799]
[0.42472285],[0.84118858],701,25,[19.3796799]
[0.43313267],[0.84118835],701,25,[19.3796799]
[0.44154248],[0.84118812],701,25,[19.3796799]
[0.44995229],[0.84118788],701,25,[19.3796799]
[0.45836209],[0.84118765],701,25,[19.3796799]
[0.46677189],[0.84118742],701,25,[19.3796799]
[0.47518168],[0.84118718],701,25,[19.3796799]
[0.48359147],[0.84118695],701,25,[19.3796799]
[0.49200126],[0.84118672],701,25,[19.3796799]
[0.50041104],[0.84118648],701,25,[19.3796799]
[0.50882082],[0.84118625],701,25,[19.3796799]
[0.5172306],[0.84118601],701,25,[19.3796799]
[0.52564037],[0.84118578],701,25,[19.3796799]
[0.53405013],[0.84118555],701,25,[19.3796799]
[0.5424599],[0.84118531],701,25,[19.3796799]
[0.55086966],[0.84118508],701,25,[19.3796799]
[0.55927942],[0.84118485],701,25,[19.3796799]
[0.56768917],[0.84118461],701,25,[19.3796799]
[0.57609892],[0.84118438],701,25,[19.3796799]
[0.58450867],[0.84118415],701,25,[19.3796799]
[0.59291842],[0.84118391],701,25,[19.3796799]
[0.60132816],[0.84118368],701,25,[19.3796799]
[0.6097379],[0.84118345],701,25,[19.3796799]
[0.61814764],[0.84118321],701,25,[19.3796799]
[0.62655737],[0.84118298],701,25,[19.3796799]
[0.6349671],[0.84118274],701,25,[19.3796799]
[0.64337683],[0.84118251],701,25,[19.3796799]
[0.65178656],[0.84118228],701,25,[19.3796799]
[0.66019628],[0.84118204],701,25,[19.3796799]
[0.668606],[0.84118181],701,25,[19.3796799]
[0.67701572],[0.84118158],701,25,[19.3796799]
[0.68542544],[0.84118134],701,25,[19.3796799]
[0.69383515],[0.84118111],701,25,[19.3796799]
[0.70224486],[0.84118088],701,25,[19.3796799]
[0.71065457],[0.84118064],701,25,[19.3796799]
[0.71906427],[0.84118041],701,25,[19.3796799]
[0.72747397],[0.84118017],701,25,[19.3796799]
[0.73588367],[0.84117994],701,25,[19.3796799]
[0.74429337],[0.84117971],701,25,[19.3796799]
[0.75270307],[0.84117947],701,25,[19.3796799]
[0.76111276],[0.84117924],701,25,[19.3796799]
[0.76952245],[0.84117901],701,25,[19.3796799]
[0.77793214],[0.84117877],701,25,[19.3796799]
[0.78634182],[0.84117854],701,25,[19.3796799]
[0.79475151],[0.84117831],701,25,[19.3796799]
[0.80316119],[0.84117807],701,25,[19.3796799]
[0.81157086],[0.84117784],701,25,[19.3796799]
[0.81998054],[0.8411776],701,25,[19.3796799]
[0.82839021],[0.84117737],701,25,[19.3796799]
[0.83679988],[0.84117714],701,25,[19.3796799]
[0.84520955],[0.8411769],701,25,[19.3796799]
[0.85361922],[0.84117667],701,25,[19.3796799]
[0.86202888],[0.84117644],701,25,[19.3796799]
[0.87043854],[0.8411762],701,25,[19.3796799]
[0.8788482],[0.84117597],701,25,[19.3796799]
[0.88725786],[0.84117574],701,25,[19.3796799]
[0.89566751],[0.8411755],701,25,[19.3796799]
[0.90407717],[0.84117527],701,25,[19.3796799]
[0.91248681],[0.84117503],701,25,[19.3796799]
[0.92089646],[0.8411748],701,25,[19.3796799]
[0.92930611],[0.84117457],701,25,[19.3796799]
[0.93771575],[0.84117433],701,25,[19.3796799]
[0.94612539],[0.8411741],701,25,[19.3796799]
[0.95453503],[0.84117387],701,25,[19.3796799]
[0.96294466],[0.84117363],701,25,[19.3796799]
[0.97135429],[0.8411734],701,25,[19.3796799]
[0.97976393],[0.84117317],701,25,[19.3796799]
[0.98817355],[0.84117293],701,25,[19.3796799]
[0.99658318],[0.8411727],701,25,[19.3796799]
[1.0049928],[0.84117246],701,25,[19.3796799]
[1.01340242],[0.84117223],701,25,[19.3796799]
[1.02181204],[0.841172],701,25,[19.3796799]
[1.03022166],[0.84117176],701,25,[19.3796799]
[1.03863127],[0.84117153],701,25,[19.3796799]
[1.04704089],[0.8411713],701,25,[19.3796799]
[1.0554505],[0.84117106],701,25,[19.3796799]
[1.0638601],[0.84117083],701,25,[19.3796799]
[1.07226971],[0.8411706],701,25,[19.3796799]
[1.08067931],[0.84117036],701,25,[19.3796799]
[1.08908891],[0.84117013],701,25,[19.3796799]
[1.09749851],[0.84116989],701,25,[19.3796799]
[1.1059081],[0.84116966],701,25,[19.3796799]
[1.1143177],[0.84116943],701,25,[19.3796799]
[1.12272729],[0.84116919],701,25,[19.3796799]
[1.13113688],[0.84116896],701,25,[19.3796799]
[1.13954646],[0.84116873],701,25,[19.3796799]
[1.14795605],[0.84116849],701,25,[19.3796799]
[1.15636563],[0.84116826],701,25,[19.3796799]
[1.16477521],[0.84116803],701,25,[19.3796799]
[1.17318478],[0.84116779],701,25,[19.3796799]
[1.18159436],[0.84116756],701,25,[19.3796799]
[1.19000393],[0.84116733],701,25,[19.3796799]
[1.1984135],[0.84116709],701,25,[19.3796799]
[1.20682307],[0.84116686],701,25,[19.3796799]
[1.21523263],[0.84116662],701,25,[19.3796799]
[1.22364219],[0.84116639],701,25,[19.3796799]
[1.23205175],[0.84116616],701,25,[19.3796799]
[1.24046131],[0.84116592],701,25,[19.3796799]
[1.24887087],[0.84116569],701,25,[19.3796799]
[1.25728042],[0.84116546],701,25,[19.3796799]
[1.26568997],[0.84116522],701,25,[19.3796799]
[1.27409952],[0.84116499],701,25,[19.3796799]
[1.28250907],[0.84116476],701,25,[19.3796799]
[1.29091861],[0.84116452],701,25,[19.3796799]
[1.29932815],[0.84116429],701,25,[19.3796799]
[1.30773769],[0.84116405],701,25,[19.3796799]
[1.31614723],[0.84116382],701,25,[19.3796799]
[1.32455676],[0.84116359],701,25,[19.3796799]
[1.3329663],[0.84116335],701,25,[19.3796799]
[1.34137583],[0.84116312],701,25,[19.3796799]
[1.34978535],[0.84116289],701,25,[19.3796799]
[1.35819488],[0.84116265],701,25,[19.3796799]
[1.3666044],[0.84116242],701,25,[19.3796799]
[1.37501392],[0.84116219],701,25,[19.3796799]
[1.38342344],[0.84116195],701,25,[19.3796799]
[1.39183296],[0.84116172],701,25,[19.3796799]
[1.40024247],[0.84116148],701,25,[19.3796799]
[1.40865198],[0.84116125],701,25,[19.3796799]
[1.41706149],[0.84116102],701,25,[19.3796799]
[1.425471],[0.84116078],701,25,[19.3796799]
[1.4338805],[0.84116055],701,25,[19.3796799]
[1.44229],[0.84116032],701,25,[19.3796799]
[1.4506995],[0.84116008],701,25,[19.3796799]
[1.459109],[0.84115985],701,25,[19.3796799]
[1.4675185],[0.84115962],701,25,[19.3796799]
