Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00936576],[1.87317],1601,10,[18.58210935]
[0.02809711],[1.87317],1601,10,[18.58210935]
[0.04682812],[1.87316955],1601,10,[18.58210935]
[0.06555882],[1.87316903],1601,10,[18.58210935]
[0.08428923],[1.87316851],1601,10,[18.58210935]
[0.10301937],[1.87316799],1601,10,[18.58210935]
[0.12174927],[1.87316747],1601,10,[18.58210935]
[0.14047893],[1.87316695],1601,10,[18.58210935]
[0.15920839],[1.87316643],1601,10,[18.58210935]
[0.17793765],[1.87316591],1601,10,[18.58210935]
[0.19666673],[1.87316539],1601,10,[18.58210935]
[0.21539565],[1.87316487],1601,10,[18.58210935]
[0.2341244],[1.87316435],1601,10,[18.58210935]
[0.25285302],[1.87316383],1601,10,[18.58210935]
[0.2715815],[1.87316331],1601,10,[18.58210935]
[0.29030986],[1.87316279],1601,10,[18.58210935]
[0.30903811],[1.87316227],1601,10,[18.58210935]
[0.32776625],[1.87316175],1601,10,[18.58210935]
[0.34649429],[1.87316123],1601,10,[18.58210935]
[0.36522224],[1.87316071],1601,10,[18.58210935]
[0.38395011],[1.87316019],1601,10,[18.58210935]
[0.4026779],[1.87315967],1601,10,[18.58210935]
[0.42140562],[1.87315915],1601,10,[18.58210935]
[0.44013327],[1.87315863],1601,10,[18.58210935]
[0.45886086],[1.87315811],1601,10,[18.58210935]
[0.47758839],[1.87315759],1601,10,[18.58210935]
[0.49631587],[1.87315707],1601,10,[18.58210935]
[0.51504329],[1.87315654],1601,10,[18.58210935]
[0.53377067],[1.87315602],1601,10,[18.58210935]
[0.55249801],[1.8731555],1601,10,[18.58210935]
[0.5712253],[1.87315498],1601,10,[18.58210935]
[0.58995256],[1.87315446],1601,10,[18.58210935]
[0.60867978],[1.87315394],1601,10,[18.58210935]
[0.62740697],[1.87315342],1601,10,[18.58210935]
[0.64613413],[1.8731529],1601,10,[18.58210935]
[0.66486126],[1.87315238],1601,10,[18.58210935]
[0.68358836],[1.87315186],1601,10,[18.58210935]
[0.70231544],[1.87315134],1601,10,[18.58210935]
[0.72104249],[1.87315082],1601,10,[18.58210935]
[0.73976952],[1.8731503],1601,10,[18.58210935]
[0.75849653],[1.87314978],1601,10,[18.58210935]
[0.77722352],[1.87314926],1601,10,[18.58210935]
[0.79595049],[1.87314874],1601,10,[18.58210935]
[0.81467744],[1.87314822],1601,10,[18.58210935]
[0.83340438],[1.8731477],1601,10,[18.58210935]
[0.8521313],[1.87314718],1601,10,[18.58210935]
[0.87085821],[1.87314666],1601,10,[18.58210935]
[0.8895851],[1.87314614],1601,10,[18.58210935]
[0.90831197],[1.87314562],1601,10,[18.58210935]
[0.92703884],[1.8731451],1601,10,[18.58210935]
[0.94576569],[1.87314458],1601,10,[18.58210935]
[0.96449253],[1.87314406],1601,10,[18.58210935]
[0.98321936],[1.87314354],1601,10,[18.58210935]
[1.00194618],[1.87314302],1601,10,[18.58210935]
[1.02067299],[1.8731425],1601,10,[18.58210935]
[1.03939979],[1.87314198],1601,10,[18.58210935]
[1.05812657],[1.87314146],1601,10,[18.58210935]
[1.07685335],[1.87314094],1601,10,[18.58210935]
[1.09558012],[1.87314042],1601,10,[18.58210935]
[1.11430689],[1.8731399],1601,10,[18.58210935]
[1.13303364],[1.87313938],1601,10,[18.58210935]
[1.15176038],[1.87313886],1601,10,[18.58210935]
[1.17048712],[1.87313833],1601,10,[18.58210935]
[1.18921385],[1.87313781],1601,10,[18.58210935]
[1.20794057],[1.87313729],1601,10,[18.58210935]
[1.22666729],[1.87313677],1601,10,[18.58210935]
[1.24539399],[1.87313625],1601,10,[18.58210935]
[1.26412069],[1.87313573],1601,10,[18.58210935]
[1.28284739],[1.87313521],1601,10,[18.58210935]
[1.30157407],[1.87313469],1601,10,[18.58210935]
[1.32030075],[1.87313417],1601,10,[18.58210935]
[1.33902743],[1.87313365],1601,10,[18.58210935]
[1.35775409],[1.87313313],1601,10,[18.58210935]
[1.37648075],[1.87313261],1601,10,[18.58210935]
[1.39520741],[1.87313209],1601,10,[18.58210935]
[1.41393406],[1.87313157],1601,10,[18.58210935]
[1.4326607],[1.87313105],1601,10,[18.58210935]
[1.45138733],[1.87313053],1601,10,[18.58210935]
[1.47011396],[1.87313001],1601,10,[18.58210935]
[1.48884059],[1.87312949],1601,10,[18.58210935]
[1.50756721],[1.87312897],1601,10,[18.58210935]
[1.52629382],[1.87312845],1601,10,[18.58210935]
[1.54502043],[1.87312793],1601,10,[18.58210935]
[1.56374703],[1.87312741],1601,10,[18.58210935]
[1.58247362],[1.87312689],1601,10,[18.58210935]
[1.60120021],[1.87312637],1601,10,[18.58210935]
[1.6199268],[1.87312585],1601,10,[18.58210935]
[1.63865338],[1.87312533],1601,10,[18.58210935]
[1.65737995],[1.87312481],1601,10,[18.58210935]
[1.67610652],[1.87312429],1601,10,[18.58210935]
[1.69483308],[1.87312377],1601,10,[18.58210935]
[1.71355964],[1.87312325],1601,10,[18.58210935]
[1.73228619],[1.87312272],1601,10,[18.58210935]
[1.75101273],[1.8731222],1601,10,[18.58210935]
[1.76973927],[1.87312168],1601,10,[18.58210935]
[1.78846581],[1.87312116],1601,10,[18.58210935]
[1.80719234],[1.87312064],1601,10,[18.58210935]
[1.82591886],[1.87312012],1601,10,[18.58210935]
