Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00444551],[0.88911],801,-20,[14.57315139]
[0.01333644],[0.88911],801,-20,[14.57315139]
[0.02222721],[0.88910979],801,-20,[14.57315139]
[0.03111784],[0.88910954],801,-20,[14.57315139]
[0.04000833],[0.88910929],801,-20,[14.57315139]
[0.04889869],[0.88910905],801,-20,[14.57315139]
[0.05778893],[0.8891088],801,-20,[14.57315139]
[0.06667907],[0.88910855],801,-20,[14.57315139]
[0.0755691],[0.88910831],801,-20,[14.57315139]
[0.08445904],[0.88910806],801,-20,[14.57315139]
[0.0933489],[0.88910781],801,-20,[14.57315139]
[0.10223868],[0.88910756],801,-20,[14.57315139]
[0.11112838],[0.88910732],801,-20,[14.57315139]
[0.12001802],[0.88910707],801,-20,[14.57315139]
[0.12890759],[0.88910682],801,-20,[14.57315139]
[0.1377971],[0.88910658],801,-20,[14.57315139]
[0.14668656],[0.88910633],801,-20,[14.57315139]
[0.15557597],[0.88910608],801,-20,[14.57315139]
[0.16446534],[0.88910583],801,-20,[14.57315139]
[0.17335466],[0.88910559],801,-20,[14.57315139]
[0.18224394],[0.88910534],801,-20,[14.57315139]
[0.19113319],[0.88910509],801,-20,[14.57315139]
[0.2000224],[0.88910485],801,-20,[14.57315139]
[0.20891157],[0.8891046],801,-20,[14.57315139]
[0.21780072],[0.88910435],801,-20,[14.57315139]
[0.22668984],[0.88910411],801,-20,[14.57315139]
[0.23557894],[0.88910386],801,-20,[14.57315139]
[0.24446801],[0.88910361],801,-20,[14.57315139]
[0.25335706],[0.88910336],801,-20,[14.57315139]
[0.26224609],[0.88910312],801,-20,[14.57315139]
[0.2711351],[0.88910287],801,-20,[14.57315139]
[0.28002409],[0.88910262],801,-20,[14.57315139]
[0.28891306],[0.88910238],801,-20,[14.57315139]
[0.29780202],[0.88910213],801,-20,[14.57315139]
[0.30669097],[0.88910188],801,-20,[14.57315139]
[0.3155799],[0.88910163],801,-20,[14.57315139]
[0.32446881],[0.88910139],801,-20,[14.57315139]
[0.33335772],[0.88910114],801,-20,[14.57315139]
[0.34224661],[0.88910089],801,-20,[14.57315139]
[0.3511355],[0.88910065],801,-20,[14.57315139]
[0.36002437],[0.8891004],801,-20,[14.57315139]
[0.36891323],[0.88910015],801,-20,[14.57315139]
[0.37780209],[0.88909991],801,-20,[14.57315139]
[0.38669094],[0.88909966],801,-20,[14.57315139]
[0.39557977],[0.88909941],801,-20,[14.57315139]
[0.40446861],[0.88909916],801,-20,[14.57315139]
[0.41335743],[0.88909892],801,-20,[14.57315139]
[0.42224625],[0.88909867],801,-20,[14.57315139]
[0.43113506],[0.88909842],801,-20,[14.57315139]
[0.44002386],[0.88909818],801,-20,[14.57315139]
[0.44891266],[0.88909793],801,-20,[14.57315139]
[0.45780146],[0.88909768],801,-20,[14.57315139]
[0.46669024],[0.88909743],801,-20,[14.57315139]
[0.47557903],[0.88909719],801,-20,[14.57315139]
[0.4844678],[0.88909694],801,-20,[14.57315139]
[0.49335658],[0.88909669],801,-20,[14.57315139]
[0.50224535],[0.88909645],801,-20,[14.57315139]
[0.51113411],[0.8890962],801,-20,[14.57315139]
[0.52002287],[0.88909595],801,-20,[14.57315139]
[0.52891163],[0.88909571],801,-20,[14.57315139]
[0.53780038],[0.88909546],801,-20,[14.57315139]
[0.54668913],[0.88909521],801,-20,[14.57315139]
[0.55557787],[0.88909496],801,-20,[14.57315139]
[0.56446661],[0.88909472],801,-20,[14.57315139]
[0.57335535],[0.88909447],801,-20,[14.57315139]
[0.58224408],[0.88909422],801,-20,[14.57315139]
[0.59113281],[0.88909398],801,-20,[14.57315139]
[0.60002154],[0.88909373],801,-20,[14.57315139]
[0.60891026],[0.88909348],801,-20,[14.57315139]
[0.61779898],[0.88909323],801,-20,[14.57315139]
[0.6266877],[0.88909299],801,-20,[14.57315139]
[0.63557641],[0.88909274],801,-20,[14.57315139]
[0.64446512],[0.88909249],801,-20,[14.57315139]
[0.65335383],[0.88909225],801,-20,[14.57315139]
[0.66224254],[0.889092],801,-20,[14.57315139]
[0.67113124],[0.88909175],801,-20,[14.57315139]
[0.68001994],[0.8890915],801,-20,[14.57315139]
[0.68890863],[0.88909126],801,-20,[14.57315139]
[0.69779733],[0.88909101],801,-20,[14.57315139]
[0.70668602],[0.88909076],801,-20,[14.57315139]
[0.71557471],[0.88909052],801,-20,[14.57315139]
[0.72446339],[0.88909027],801,-20,[14.57315139]
[0.73335207],[0.88909002],801,-20,[14.57315139]
[0.74224075],[0.88908977],801,-20,[14.57315139]
[0.75112943],[0.88908953],801,-20,[14.57315139]
[0.76001811],[0.88908928],801,-20,[14.57315139]
[0.76890678],[0.88908903],801,-20,[14.57315139]
[0.77779545],[0.88908879],801,-20,[14.57315139]
[0.78668411],[0.88908854],801,-20,[14.57315139]
[0.79557278],[0.88908829],801,-20,[14.57315139]
[0.80446144],[0.88908804],801,-20,[14.57315139]
[0.8133501],[0.8890878],801,-20,[14.57315139]
[0.82223875],[0.88908755],801,-20,[14.57315139]
[0.83112741],[0.8890873],801,-20,[14.57315139]
[0.84001606],[0.88908706],801,-20,[14.57315139]
[0.8489047],[0.88908681],801,-20,[14.57315139]
[0.85779335],[0.88908656],801,-20,[14.57315139]
[0.86668199],[0.88908631],801,-20,[14.57315139]
[0.87557063],[0.88908607],801,-20,[14.57315139]
[0.88445927],[0.88908582],801,-20,[14.57315139]
[0.89334791],[0.88908557],801,-20,[14.57315139]
[0.90223654],[0.88908533],801,-20,[14.57315139]
[0.91112517],[0.88908508],801,-20,[14.57315139]
[0.9200138],[0.88908483],801,-20,[14.57315139]
[0.92890242],[0.88908458],801,-20,[14.57315139]
[0.93779105],[0.88908434],801,-20,[14.57315139]
[0.94667967],[0.88908409],801,-20,[14.57315139]
[0.95556829],[0.88908384],801,-20,[14.57315139]
[0.9644569],[0.8890836],801,-20,[14.57315139]
[0.97334551],[0.88908335],801,-20,[14.57315139]
[0.98223412],[0.8890831],801,-20,[14.57315139]
[0.99112273],[0.88908285],801,-20,[14.57315139]
[1.00001134],[0.88908261],801,-20,[14.57315139]
[1.00889994],[0.88908236],801,-20,[14.57315139]
[1.01778854],[0.88908211],801,-20,[14.57315139]
[1.02667714],[0.88908187],801,-20,[14.57315139]
[1.03556573],[0.88908162],801,-20,[14.57315139]
[1.04445433],[0.88908137],801,-20,[14.57315139]
[1.05334292],[0.88908112],801,-20,[14.57315139]
[1.06223151],[0.88908088],801,-20,[14.57315139]
