Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00111554],[0.22311],201,-20,[13.33557925]
[0.0033466],[0.22311],201,-20,[13.33557925]
[0.00557762],[0.22310995],201,-20,[13.33557925]
[0.0078086],[0.22310988],201,-20,[13.33557925]
[0.01003954],[0.22310982],201,-20,[13.33557925]
[0.01227046],[0.22310976],201,-20,[13.33557925]
[0.01450134],[0.2231097],201,-20,[13.33557925]
[0.0167322],[0.22310964],201,-20,[13.33557925]
[0.01896303],[0.22310957],201,-20,[13.33557925]
[0.02119384],[0.22310951],201,-20,[13.33557925]
[0.02342463],[0.22310945],201,-20,[13.33557925]
[0.0256554],[0.22310939],201,-20,[13.33557925]
[0.02788615],[0.22310933],201,-20,[13.33557925]
[0.03011688],[0.22310926],201,-20,[13.33557925]
[0.0323476],[0.2231092],201,-20,[13.33557925]
[0.0345783],[0.22310914],201,-20,[13.33557925]
[0.03680899],[0.22310908],201,-20,[13.33557925]
[0.03903966],[0.22310902],201,-20,[13.33557925]
[0.04127033],[0.22310895],201,-20,[13.33557925]
[0.04350098],[0.22310889],201,-20,[13.33557925]
[0.04573163],[0.22310883],201,-20,[13.33557925]
[0.04796226],[0.22310877],201,-20,[13.33557925]
[0.05019289],[0.22310871],201,-20,[13.33557925]
[0.0524235],[0.22310864],201,-20,[13.33557925]
[0.05465411],[0.22310858],201,-20,[13.33557925]
[0.05688472],[0.22310852],201,-20,[13.33557925]
[0.05911531],[0.22310846],201,-20,[13.33557925]
[0.0613459],[0.2231084],201,-20,[13.33557925]
[0.06357649],[0.22310833],201,-20,[13.33557925]
[0.06580707],[0.22310827],201,-20,[13.33557925]
[0.06803765],[0.22310821],201,-20,[13.33557925]
[0.07026822],[0.22310815],201,-20,[13.33557925]
[0.07249878],[0.22310809],201,-20,[13.33557925]
[0.07472935],[0.22310802],201,-20,[13.33557925]
[0.07695991],[0.22310796],201,-20,[13.33557925]
[0.07919046],[0.2231079],201,-20,[13.33557925]
