Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00969561],[1.93914],1701,-5,[16.95269145]
[0.02908664],[1.93914],1701,-5,[16.95269145]
[0.04847733],[1.93913954],1701,-5,[16.95269145]
[0.06786769],[1.939139],1701,-5,[16.95269145]
[0.08725776],[1.93913846],1701,-5,[16.95269145]
[0.10664755],[1.93913792],1701,-5,[16.95269145]
[0.12603708],[1.93913738],1701,-5,[16.95269145]
[0.14542637],[1.93913684],1701,-5,[16.95269145]
[0.16481545],[1.9391363],1701,-5,[16.95269145]
[0.18420433],[1.93913577],1701,-5,[16.95269145]
[0.20359301],[1.93913523],1701,-5,[16.95269145]
[0.22298153],[1.93913469],1701,-5,[16.95269145]
[0.24236988],[1.93913415],1701,-5,[16.95269145]
[0.26175809],[1.93913361],1701,-5,[16.95269145]
[0.28114616],[1.93913307],1701,-5,[16.95269145]
[0.3005341],[1.93913253],1701,-5,[16.95269145]
[0.31992193],[1.93913199],1701,-5,[16.95269145]
[0.33930964],[1.93913146],1701,-5,[16.95269145]
[0.35869726],[1.93913092],1701,-5,[16.95269145]
[0.37808478],[1.93913038],1701,-5,[16.95269145]
[0.39747221],[1.93912984],1701,-5,[16.95269145]
[0.41685956],[1.9391293],1701,-5,[16.95269145]
[0.43624684],[1.93912876],1701,-5,[16.95269145]
[0.45563405],[1.93912822],1701,-5,[16.95269145]
[0.47502119],[1.93912769],1701,-5,[16.95269145]
[0.49440828],[1.93912715],1701,-5,[16.95269145]
[0.5137953],[1.93912661],1701,-5,[16.95269145]
[0.53318228],[1.93912607],1701,-5,[16.95269145]
[0.55256921],[1.93912553],1701,-5,[16.95269145]
[0.57195609],[1.93912499],1701,-5,[16.95269145]
[0.59134293],[1.93912445],1701,-5,[16.95269145]
[0.61072973],[1.93912391],1701,-5,[16.95269145]
[0.63011649],[1.93912338],1701,-5,[16.95269145]
[0.64950322],[1.93912284],1701,-5,[16.95269145]
[0.66888992],[1.9391223],1701,-5,[16.95269145]
[0.68827659],[1.93912176],1701,-5,[16.95269145]
[0.70766323],[1.93912122],1701,-5,[16.95269145]
[0.72704984],[1.93912068],1701,-5,[16.95269145]
[0.74643643],[1.93912014],1701,-5,[16.95269145]
[0.765823],[1.93911961],1701,-5,[16.95269145]
[0.78520954],[1.93911907],1701,-5,[16.95269145]
[0.80459607],[1.93911853],1701,-5,[16.95269145]
[0.82398257],[1.93911799],1701,-5,[16.95269145]
[0.84336906],[1.93911745],1701,-5,[16.95269145]
[0.86275553],[1.93911691],1701,-5,[16.95269145]
[0.88214198],[1.93911637],1701,-5,[16.95269145]
[0.90152841],[1.93911583],1701,-5,[16.95269145]
[0.92091484],[1.9391153],1701,-5,[16.95269145]
[0.94030124],[1.93911476],1701,-5,[16.95269145]
[0.95968764],[1.93911422],1701,-5,[16.95269145]
