Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00275547],[0.5511],501,-25,[13.60677721]
[0.00826637],[0.5511],501,-25,[13.60677721]
[0.01377717],[0.55109987],501,-25,[13.60677721]
[0.01928787],[0.55109972],501,-25,[13.60677721]
[0.02479849],[0.55109956],501,-25,[13.60677721]
[0.03030904],[0.55109941],501,-25,[13.60677721]
[0.0358195],[0.55109926],501,-25,[13.60677721]
[0.04132991],[0.5510991],501,-25,[13.60677721]
[0.04684025],[0.55109895],501,-25,[13.60677721]
[0.05235053],[0.5510988],501,-25,[13.60677721]
[0.05786076],[0.55109864],501,-25,[13.60677721]
[0.06337094],[0.55109849],501,-25,[13.60677721]
[0.06888107],[0.55109834],501,-25,[13.60677721]
[0.07439117],[0.55109818],501,-25,[13.60677721]
[0.07990122],[0.55109803],501,-25,[13.60677721]
[0.08541124],[0.55109788],501,-25,[13.60677721]
[0.09092122],[0.55109772],501,-25,[13.60677721]
[0.09643117],[0.55109757],501,-25,[13.60677721]
[0.1019411],[0.55109742],501,-25,[13.60677721]
[0.10745099],[0.55109726],501,-25,[13.60677721]
[0.11296087],[0.55109711],501,-25,[13.60677721]
[0.11847072],[0.55109696],501,-25,[13.60677721]
[0.12398054],[0.55109681],501,-25,[13.60677721]
[0.12949035],[0.55109665],501,-25,[13.60677721]
[0.13500014],[0.5510965],501,-25,[13.60677721]
[0.14050992],[0.55109635],501,-25,[13.60677721]
[0.14601967],[0.55109619],501,-25,[13.60677721]
[0.15152942],[0.55109604],501,-25,[13.60677721]
[0.15703915],[0.55109589],501,-25,[13.60677721]
[0.16254886],[0.55109573],501,-25,[13.60677721]
[0.16805857],[0.55109558],501,-25,[13.60677721]
[0.17356826],[0.55109543],501,-25,[13.60677721]
[0.17907794],[0.55109527],501,-25,[13.60677721]
[0.18458761],[0.55109512],501,-25,[13.60677721]
[0.19009728],[0.55109497],501,-25,[13.60677721]
[0.19560693],[0.55109481],501,-25,[13.60677721]
[0.20111658],[0.55109466],501,-25,[13.60677721]
[0.20662622],[0.55109451],501,-25,[13.60677721]
[0.21213585],[0.55109435],501,-25,[13.60677721]
[0.21764548],[0.5510942],501,-25,[13.60677721]
[0.2231551],[0.55109405],501,-25,[13.60677721]
[0.22866471],[0.5510939],501,-25,[13.60677721]
[0.23417432],[0.55109374],501,-25,[13.60677721]
[0.23968393],[0.55109359],501,-25,[13.60677721]
[0.24519352],[0.55109344],501,-25,[13.60677721]
[0.25070312],[0.55109328],501,-25,[13.60677721]
[0.25621271],[0.55109313],501,-25,[13.60677721]
[0.26172229],[0.55109298],501,-25,[13.60677721]
[0.26723187],[0.55109282],501,-25,[13.60677721]
[0.27274145],[0.55109267],501,-25,[13.60677721]
[0.27825102],[0.55109252],501,-25,[13.60677721]
[0.28376059],[0.55109236],501,-25,[13.60677721]
[0.28927016],[0.55109221],501,-25,[13.60677721]
[0.29477973],[0.55109206],501,-25,[13.60677721]
[0.30028929],[0.5510919],501,-25,[13.60677721]
[0.30579884],[0.55109175],501,-25,[13.60677721]
[0.3113084],[0.5510916],501,-25,[13.60677721]
[0.31681795],[0.55109144],501,-25,[13.60677721]
[0.3223275],[0.55109129],501,-25,[13.60677721]
[0.32783705],[0.55109114],501,-25,[13.60677721]
[0.33334659],[0.55109099],501,-25,[13.60677721]
[0.33885613],[0.55109083],501,-25,[13.60677721]
[0.34436567],[0.55109068],501,-25,[13.60677721]
[0.34987521],[0.55109053],501,-25,[13.60677721]
[0.35538475],[0.55109037],501,-25,[13.60677721]
[0.36089428],[0.55109022],501,-25,[13.60677721]
[0.36640381],[0.55109007],501,-25,[13.60677721]
[0.37191334],[0.55108991],501,-25,[13.60677721]
[0.37742287],[0.55108976],501,-25,[13.60677721]
[0.38293239],[0.55108961],501,-25,[13.60677721]
[0.38844191],[0.55108945],501,-25,[13.60677721]
[0.39395144],[0.5510893],501,-25,[13.60677721]
[0.39946095],[0.55108915],501,-25,[13.60677721]
[0.40497047],[0.55108899],501,-25,[13.60677721]
[0.41047999],[0.55108884],501,-25,[13.60677721]
[0.4159895],[0.55108869],501,-25,[13.60677721]
[0.42149901],[0.55108853],501,-25,[13.60677721]
[0.42700852],[0.55108838],501,-25,[13.60677721]
[0.43251803],[0.55108823],501,-25,[13.60677721]
[0.43802754],[0.55108808],501,-25,[13.60677721]
[0.44353704],[0.55108792],501,-25,[13.60677721]
[0.44904655],[0.55108777],501,-25,[13.60677721]
[0.45455605],[0.55108762],501,-25,[13.60677721]
[0.46006555],[0.55108746],501,-25,[13.60677721]
[0.46557505],[0.55108731],501,-25,[13.60677721]
[0.47108454],[0.55108716],501,-25,[13.60677721]
[0.47659404],[0.551087],501,-25,[13.60677721]
[0.48210353],[0.55108685],501,-25,[13.60677721]
[0.48761302],[0.5510867],501,-25,[13.60677721]
[0.49312251],[0.55108654],501,-25,[13.60677721]
[0.498632],[0.55108639],501,-25,[13.60677721]
[0.50414149],[0.55108624],501,-25,[13.60677721]
[0.50965097],[0.55108608],501,-25,[13.60677721]
[0.51516046],[0.55108593],501,-25,[13.60677721]
[0.52066994],[0.55108578],501,-25,[13.60677721]
[0.52617942],[0.55108562],501,-25,[13.60677721]
[0.5316889],[0.55108547],501,-25,[13.60677721]
[0.53719837],[0.55108532],501,-25,[13.60677721]
[0.54270785],[0.55108516],501,-25,[13.60677721]
[0.54821732],[0.55108501],501,-25,[13.60677721]
[0.5537268],[0.55108486],501,-25,[13.60677721]
[0.55923627],[0.5510847],501,-25,[13.60677721]
[0.56474574],[0.55108455],501,-25,[13.60677721]
[0.5702552],[0.5510844],501,-25,[13.60677721]
[0.57576467],[0.55108425],501,-25,[13.60677721]
[0.58127413],[0.55108409],501,-25,[13.60677721]
[0.5867836],[0.55108394],501,-25,[13.60677721]
[0.59229306],[0.55108379],501,-25,[13.60677721]
[0.59780252],[0.55108363],501,-25,[13.60677721]
[0.60331198],[0.55108348],501,-25,[13.60677721]
[0.60882143],[0.55108333],501,-25,[13.60677721]
[0.61433089],[0.55108317],501,-25,[13.60677721]
[0.61984034],[0.55108302],501,-25,[13.60677721]
[0.6253498],[0.55108287],501,-25,[13.60677721]
[0.63085925],[0.55108271],501,-25,[13.60677721]
[0.6363687],[0.55108256],501,-25,[13.60677721]
[0.64187814],[0.55108241],501,-25,[13.60677721]
[0.64738759],[0.55108225],501,-25,[13.60677721]
[0.65289703],[0.5510821],501,-25,[13.60677721]
[0.65840648],[0.55108195],501,-25,[13.60677721]
[0.66391592],[0.55108179],501,-25,[13.60677721]
[0.66942536],[0.55108164],501,-25,[13.60677721]
[0.6749348],[0.55108149],501,-25,[13.60677721]
[0.68044423],[0.55108133],501,-25,[13.60677721]
[0.68595367],[0.55108118],501,-25,[13.60677721]
[0.6914631],[0.55108103],501,-25,[13.60677721]
[0.69697253],[0.55108087],501,-25,[13.60677721]
[0.70248196],[0.55108072],501,-25,[13.60677721]
[0.70799139],[0.55108057],501,-25,[13.60677721]
[0.71350082],[0.55108042],501,-25,[13.60677721]
[0.71901025],[0.55108026],501,-25,[13.60677721]
[0.72451967],[0.55108011],501,-25,[13.60677721]
[0.7300291],[0.55107996],501,-25,[13.60677721]
[0.73553852],[0.5510798],501,-25,[13.60677721]
[0.74104794],[0.55107965],501,-25,[13.60677721]
[0.74655735],[0.5510795],501,-25,[13.60677721]
[0.75206677],[0.55107934],501,-25,[13.60677721]
[0.75757619],[0.55107919],501,-25,[13.60677721]
[0.7630856],[0.55107904],501,-25,[13.60677721]
[0.76859501],[0.55107888],501,-25,[13.60677721]
[0.77410442],[0.55107873],501,-25,[13.60677721]
[0.77961383],[0.55107858],501,-25,[13.60677721]
[0.78512324],[0.55107842],501,-25,[13.60677721]
[0.79063265],[0.55107827],501,-25,[13.60677721]
[0.79614205],[0.55107812],501,-25,[13.60677721]
[0.80165145],[0.55107796],501,-25,[13.60677721]
[0.80716086],[0.55107781],501,-25,[13.60677721]
[0.81267026],[0.55107766],501,-25,[13.60677721]
[0.81817965],[0.5510775],501,-25,[13.60677721]
[0.82368905],[0.55107735],501,-25,[13.60677721]
[0.82919845],[0.5510772],501,-25,[13.60677721]
[0.83470784],[0.55107704],501,-25,[13.60677721]
[0.84021723],[0.55107689],501,-25,[13.60677721]
[0.84572662],[0.55107674],501,-25,[13.60677721]
[0.85123601],[0.55107658],501,-25,[13.60677721]
[0.8567454],[0.55107643],501,-25,[13.60677721]
[0.86225479],[0.55107628],501,-25,[13.60677721]
[0.86776417],[0.55107612],501,-25,[13.60677721]
[0.87327355],[0.55107597],501,-25,[13.60677721]
[0.87878294],[0.55107582],501,-25,[13.60677721]
[0.88429232],[0.55107566],501,-25,[13.60677721]
[0.88980169],[0.55107551],501,-25,[13.60677721]
[0.89531107],[0.55107536],501,-25,[13.60677721]
[0.90082045],[0.5510752],501,-25,[13.60677721]
[0.90632982],[0.55107505],501,-25,[13.60677721]
[0.91183919],[0.5510749],501,-25,[13.60677721]
[0.91734856],[0.55107474],501,-25,[13.60677721]
[0.92285793],[0.55107459],501,-25,[13.60677721]
[0.9283673],[0.55107444],501,-25,[13.60677721]
[0.93387667],[0.55107429],501,-25,[13.60677721]
[0.93938603],[0.55107413],501,-25,[13.60677721]
[0.9448954],[0.55107398],501,-25,[13.60677721]
[0.95040476],[0.55107383],501,-25,[13.60677721]
[0.95591412],[0.55107367],501,-25,[13.60677721]
[0.96142348],[0.55107352],501,-25,[13.60677721]
[0.96693283],[0.55107337],501,-25,[13.60677721]
[0.97244219],[0.55107321],501,-25,[13.60677721]
[0.97795154],[0.55107306],501,-25,[13.60677721]
[0.9834609],[0.55107291],501,-25,[13.60677721]
[0.98897025],[0.55107275],501,-25,[13.60677721]
[0.9944796],[0.5510726],501,-25,[13.60677721]
[0.99998894],[0.55107245],501,-25,[13.60677721]
[1.00549829],[0.55107229],501,-25,[13.60677721]
[1.01100763],[0.55107214],501,-25,[13.60677721]
[1.01651698],[0.55107199],501,-25,[13.60677721]
[1.02202632],[0.55107183],501,-25,[13.60677721]
[1.02753566],[0.55107168],501,-25,[13.60677721]
[1.033045],[0.55107153],501,-25,[13.60677721]
