Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00741563],[1.48314],1301,-5,[16.68769616]
[0.02224675],[1.48314],1301,-5,[16.68769616]
[0.0370776],[1.48313965],1301,-5,[16.68769616]
[0.05190821],[1.48313923],1301,-5,[16.68769616]
[0.06673859],[1.48313882],1301,-5,[16.68769616]
[0.08156876],[1.48313841],1301,-5,[16.68769616]
[0.09639873],[1.483138],1301,-5,[16.68769616]
[0.11122852],[1.48313759],1301,-5,[16.68769616]
[0.12605814],[1.48313717],1301,-5,[16.68769616]
[0.14088761],[1.48313676],1301,-5,[16.68769616]
[0.15571694],[1.48313635],1301,-5,[16.68769616]
[0.17054613],[1.48313594],1301,-5,[16.68769616]
[0.1853752],[1.48313553],1301,-5,[16.68769616]
[0.20020416],[1.48313511],1301,-5,[16.68769616]
[0.21503301],[1.4831347],1301,-5,[16.68769616]
[0.22986177],[1.48313429],1301,-5,[16.68769616]
[0.24469043],[1.48313388],1301,-5,[16.68769616]
[0.25951902],[1.48313347],1301,-5,[16.68769616]
[0.27434752],[1.48313305],1301,-5,[16.68769616]
[0.28917595],[1.48313264],1301,-5,[16.68769616]
[0.30400432],[1.48313223],1301,-5,[16.68769616]
[0.31883262],[1.48313182],1301,-5,[16.68769616]
[0.33366087],[1.48313141],1301,-5,[16.68769616]
[0.34848906],[1.48313099],1301,-5,[16.68769616]
[0.36331721],[1.48313058],1301,-5,[16.68769616]
[0.37814531],[1.48313017],1301,-5,[16.68769616]
[0.39297336],[1.48312976],1301,-5,[16.68769616]
[0.40780138],[1.48312935],1301,-5,[16.68769616]
[0.42262936],[1.48312893],1301,-5,[16.68769616]
[0.4374573],[1.48312852],1301,-5,[16.68769616]
[0.45228521],[1.48312811],1301,-5,[16.68769616]
[0.4671131],[1.4831277],1301,-5,[16.68769616]
[0.48194095],[1.48312729],1301,-5,[16.68769616]
[0.49676878],[1.48312687],1301,-5,[16.68769616]
[0.51159658],[1.48312646],1301,-5,[16.68769616]
