Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00058579],[0.11716],101,5,[15.28410222]
[0.00175737],[0.11716],101,5,[15.28410222]
[0.00292893],[0.11715997],101,5,[15.28410222]
[0.00410047],[0.11715994],101,5,[15.28410222]
[0.00527199],[0.11715991],101,5,[15.28410222]
[0.00644349],[0.11715987],101,5,[15.28410222]
[0.00761498],[0.11715984],101,5,[15.28410222]
[0.00878645],[0.11715981],101,5,[15.28410222]
[0.00995791],[0.11715978],101,5,[15.28410222]
[0.01112936],[0.11715974],101,5,[15.28410222]
[0.01230079],[0.11715971],101,5,[15.28410222]
[0.01347222],[0.11715968],101,5,[15.28410222]
[0.01464363],[0.11715965],101,5,[15.28410222]
[0.01581504],[0.11715961],101,5,[15.28410222]
[0.01698644],[0.11715958],101,5,[15.28410222]
[0.01815783],[0.11715955],101,5,[15.28410222]
[0.01932921],[0.11715952],101,5,[15.28410222]
[0.02050059],[0.11715948],101,5,[15.28410222]
[0.02167196],[0.11715945],101,5,[15.28410222]
[0.02284333],[0.11715942],101,5,[15.28410222]
[0.02401469],[0.11715939],101,5,[15.28410222]
[0.02518604],[0.11715935],101,5,[15.28410222]
[0.0263574],[0.11715932],101,5,[15.28410222]
[0.02752874],[0.11715929],101,5,[15.28410222]
[0.02870009],[0.11715926],101,5,[15.28410222]
[0.02987142],[0.11715922],101,5,[15.28410222]
[0.03104276],[0.11715919],101,5,[15.28410222]
[0.03221409],[0.11715916],101,5,[15.28410222]
[0.03338542],[0.11715913],101,5,[15.28410222]
[0.03455675],[0.11715909],101,5,[15.28410222]
[0.03572807],[0.11715906],101,5,[15.28410222]
[0.0368994],[0.11715903],101,5,[15.28410222]
[0.03807072],[0.117159],101,5,[15.28410222]
[0.03924203],[0.11715896],101,5,[15.28410222]
[0.04041335],[0.11715893],101,5,[15.28410222]
[0.04158466],[0.1171589],101,5,[15.28410222]
[0.04275598],[0.11715887],101,5,[15.28410222]
[0.04392729],[0.11715883],101,5,[15.28410222]
[0.0450986],[0.1171588],101,5,[15.28410222]
[0.0462699],[0.11715877],101,5,[15.28410222]
[0.04744121],[0.11715874],101,5,[15.28410222]
[0.04861252],[0.1171587],101,5,[15.28410222]
[0.04978382],[0.11715867],101,5,[15.28410222]
[0.05095512],[0.11715864],101,5,[15.28410222]
[0.05212643],[0.11715861],101,5,[15.28410222]
[0.05329773],[0.11715857],101,5,[15.28410222]
[0.05446903],[0.11715854],101,5,[15.28410222]
[0.05564033],[0.11715851],101,5,[15.28410222]
[0.05681162],[0.11715848],101,5,[15.28410222]
[0.05798292],[0.11715844],101,5,[15.28410222]
[0.05915422],[0.11715841],101,5,[15.28410222]
[0.06032552],[0.11715838],101,5,[15.28410222]
[0.06149681],[0.11715834],101,5,[15.28410222]
[0.06266811],[0.11715831],101,5,[15.28410222]
[0.0638394],[0.11715828],101,5,[15.28410222]
[0.06501069],[0.11715825],101,5,[15.28410222]
[0.06618199],[0.11715821],101,5,[15.28410222]
[0.06735328],[0.11715818],101,5,[15.28410222]
[0.06852457],[0.11715815],101,5,[15.28410222]
[0.06969586],[0.11715812],101,5,[15.28410222]
[0.07086715],[0.11715808],101,5,[15.28410222]
[0.07203844],[0.11715805],101,5,[15.28410222]
[0.07320973],[0.11715802],101,5,[15.28410222]
[0.07438102],[0.11715799],101,5,[15.28410222]
[0.07555231],[0.11715795],101,5,[15.28410222]
[0.0767236],[0.11715792],101,5,[15.28410222]
[0.07789488],[0.11715789],101,5,[15.28410222]
[0.07906617],[0.11715786],101,5,[15.28410222]
[0.08023746],[0.11715782],101,5,[15.28410222]
[0.08140874],[0.11715779],101,5,[15.28410222]
[0.08258003],[0.11715776],101,5,[15.28410222]
[0.08375132],[0.11715773],101,5,[15.28410222]
[0.0849226],[0.11715769],101,5,[15.28410222]
[0.08609389],[0.11715766],101,5,[15.28410222]
[0.08726517],[0.11715763],101,5,[15.28410222]
[0.08843645],[0.1171576],101,5,[15.28410222]
[0.08960774],[0.11715756],101,5,[15.28410222]
[0.09077902],[0.11715753],101,5,[15.28410222]
[0.0919503],[0.1171575],101,5,[15.28410222]
[0.09312159],[0.11715747],101,5,[15.28410222]
[0.09429287],[0.11715743],101,5,[15.28410222]
[0.09546415],[0.1171574],101,5,[15.28410222]
[0.09663543],[0.11715737],101,5,[15.28410222]
[0.09780671],[0.11715734],101,5,[15.28410222]
[0.09897799],[0.1171573],101,5,[15.28410222]
[0.10014927],[0.11715727],101,5,[15.28410222]
[0.10132055],[0.11715724],101,5,[15.28410222]
[0.10249183],[0.11715721],101,5,[15.28410222]
[0.10366311],[0.11715717],101,5,[15.28410222]
[0.10483439],[0.11715714],101,5,[15.28410222]
[0.10600567],[0.11715711],101,5,[15.28410222]
[0.10717695],[0.11715708],101,5,[15.28410222]
[0.10834823],[0.11715704],101,5,[15.28410222]
[0.10951951],[0.11715701],101,5,[15.28410222]
[0.11069078],[0.11715698],101,5,[15.28410222]
[0.11186206],[0.11715695],101,5,[15.28410222]
[0.11303334],[0.11715691],101,5,[15.28410222]
[0.11420461],[0.11715688],101,5,[15.28410222]
[0.11537589],[0.11715685],101,5,[15.28410222]
[0.11654716],[0.11715682],101,5,[15.28410222]
[0.11771844],[0.11715678],101,5,[15.28410222]
[0.11888971],[0.11715675],101,5,[15.28410222]
[0.12006099],[0.11715672],101,5,[15.28410222]
[0.12123226],[0.11715669],101,5,[15.28410222]
[0.12240354],[0.11715665],101,5,[15.28410222]
[0.12357481],[0.11715662],101,5,[15.28410222]
[0.12474608],[0.11715659],101,5,[15.28410222]
[0.12591736],[0.11715656],101,5,[15.28410222]
[0.12708863],[0.11715652],101,5,[15.28410222]
[0.1282599],[0.11715649],101,5,[15.28410222]
[0.12943117],[0.11715646],101,5,[15.28410222]
[0.13060245],[0.11715643],101,5,[15.28410222]
[0.13177372],[0.11715639],101,5,[15.28410222]
[0.13294499],[0.11715636],101,5,[15.28410222]
[0.13411626],[0.11715633],101,5,[15.28410222]
[0.13528753],[0.11715629],101,5,[15.28410222]
[0.1364588],[0.11715626],101,5,[15.28410222]
[0.13763007],[0.11715623],101,5,[15.28410222]
[0.13880134],[0.1171562],101,5,[15.28410222]
[0.13997261],[0.11715616],101,5,[15.28410222]
[0.14114388],[0.11715613],101,5,[15.28410222]
[0.14231514],[0.1171561],101,5,[15.28410222]
[0.14348641],[0.11715607],101,5,[15.28410222]
[0.14465768],[0.11715603],101,5,[15.28410222]
[0.14582895],[0.117156],101,5,[15.28410222]
[0.14700021],[0.11715597],101,5,[15.28410222]
[0.14817148],[0.11715594],101,5,[15.28410222]
[0.14934275],[0.1171559],101,5,[15.28410222]
[0.15051401],[0.11715587],101,5,[15.28410222]
[0.15168528],[0.11715584],101,5,[15.28410222]
[0.15285654],[0.11715581],101,5,[15.28410222]
[0.15402781],[0.11715577],101,5,[15.28410222]
[0.15519907],[0.11715574],101,5,[15.28410222]
[0.15637034],[0.11715571],101,5,[15.28410222]
[0.1575416],[0.11715568],101,5,[15.28410222]
