Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00863067],[1.72615],1501,0,[17.39542166]
[0.02589184],[1.72615],1501,0,[17.39542166]
[0.04315271],[1.72614959],1501,0,[17.39542166]
[0.06041328],[1.72614911],1501,0,[17.39542166]
[0.0776736],[1.72614863],1501,0,[17.39542166]
[0.09493366],[1.72614815],1501,0,[17.39542166]
[0.1121935],[1.72614767],1501,0,[17.39542166]
[0.12945313],[1.72614719],1501,0,[17.39542166]
[0.14671256],[1.72614671],1501,0,[17.39542166]
[0.16397181],[1.72614623],1501,0,[17.39542166]
[0.1812309],[1.72614575],1501,0,[17.39542166]
[0.19848983],[1.72614527],1501,0,[17.39542166]
[0.21574862],[1.72614479],1501,0,[17.39542166]
[0.23300728],[1.72614431],1501,0,[17.39542166]
[0.25026581],[1.72614383],1501,0,[17.39542166]
[0.26752423],[1.72614335],1501,0,[17.39542166]
[0.28478255],[1.72614287],1501,0,[17.39542166]
[0.30204077],[1.7261424],1501,0,[17.39542166]
[0.3192989],[1.72614192],1501,0,[17.39542166]
[0.33655695],[1.72614144],1501,0,[17.39542166]
[0.35381492],[1.72614096],1501,0,[17.39542166]
[0.37107281],[1.72614048],1501,0,[17.39542166]
[0.38833064],[1.72614],1501,0,[17.39542166]
[0.40558841],[1.72613952],1501,0,[17.39542166]
[0.42284612],[1.72613904],1501,0,[17.39542166]
[0.44010378],[1.72613856],1501,0,[17.39542166]
[0.45736139],[1.72613808],1501,0,[17.39542166]
[0.47461895],[1.7261376],1501,0,[17.39542166]
[0.49187647],[1.72613712],1501,0,[17.39542166]
[0.50913395],[1.72613664],1501,0,[17.39542166]
[0.52639139],[1.72613616],1501,0,[17.39542166]
[0.54364879],[1.72613568],1501,0,[17.39542166]
[0.56090617],[1.7261352],1501,0,[17.39542166]
[0.57816351],[1.72613472],1501,0,[17.39542166]
[0.59542083],[1.72613424],1501,0,[17.39542166]
[0.61267811],[1.72613376],1501,0,[17.39542166]
[0.62993538],[1.72613328],1501,0,[17.39542166]
[0.64719262],[1.72613281],1501,0,[17.39542166]
[0.66444983],[1.72613233],1501,0,[17.39542166]
[0.68170703],[1.72613185],1501,0,[17.39542166]
[0.69896421],[1.72613137],1501,0,[17.39542166]
[0.71622137],[1.72613089],1501,0,[17.39542166]
[0.73347851],[1.72613041],1501,0,[17.39542166]
[0.75073563],[1.72612993],1501,0,[17.39542166]
[0.76799275],[1.72612945],1501,0,[17.39542166]
[0.78524984],[1.72612897],1501,0,[17.39542166]
[0.80250692],[1.72612849],1501,0,[17.39542166]
[0.81976399],[1.72612801],1501,0,[17.39542166]
[0.83702105],[1.72612753],1501,0,[17.39542166]
[0.85427809],[1.72612705],1501,0,[17.39542166]
[0.87153512],[1.72612657],1501,0,[17.39542166]
[0.88879215],[1.72612609],1501,0,[17.39542166]
[0.90604916],[1.72612561],1501,0,[17.39542166]
[0.92330616],[1.72612513],1501,0,[17.39542166]
[0.94056315],[1.72612465],1501,0,[17.39542166]
[0.95782013],[1.72612417],1501,0,[17.39542166]
[0.97507711],[1.72612369],1501,0,[17.39542166]
[0.99233407],[1.72612322],1501,0,[17.39542166]
[1.00959103],[1.72612274],1501,0,[17.39542166]
[1.02684798],[1.72612226],1501,0,[17.39542166]
[1.04410492],[1.72612178],1501,0,[17.39542166]
[1.06136185],[1.7261213],1501,0,[17.39542166]
[1.07861878],[1.72612082],1501,0,[17.39542166]
[1.0958757],[1.72612034],1501,0,[17.39542166]
[1.11313261],[1.72611986],1501,0,[17.39542166]
[1.13038952],[1.72611938],1501,0,[17.39542166]
