Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00424101],[0.84821],701,30,[19.9227578]
[0.01272295],[0.84821],701,30,[19.9227578]
[0.02120474],[0.8482098],701,30,[19.9227578]
[0.02968638],[0.84820956],701,30,[19.9227578]
[0.0381679],[0.84820933],701,30,[19.9227578]
[0.0466493],[0.84820909],701,30,[19.9227578]
[0.05513058],[0.84820885],701,30,[19.9227578]
[0.06361176],[0.84820862],701,30,[19.9227578]
[0.07209284],[0.84820838],701,30,[19.9227578]
[0.08057384],[0.84820815],701,30,[19.9227578]
[0.08905475],[0.84820791],701,30,[19.9227578]
[0.09753559],[0.84820768],701,30,[19.9227578]
[0.10601636],[0.84820744],701,30,[19.9227578]
[0.11449706],[0.84820721],701,30,[19.9227578]
[0.1229777],[0.84820697],701,30,[19.9227578]
[0.13145829],[0.84820673],701,30,[19.9227578]
[0.13993883],[0.8482065],701,30,[19.9227578]
[0.14841932],[0.84820626],701,30,[19.9227578]
[0.15689976],[0.84820603],701,30,[19.9227578]
[0.16538016],[0.84820579],701,30,[19.9227578]
[0.17386053],[0.84820556],701,30,[19.9227578]
[0.18234086],[0.84820532],701,30,[19.9227578]
[0.19082115],[0.84820509],701,30,[19.9227578]
[0.19930142],[0.84820485],701,30,[19.9227578]
[0.20778166],[0.84820461],701,30,[19.9227578]
[0.21626187],[0.84820438],701,30,[19.9227578]
[0.22474206],[0.84820414],701,30,[19.9227578]
[0.23322222],[0.84820391],701,30,[19.9227578]
[0.24170237],[0.84820367],701,30,[19.9227578]
[0.25018249],[0.84820344],701,30,[19.9227578]
[0.2586626],[0.8482032],701,30,[19.9227578]
[0.26714268],[0.84820297],701,30,[19.9227578]
[0.27562276],[0.84820273],701,30,[19.9227578]
[0.28410281],[0.84820249],701,30,[19.9227578]
[0.29258286],[0.84820226],701,30,[19.9227578]
[0.30106289],[0.84820202],701,30,[19.9227578]
[0.30954291],[0.84820179],701,30,[19.9227578]
[0.31802291],[0.84820155],701,30,[19.9227578]
[0.32650291],[0.84820132],701,30,[19.9227578]
[0.33498289],[0.84820108],701,30,[19.9227578]
[0.34346287],[0.84820085],701,30,[19.9227578]
[0.35194284],[0.84820061],701,30,[19.9227578]
[0.36042279],[0.84820037],701,30,[19.9227578]
[0.36890275],[0.84820014],701,30,[19.9227578]
[0.37738269],[0.8481999],701,30,[19.9227578]
[0.38586262],[0.84819967],701,30,[19.9227578]
[0.39434255],[0.84819943],701,30,[19.9227578]
[0.40282248],[0.8481992],701,30,[19.9227578]
[0.41130239],[0.84819896],701,30,[19.9227578]
[0.4197823],[0.84819873],701,30,[19.9227578]
[0.42826221],[0.84819849],701,30,[19.9227578]
[0.43674211],[0.84819825],701,30,[19.9227578]
[0.445222],[0.84819802],701,30,[19.9227578]
[0.45370189],[0.84819778],701,30,[19.9227578]
[0.46218177],[0.84819755],701,30,[19.9227578]
[0.47066166],[0.84819731],701,30,[19.9227578]
[0.47914153],[0.84819708],701,30,[19.9227578]
[0.4876214],[0.84819684],701,30,[19.9227578]
[0.49610127],[0.84819661],701,30,[19.9227578]
[0.50458113],[0.84819637],701,30,[19.9227578]
[0.51306099],[0.84819613],701,30,[19.9227578]
[0.52154085],[0.8481959],701,30,[19.9227578]
[0.5300207],[0.84819566],701,30,[19.9227578]
[0.53850055],[0.84819543],701,30,[19.9227578]
[0.5469804],[0.84819519],701,30,[19.9227578]
[0.55546024],[0.84819496],701,30,[19.9227578]
[0.56394008],[0.84819472],701,30,[19.9227578]
[0.57241992],[0.84819449],701,30,[19.9227578]
[0.58089975],[0.84819425],701,30,[19.9227578]
[0.58937958],[0.84819401],701,30,[19.9227578]
[0.59785941],[0.84819378],701,30,[19.9227578]
[0.60633923],[0.84819354],701,30,[19.9227578]
[0.61481905],[0.84819331],701,30,[19.9227578]
[0.62329887],[0.84819307],701,30,[19.9227578]
[0.63177868],[0.84819284],701,30,[19.9227578]
[0.6402585],[0.8481926],701,30,[19.9227578]
[0.64873831],[0.84819237],701,30,[19.9227578]
[0.65721811],[0.84819213],701,30,[19.9227578]
[0.66569792],[0.84819189],701,30,[19.9227578]
[0.67417772],[0.84819166],701,30,[19.9227578]
[0.68265752],[0.84819142],701,30,[19.9227578]
[0.69113731],[0.84819119],701,30,[19.9227578]
[0.69961711],[0.84819095],701,30,[19.9227578]
[0.7080969],[0.84819072],701,30,[19.9227578]
[0.71657669],[0.84819048],701,30,[19.9227578]
[0.72505647],[0.84819024],701,30,[19.9227578]
[0.73353626],[0.84819001],701,30,[19.9227578]
[0.74201604],[0.84818977],701,30,[19.9227578]
[0.75049582],[0.84818954],701,30,[19.9227578]
[0.75897559],[0.8481893],701,30,[19.9227578]
[0.76745537],[0.84818907],701,30,[19.9227578]
[0.77593514],[0.84818883],701,30,[19.9227578]
[0.78441491],[0.8481886],701,30,[19.9227578]
[0.79289467],[0.84818836],701,30,[19.9227578]
[0.80137443],[0.84818812],701,30,[19.9227578]
[0.8098542],[0.84818789],701,30,[19.9227578]
[0.81833395],[0.84818765],701,30,[19.9227578]
[0.82681371],[0.84818742],701,30,[19.9227578]
[0.83529347],[0.84818718],701,30,[19.9227578]
[0.84377322],[0.84818695],701,30,[19.9227578]
[0.85225297],[0.84818671],701,30,[19.9227578]
[0.86073271],[0.84818648],701,30,[19.9227578]
[0.86921246],[0.84818624],701,30,[19.9227578]
[0.8776922],[0.848186],701,30,[19.9227578]
[0.88617194],[0.84818577],701,30,[19.9227578]
[0.89465167],[0.84818553],701,30,[19.9227578]
[0.90313141],[0.8481853],701,30,[19.9227578]
[0.91161114],[0.84818506],701,30,[19.9227578]
[0.92009087],[0.84818483],701,30,[19.9227578]
[0.9285706],[0.84818459],701,30,[19.9227578]
[0.93705032],[0.84818436],701,30,[19.9227578]
[0.94553005],[0.84818412],701,30,[19.9227578]
[0.95400977],[0.84818388],701,30,[19.9227578]
[0.96248949],[0.84818365],701,30,[19.9227578]
[0.9709692],[0.84818341],701,30,[19.9227578]
[0.97944891],[0.84818318],701,30,[19.9227578]
[0.98792863],[0.84818294],701,30,[19.9227578]
[0.99640833],[0.84818271],701,30,[19.9227578]
[1.00488804],[0.84818247],701,30,[19.9227578]
[1.01336774],[0.84818224],701,30,[19.9227578]
[1.02184744],[0.848182],701,30,[19.9227578]
[1.03032714],[0.84818176],701,30,[19.9227578]
[1.03880684],[0.84818153],701,30,[19.9227578]
[1.04728653],[0.84818129],701,30,[19.9227578]
[1.05576623],[0.84818106],701,30,[19.9227578]
[1.06424592],[0.84818082],701,30,[19.9227578]
[1.0727256],[0.84818059],701,30,[19.9227578]
[1.08120529],[0.84818035],701,30,[19.9227578]
[1.08968497],[0.84818012],701,30,[19.9227578]
[1.09816465],[0.84817988],701,30,[19.9227578]
[1.10664433],[0.84817964],701,30,[19.9227578]
[1.115124],[0.84817941],701,30,[19.9227578]
[1.12360368],[0.84817917],701,30,[19.9227578]
[1.13208335],[0.84817894],701,30,[19.9227578]
[1.14056302],[0.8481787],701,30,[19.9227578]
[1.14904268],[0.84817847],701,30,[19.9227578]
[1.15752235],[0.84817823],701,30,[19.9227578]
[1.16600201],[0.848178],701,30,[19.9227578]
[1.17448167],[0.84817776],701,30,[19.9227578]
[1.18296132],[0.84817752],701,30,[19.9227578]
[1.19144098],[0.84817729],701,30,[19.9227578]
[1.19992063],[0.84817705],701,30,[19.9227578]
[1.20840028],[0.84817682],701,30,[19.9227578]
[1.21687992],[0.84817658],701,30,[19.9227578]
[1.22535957],[0.84817635],701,30,[19.9227578]
[1.23383921],[0.84817611],701,30,[19.9227578]
[1.24231885],[0.84817588],701,30,[19.9227578]
[1.25079849],[0.84817564],701,30,[19.9227578]
[1.25927813],[0.8481754],701,30,[19.9227578]
[1.26775776],[0.84817517],701,30,[19.9227578]
[1.27623739],[0.84817493],701,30,[19.9227578]
[1.28471702],[0.8481747],701,30,[19.9227578]
[1.29319664],[0.84817446],701,30,[19.9227578]
[1.30167627],[0.84817423],701,30,[19.9227578]
[1.31015589],[0.84817399],701,30,[19.9227578]
[1.31863551],[0.84817376],701,30,[19.9227578]
[1.32711512],[0.84817352],701,30,[19.9227578]
[1.33559474],[0.84817328],701,30,[19.9227578]
[1.34407435],[0.84817305],701,30,[19.9227578]
[1.35255396],[0.84817281],701,30,[19.9227578]
[1.36103357],[0.84817258],701,30,[19.9227578]
[1.36951317],[0.84817234],701,30,[19.9227578]
[1.37799277],[0.84817211],701,30,[19.9227578]
[1.38647237],[0.84817187],701,30,[19.9227578]
[1.39495197],[0.84817164],701,30,[19.9227578]
[1.40343157],[0.8481714],701,30,[19.9227578]
