Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.0104554],[2.0911],1901,-25,[14.79599425]
[0.03136601],[2.0911],1901,-25,[14.79599425]
[0.05227624],[2.0910995],1901,-25,[14.79599425]
[0.07318612],[2.09109892],1901,-25,[14.79599425]
[0.09409568],[2.09109834],1901,-25,[14.79599425]
[0.11500494],[2.09109776],1901,-25,[14.79599425]
[0.13591393],[2.09109718],1901,-25,[14.79599425]
[0.15682266],[2.09109659],1901,-25,[14.79599425]
[0.17773115],[2.09109601],1901,-25,[14.79599425]
[0.19863943],[2.09109543],1901,-25,[14.79599425]
[0.21954751],[2.09109485],1901,-25,[14.79599425]
[0.2404554],[2.09109427],1901,-25,[14.79599425]
[0.26136311],[2.09109369],1901,-25,[14.79599425]
[0.28227067],[2.09109311],1901,-25,[14.79599425]
[0.30317808],[2.09109253],1901,-25,[14.79599425]
[0.32408535],[2.09109194],1901,-25,[14.79599425]
[0.34499249],[2.09109136],1901,-25,[14.79599425]
[0.36589952],[2.09109078],1901,-25,[14.79599425]
[0.38680644],[2.0910902],1901,-25,[14.79599425]
[0.40771325],[2.09108962],1901,-25,[14.79599425]
[0.42861997],[2.09108904],1901,-25,[14.79599425]
[0.44952661],[2.09108846],1901,-25,[14.79599425]
[0.47043316],[2.09108788],1901,-25,[14.79599425]
[0.49133964],[2.09108729],1901,-25,[14.79599425]
[0.51224605],[2.09108671],1901,-25,[14.79599425]
[0.5331524],[2.09108613],1901,-25,[14.79599425]
[0.55405868],[2.09108555],1901,-25,[14.79599425]
[0.57496491],[2.09108497],1901,-25,[14.79599425]
[0.59587109],[2.09108439],1901,-25,[14.79599425]
[0.61677722],[2.09108381],1901,-25,[14.79599425]
[0.6376833],[2.09108323],1901,-25,[14.79599425]
[0.65858934],[2.09108264],1901,-25,[14.79599425]
[0.67949534],[2.09108206],1901,-25,[14.79599425]
[0.70040131],[2.09108148],1901,-25,[14.79599425]
[0.72130724],[2.0910809],1901,-25,[14.79599425]
[0.74221313],[2.09108032],1901,-25,[14.79599425]
[0.763119],[2.09107974],1901,-25,[14.79599425]
[0.78402484],[2.09107916],1901,-25,[14.79599425]
[0.80493065],[2.09107857],1901,-25,[14.79599425]
[0.82583644],[2.09107799],1901,-25,[14.79599425]
[0.8467422],[2.09107741],1901,-25,[14.79599425]
[0.86764794],[2.09107683],1901,-25,[14.79599425]
[0.88855366],[2.09107625],1901,-25,[14.79599425]
[0.90945936],[2.09107567],1901,-25,[14.79599425]
[0.93036505],[2.09107509],1901,-25,[14.79599425]
[0.95127071],[2.0910745],1901,-25,[14.79599425]
[0.97217636],[2.09107392],1901,-25,[14.79599425]
[0.99308199],[2.09107334],1901,-25,[14.79599425]
[1.0139876],[2.09107276],1901,-25,[14.79599425]
[1.03489321],[2.09107218],1901,-25,[14.79599425]
[1.05579879],[2.0910716],1901,-25,[14.79599425]
[1.07670437],[2.09107101],1901,-25,[14.79599425]
[1.09760993],[2.09107043],1901,-25,[14.79599425]
[1.11851548],[2.09106985],1901,-25,[14.79599425]
[1.13942102],[2.09106927],1901,-25,[14.79599425]
[1.16032655],[2.09106869],1901,-25,[14.79599425]
[1.18123206],[2.0910681],1901,-25,[14.79599425]
[1.20213757],[2.09106752],1901,-25,[14.79599425]
[1.22304307],[2.09106694],1901,-25,[14.79599425]
[1.24394855],[2.09106636],1901,-25,[14.79599425]
[1.26485403],[2.09106578],1901,-25,[14.79599425]
[1.2857595],[2.0910652],1901,-25,[14.79599425]
[1.30666496],[2.09106461],1901,-25,[14.79599425]
[1.32757041],[2.09106403],1901,-25,[14.79599425]
[1.34847585],[2.09106345],1901,-25,[14.79599425]
[1.36938129],[2.09106287],1901,-25,[14.79599425]
[1.39028671],[2.09106229],1901,-25,[14.79599425]
[1.41119213],[2.0910617],1901,-25,[14.79599425]
[1.43209754],[2.09106112],1901,-25,[14.79599425]
[1.45300294],[2.09106054],1901,-25,[14.79599425]
[1.47390834],[2.09105996],1901,-25,[14.79599425]
[1.49481373],[2.09105937],1901,-25,[14.79599425]
[1.51571911],[2.09105879],1901,-25,[14.79599425]
[1.53662448],[2.09105821],1901,-25,[14.79599425]
[1.55752985],[2.09105763],1901,-25,[14.79599425]
[1.57843521],[2.09105704],1901,-25,[14.79599425]
[1.59934056],[2.09105646],1901,-25,[14.79599425]
[1.62024591],[2.09105588],1901,-25,[14.79599425]
[1.64115125],[2.0910553],1901,-25,[14.79599425]
[1.66205658],[2.09105471],1901,-25,[14.79599425]
[1.68296191],[2.09105413],1901,-25,[14.79599425]
[1.70386723],[2.09105355],1901,-25,[14.79599425]
[1.72477254],[2.09105297],1901,-25,[14.79599425]
[1.74567785],[2.09105238],1901,-25,[14.79599425]
[1.76658315],[2.0910518],1901,-25,[14.79599425]
[1.78748844],[2.09105122],1901,-25,[14.79599425]
[1.80839373],[2.09105064],1901,-25,[14.79599425]
[1.82929901],[2.09105005],1901,-25,[14.79599425]
[1.85020429],[2.09104947],1901,-25,[14.79599425]
[1.87110956],[2.09104889],1901,-25,[14.79599425]
[1.89201482],[2.0910483],1901,-25,[14.79599425]
[1.91292008],[2.09104772],1901,-25,[14.79599425]
[1.93382533],[2.09104714],1901,-25,[14.79599425]
[1.95473058],[2.09104655],1901,-25,[14.79599425]
[1.97563581],[2.09104597],1901,-25,[14.79599425]
[1.99654105],[2.09104539],1901,-25,[14.79599425]
[2.01744627],[2.0910448],1901,-25,[14.79599425]
[2.0383515],[2.09104422],1901,-25,[14.79599425]
[2.05925671],[2.09104364],1901,-25,[14.79599425]
[2.08016192],[2.09104305],1901,-25,[14.79599425]
[2.10106712],[2.09104247],1901,-25,[14.79599425]
[2.12197232],[2.09104189],1901,-25,[14.79599425]
[2.14287751],[2.0910413],1901,-25,[14.79599425]
[2.1637827],[2.09104072],1901,-25,[14.79599425]
[2.18468788],[2.09104013],1901,-25,[14.79599425]
[2.20559305],[2.09103955],1901,-25,[14.79599425]
[2.22649822],[2.09103897],1901,-25,[14.79599425]
[2.24740338],[2.09103838],1901,-25,[14.79599425]
[2.26830853],[2.0910378],1901,-25,[14.79599425]
[2.28921368],[2.09103721],1901,-25,[14.79599425]
[2.31011883],[2.09103663],1901,-25,[14.79599425]
[2.33102396],[2.09103604],1901,-25,[14.79599425]
[2.3519291],[2.09103546],1901,-25,[14.79599425]
[2.37283422],[2.09103487],1901,-25,[14.79599425]
[2.39373934],[2.09103429],1901,-25,[14.79599425]
[2.41464446],[2.0910337],1901,-25,[14.79599425]
[2.43554956],[2.09103312],1901,-25,[14.79599425]
[2.45645467],[2.09103253],1901,-25,[14.79599425]
[2.47735976],[2.09103195],1901,-25,[14.79599425]
[2.49826485],[2.09103136],1901,-25,[14.79599425]
[2.51916994],[2.09103078],1901,-25,[14.79599425]
[2.54007502],[2.09103019],1901,-25,[14.79599425]
[2.56098009],[2.09102961],1901,-25,[14.79599425]
[2.58188516],[2.09102902],1901,-25,[14.79599425]
[2.60279022],[2.09102844],1901,-25,[14.79599425]
[2.62369527],[2.09102785],1901,-25,[14.79599425]
[2.64460032],[2.09102726],1901,-25,[14.79599425]
[2.66550537],[2.09102668],1901,-25,[14.79599425]
[2.68641041],[2.09102609],1901,-25,[14.79599425]
[2.70731544],[2.0910255],1901,-25,[14.79599425]
[2.72822046],[2.09102492],1901,-25,[14.79599425]
[2.74912548],[2.09102433],1901,-25,[14.79599425]
[2.7700305],[2.09102374],1901,-25,[14.79599425]
[2.79093551],[2.09102316],1901,-25,[14.79599425]
[2.81184051],[2.09102257],1901,-25,[14.79599425]
[2.83274551],[2.09102198],1901,-25,[14.79599425]
[2.8536505],[2.09102139],1901,-25,[14.79599425]
[2.87455548],[2.09102081],1901,-25,[14.79599425]
[2.89546046],[2.09102022],1901,-25,[14.79599425]
[2.91636543],[2.09101963],1901,-25,[14.79599425]
[2.9372704],[2.09101904],1901,-25,[14.79599425]
[2.95817536],[2.09101845],1901,-25,[14.79599425]
[2.97908032],[2.09101787],1901,-25,[14.79599425]
[2.99998527],[2.09101728],1901,-25,[14.79599425]
[3.02089021],[2.09101669],1901,-25,[14.79599425]
[3.04179515],[2.0910161],1901,-25,[14.79599425]
[3.06270008],[2.09101551],1901,-25,[14.79599425]
[3.08360501],[2.09101492],1901,-25,[14.79599425]
[3.10450993],[2.09101433],1901,-25,[14.79599425]
[3.12541484],[2.09101374],1901,-25,[14.79599425]
[3.14631975],[2.09101315],1901,-25,[14.79599425]
[3.16722465],[2.09101256],1901,-25,[14.79599425]
[3.18812955],[2.09101197],1901,-25,[14.79599425]
[3.20903444],[2.09101138],1901,-25,[14.79599425]
[3.22993932],[2.09101079],1901,-25,[14.79599425]
[3.2508442],[2.0910102],1901,-25,[14.79599425]
