Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00171568],[0.34314],301,-5,[15.29444734]
[0.00514702],[0.34314],301,-5,[15.29444734]
[0.00857829],[0.34313992],301,-5,[15.29444734]
[0.01200951],[0.34313982],301,-5,[15.29444734]
[0.01544067],[0.34313973],301,-5,[15.29444734]
[0.01887179],[0.34313963],301,-5,[15.29444734]
[0.02230286],[0.34313954],301,-5,[15.29444734]
[0.02573389],[0.34313944],301,-5,[15.29444734]
[0.02916487],[0.34313935],301,-5,[15.29444734]
[0.03259583],[0.34313925],301,-5,[15.29444734]
[0.03602675],[0.34313916],301,-5,[15.29444734]
[0.03945764],[0.34313906],301,-5,[15.29444734]
[0.0428885],[0.34313896],301,-5,[15.29444734]
[0.04631933],[0.34313887],301,-5,[15.29444734]
[0.04975014],[0.34313877],301,-5,[15.29444734]
[0.05318093],[0.34313868],301,-5,[15.29444734]
[0.0566117],[0.34313858],301,-5,[15.29444734]
[0.06004245],[0.34313849],301,-5,[15.29444734]
[0.06347318],[0.34313839],301,-5,[15.29444734]
[0.06690389],[0.3431383],301,-5,[15.29444734]
[0.07033459],[0.3431382],301,-5,[15.29444734]
[0.07376527],[0.34313811],301,-5,[15.29444734]
[0.07719594],[0.34313801],301,-5,[15.29444734]
[0.0806266],[0.34313792],301,-5,[15.29444734]
[0.08405725],[0.34313782],301,-5,[15.29444734]
[0.08748788],[0.34313773],301,-5,[15.29444734]
[0.09091851],[0.34313763],301,-5,[15.29444734]
[0.09434913],[0.34313754],301,-5,[15.29444734]
[0.09777974],[0.34313744],301,-5,[15.29444734]
[0.10121034],[0.34313734],301,-5,[15.29444734]
[0.10464093],[0.34313725],301,-5,[15.29444734]
[0.10807152],[0.34313715],301,-5,[15.29444734]
[0.1115021],[0.34313706],301,-5,[15.29444734]
[0.11493267],[0.34313696],301,-5,[15.29444734]
[0.11836324],[0.34313687],301,-5,[15.29444734]
[0.1217938],[0.34313677],301,-5,[15.29444734]
[0.12522436],[0.34313668],301,-5,[15.29444734]
[0.12865491],[0.34313658],301,-5,[15.29444734]
[0.13208546],[0.34313649],301,-5,[15.29444734]
[0.135516],[0.34313639],301,-5,[15.29444734]
[0.13894654],[0.3431363],301,-5,[15.29444734]
[0.14237708],[0.3431362],301,-5,[15.29444734]
[0.14580762],[0.34313611],301,-5,[15.29444734]
[0.14923815],[0.34313601],301,-5,[15.29444734]
[0.15266867],[0.34313591],301,-5,[15.29444734]
[0.1560992],[0.34313582],301,-5,[15.29444734]
[0.15952972],[0.34313572],301,-5,[15.29444734]
[0.16296024],[0.34313563],301,-5,[15.29444734]
[0.16639076],[0.34313553],301,-5,[15.29444734]
[0.16982127],[0.34313544],301,-5,[15.29444734]
[0.17325178],[0.34313534],301,-5,[15.29444734]
[0.17668229],[0.34313525],301,-5,[15.29444734]
[0.1801128],[0.34313515],301,-5,[15.29444734]
[0.1835433],[0.34313506],301,-5,[15.29444734]
[0.18697381],[0.34313496],301,-5,[15.29444734]
[0.19040431],[0.34313487],301,-5,[15.29444734]
[0.19383481],[0.34313477],301,-5,[15.29444734]
[0.19726531],[0.34313468],301,-5,[15.29444734]
[0.20069581],[0.34313458],301,-5,[15.29444734]
[0.2041263],[0.34313449],301,-5,[15.29444734]
[0.2075568],[0.34313439],301,-5,[15.29444734]
[0.21098729],[0.34313429],301,-5,[15.29444734]
[0.21441778],[0.3431342],301,-5,[15.29444734]
[0.21784827],[0.3431341],301,-5,[15.29444734]
[0.22127876],[0.34313401],301,-5,[15.29444734]
[0.22470924],[0.34313391],301,-5,[15.29444734]
[0.22813973],[0.34313382],301,-5,[15.29444734]
[0.23157021],[0.34313372],301,-5,[15.29444734]
[0.2350007],[0.34313363],301,-5,[15.29444734]
[0.23843118],[0.34313353],301,-5,[15.29444734]
[0.24186166],[0.34313344],301,-5,[15.29444734]
[0.24529214],[0.34313334],301,-5,[15.29444734]
[0.24872261],[0.34313325],301,-5,[15.29444734]
[0.25215309],[0.34313315],301,-5,[15.29444734]
[0.25558357],[0.34313306],301,-5,[15.29444734]
[0.25901404],[0.34313296],301,-5,[15.29444734]
[0.26244451],[0.34313286],301,-5,[15.29444734]
[0.26587499],[0.34313277],301,-5,[15.29444734]
[0.26930546],[0.34313267],301,-5,[15.29444734]
[0.27273593],[0.34313258],301,-5,[15.29444734]
[0.2761664],[0.34313248],301,-5,[15.29444734]
[0.27959687],[0.34313239],301,-5,[15.29444734]
[0.28302733],[0.34313229],301,-5,[15.29444734]
[0.2864578],[0.3431322],301,-5,[15.29444734]
[0.28988826],[0.3431321],301,-5,[15.29444734]
[0.29331873],[0.34313201],301,-5,[15.29444734]
[0.29674919],[0.34313191],301,-5,[15.29444734]
[0.30017965],[0.34313182],301,-5,[15.29444734]
[0.30361011],[0.34313172],301,-5,[15.29444734]
[0.30704057],[0.34313163],301,-5,[15.29444734]
[0.31047103],[0.34313153],301,-5,[15.29444734]
[0.31390149],[0.34313144],301,-5,[15.29444734]
[0.31733195],[0.34313134],301,-5,[15.29444734]
[0.3207624],[0.34313124],301,-5,[15.29444734]
[0.32419286],[0.34313115],301,-5,[15.29444734]
[0.32762331],[0.34313105],301,-5,[15.29444734]
[0.33105376],[0.34313096],301,-5,[15.29444734]
[0.33448422],[0.34313086],301,-5,[15.29444734]
[0.33791467],[0.34313077],301,-5,[15.29444734]
[0.34134512],[0.34313067],301,-5,[15.29444734]
[0.34477557],[0.34313058],301,-5,[15.29444734]
[0.34820601],[0.34313048],301,-5,[15.29444734]
[0.35163646],[0.34313039],301,-5,[15.29444734]
[0.35506691],[0.34313029],301,-5,[15.29444734]
[0.35849735],[0.3431302],301,-5,[15.29444734]
[0.3619278],[0.3431301],301,-5,[15.29444734]
[0.36535824],[0.34313001],301,-5,[15.29444734]
[0.36878868],[0.34312991],301,-5,[15.29444734]
[0.37221912],[0.34312981],301,-5,[15.29444734]
[0.37564956],[0.34312972],301,-5,[15.29444734]
[0.37908],[0.34312962],301,-5,[15.29444734]
[0.38251044],[0.34312953],301,-5,[15.29444734]
[0.38594088],[0.34312943],301,-5,[15.29444734]
[0.38937131],[0.34312934],301,-5,[15.29444734]
[0.39280175],[0.34312924],301,-5,[15.29444734]
[0.39623218],[0.34312915],301,-5,[15.29444734]
[0.39966262],[0.34312905],301,-5,[15.29444734]
[0.40309305],[0.34312896],301,-5,[15.29444734]
[0.40652348],[0.34312886],301,-5,[15.29444734]
[0.40995391],[0.34312877],301,-5,[15.29444734]
[0.41338434],[0.34312867],301,-5,[15.29444734]
[0.41681477],[0.34312858],301,-5,[15.29444734]
[0.4202452],[0.34312848],301,-5,[15.29444734]
[0.42367562],[0.34312839],301,-5,[15.29444734]
[0.42710605],[0.34312829],301,-5,[15.29444734]
[0.43053647],[0.34312819],301,-5,[15.29444734]
[0.4339669],[0.3431281],301,-5,[15.29444734]
[0.43739732],[0.343128],301,-5,[15.29444734]
[0.44082774],[0.34312791],301,-5,[15.29444734]
[0.44425816],[0.34312781],301,-5,[15.29444734]
[0.44768858],[0.34312772],301,-5,[15.29444734]
[0.451119],[0.34312762],301,-5,[15.29444734]
[0.45454942],[0.34312753],301,-5,[15.29444734]
[0.45797984],[0.34312743],301,-5,[15.29444734]
[0.46141025],[0.34312734],301,-5,[15.29444734]
[0.46484067],[0.34312724],301,-5,[15.29444734]
[0.46827108],[0.34312715],301,-5,[15.29444734]
[0.4717015],[0.34312705],301,-5,[15.29444734]
[0.47513191],[0.34312696],301,-5,[15.29444734]
[0.47856232],[0.34312686],301,-5,[15.29444734]
[0.48199273],[0.34312676],301,-5,[15.29444734]
[0.48542314],[0.34312667],301,-5,[15.29444734]
[0.48885355],[0.34312657],301,-5,[15.29444734]
[0.49228396],[0.34312648],301,-5,[15.29444734]
[0.49571436],[0.34312638],301,-5,[15.29444734]
[0.49914477],[0.34312629],301,-5,[15.29444734]
[0.50257518],[0.34312619],301,-5,[15.29444734]
[0.50600558],[0.3431261],301,-5,[15.29444734]
[0.50943598],[0.343126],301,-5,[15.29444734]
[0.51286638],[0.34312591],301,-5,[15.29444734]
[0.51629679],[0.34312581],301,-5,[15.29444734]
[0.51972719],[0.34312572],301,-5,[15.29444734]
[0.52315758],[0.34312562],301,-5,[15.29444734]
[0.52658798],[0.34312553],301,-5,[15.29444734]
[0.53001838],[0.34312543],301,-5,[15.29444734]
[0.53344878],[0.34312533],301,-5,[15.29444734]
[0.53687917],[0.34312524],301,-5,[15.29444734]
[0.54030957],[0.34312514],301,-5,[15.29444734]
[0.54373996],[0.34312505],301,-5,[15.29444734]
[0.54717035],[0.34312495],301,-5,[15.29444734]
[0.55060074],[0.34312486],301,-5,[15.29444734]
[0.55403113],[0.34312476],301,-5,[15.29444734]
[0.55746152],[0.34312467],301,-5,[15.29444734]
[0.56089191],[0.34312457],301,-5,[15.29444734]
[0.5643223],[0.34312448],301,-5,[15.29444734]
[0.56775269],[0.34312438],301,-5,[15.29444734]
[0.57118307],[0.34312429],301,-5,[15.29444734]
[0.57461346],[0.34312419],301,-5,[15.29444734]
[0.57804384],[0.3431241],301,-5,[15.29444734]
[0.58147422],[0.343124],301,-5,[15.29444734]
[0.5849046],[0.34312391],301,-5,[15.29444734]
[0.58833499],[0.34312381],301,-5,[15.29444734]
[0.59176537],[0.34312371],301,-5,[15.29444734]
[0.59519574],[0.34312362],301,-5,[15.29444734]
[0.59862612],[0.34312352],301,-5,[15.29444734]
[0.6020565],[0.34312343],301,-5,[15.29444734]
[0.60548688],[0.34312333],301,-5,[15.29444734]
[0.60891725],[0.34312324],301,-5,[15.29444734]
[0.61234763],[0.34312314],301,-5,[15.29444734]
[0.615778],[0.34312305],301,-5,[15.29444734]
[0.61920837],[0.34312295],301,-5,[15.29444734]
[0.62263874],[0.34312286],301,-5,[15.29444734]
[0.62606911],[0.34312276],301,-5,[15.29444734]
[0.62949948],[0.34312267],301,-5,[15.29444734]
[0.63292985],[0.34312257],301,-5,[15.29444734]
[0.63636022],[0.34312248],301,-5,[15.29444734]
[0.63979059],[0.34312238],301,-5,[15.29444734]
[0.64322095],[0.34312228],301,-5,[15.29444734]
[0.64665132],[0.34312219],301,-5,[15.29444734]
[0.65008168],[0.34312209],301,-5,[15.29444734]
[0.65351204],[0.343122],301,-5,[15.29444734]
[0.65694241],[0.3431219],301,-5,[15.29444734]
[0.66037277],[0.34312181],301,-5,[15.29444734]
[0.66380313],[0.34312171],301,-5,[15.29444734]
[0.66723349],[0.34312162],301,-5,[15.29444734]
[0.67066384],[0.34312152],301,-5,[15.29444734]
[0.6740942],[0.34312143],301,-5,[15.29444734]
[0.67752456],[0.34312133],301,-5,[15.29444734]
[0.68095491],[0.34312124],301,-5,[15.29444734]
[0.68438527],[0.34312114],301,-5,[15.29444734]
[0.68781562],[0.34312105],301,-5,[15.29444734]
[0.69124597],[0.34312095],301,-5,[15.29444734]
[0.69467632],[0.34312085],301,-5,[15.29444734]
[0.69810667],[0.34312076],301,-5,[15.29444734]
[0.70153702],[0.34312066],301,-5,[15.29444734]
[0.70496737],[0.34312057],301,-5,[15.29444734]
[0.70839772],[0.34312047],301,-5,[15.29444734]
[0.71182807],[0.34312038],301,-5,[15.29444734]
[0.71525841],[0.34312028],301,-5,[15.29444734]
[0.71868876],[0.34312019],301,-5,[15.29444734]
[0.7221191],[0.34312009],301,-5,[15.29444734]
[0.72554944],[0.34312],301,-5,[15.29444734]
[0.72897979],[0.3431199],301,-5,[15.29444734]
[0.73241013],[0.34311981],301,-5,[15.29444734]
[0.73584047],[0.34311971],301,-5,[15.29444734]
[0.73927081],[0.34311962],301,-5,[15.29444734]
[0.74270114],[0.34311952],301,-5,[15.29444734]
[0.74613148],[0.34311943],301,-5,[15.29444734]
[0.74956182],[0.34311933],301,-5,[15.29444734]
[0.75299215],[0.34311923],301,-5,[15.29444734]
[0.75642249],[0.34311914],301,-5,[15.29444734]
[0.75985282],[0.34311904],301,-5,[15.29444734]
[0.76328315],[0.34311895],301,-5,[15.29444734]
[0.76671348],[0.34311885],301,-5,[15.29444734]
[0.77014381],[0.34311876],301,-5,[15.29444734]
[0.77357414],[0.34311866],301,-5,[15.29444734]
[0.77700447],[0.34311857],301,-5,[15.29444734]
[0.7804348],[0.34311847],301,-5,[15.29444734]
[0.78386513],[0.34311838],301,-5,[15.29444734]
[0.78729545],[0.34311828],301,-5,[15.29444734]
[0.79072578],[0.34311819],301,-5,[15.29444734]
[0.7941561],[0.34311809],301,-5,[15.29444734]
[0.79758642],[0.343118],301,-5,[15.29444734]
[0.80101675],[0.3431179],301,-5,[15.29444734]
[0.80444707],[0.3431178],301,-5,[15.29444734]
[0.80787739],[0.34311771],301,-5,[15.29444734]
[0.81130771],[0.34311761],301,-5,[15.29444734]
[0.81473802],[0.34311752],301,-5,[15.29444734]
[0.81816834],[0.34311742],301,-5,[15.29444734]
[0.82159866],[0.34311733],301,-5,[15.29444734]
[0.82502897],[0.34311723],301,-5,[15.29444734]
[0.82845929],[0.34311714],301,-5,[15.29444734]
[0.8318896],[0.34311704],301,-5,[15.29444734]
[0.83531991],[0.34311695],301,-5,[15.29444734]
[0.83875022],[0.34311685],301,-5,[15.29444734]
[0.84218053],[0.34311676],301,-5,[15.29444734]
[0.84561084],[0.34311666],301,-5,[15.29444734]
[0.84904115],[0.34311657],301,-5,[15.29444734]
[0.85247146],[0.34311647],301,-5,[15.29444734]
[0.85590177],[0.34311637],301,-5,[15.29444734]
[0.85933207],[0.34311628],301,-5,[15.29444734]
[0.86276238],[0.34311618],301,-5,[15.29444734]
[0.86619268],[0.34311609],301,-5,[15.29444734]
[0.86962298],[0.34311599],301,-5,[15.29444734]
