Vout,Iout,Irradiance,Temperature,MaxVoltage
[5.89994327e-06],[0.00118],1,15,[0.23529296]
[1.76997207e-05],[0.00118],1,15,[0.23529296]
[2.9499287e-05],[0.00118],1,15,[0.23529296]
[4.12986565e-05],[0.00118],1,15,[0.23529296]
[5.3097844e-05],[0.00118],1,15,[0.23529296]
[6.48968632e-05],[0.00118],1,15,[0.23529296]
[7.66957268e-05],[0.00118],1,15,[0.23529296]
[8.84944466e-05],[0.00118],1,15,[0.23529296]
[0.00010029],[0.00118],1,15,[0.23529296]
[0.00011209],[0.00118],1,15,[0.23529296]
[0.00012389],[0.00118],1,15,[0.23529296]
[0.00013569],[0.00118],1,15,[0.23529296]
[0.00014749],[0.00118],1,15,[0.23529296]
[0.00015928],[0.00118],1,15,[0.23529296]
[0.00017108],[0.00118],1,15,[0.23529296]
[0.00018288],[0.00118],1,15,[0.23529296]
[0.00019468],[0.00118],1,15,[0.23529296]
[0.00020648],[0.00117999],1,15,[0.23529296]
[0.00021827],[0.00117999],1,15,[0.23529296]
[0.00023007],[0.00117999],1,15,[0.23529296]
[0.00024187],[0.00117999],1,15,[0.23529296]
[0.00025367],[0.00117999],1,15,[0.23529296]
[0.00026546],[0.00117999],1,15,[0.23529296]
[0.00027726],[0.00117999],1,15,[0.23529296]
[0.00028906],[0.00117999],1,15,[0.23529296]
[0.00030086],[0.00117999],1,15,[0.23529296]
[0.00031265],[0.00117999],1,15,[0.23529296]
[0.00032445],[0.00117999],1,15,[0.23529296]
[0.00033625],[0.00117999],1,15,[0.23529296]
[0.00034805],[0.00117999],1,15,[0.23529296]
[0.00035984],[0.00117999],1,15,[0.23529296]
[0.00037164],[0.00117999],1,15,[0.23529296]
[0.00038344],[0.00117999],1,15,[0.23529296]
[0.00039523],[0.00117999],1,15,[0.23529296]
[0.00040703],[0.00117999],1,15,[0.23529296]
[0.00041883],[0.00117999],1,15,[0.23529296]
[0.00043063],[0.00117999],1,15,[0.23529296]
[0.00044242],[0.00117999],1,15,[0.23529296]
[0.00045422],[0.00117999],1,15,[0.23529296]
[0.00046602],[0.00117999],1,15,[0.23529296]
[0.00047781],[0.00117999],1,15,[0.23529296]
[0.00048961],[0.00117999],1,15,[0.23529296]
[0.00050141],[0.00117999],1,15,[0.23529296]
[0.0005132],[0.00117999],1,15,[0.23529296]
[0.000525],[0.00117999],1,15,[0.23529296]
[0.0005368],[0.00117999],1,15,[0.23529296]
[0.0005486],[0.00117999],1,15,[0.23529296]
[0.00056039],[0.00117998],1,15,[0.23529296]
[0.00057219],[0.00117998],1,15,[0.23529296]
[0.00058399],[0.00117998],1,15,[0.23529296]
[0.00059578],[0.00117998],1,15,[0.23529296]
[0.00060758],[0.00117998],1,15,[0.23529296]
[0.00061938],[0.00117998],1,15,[0.23529296]
[0.00063117],[0.00117998],1,15,[0.23529296]
[0.00064297],[0.00117998],1,15,[0.23529296]
[0.00065477],[0.00117998],1,15,[0.23529296]
[0.00066656],[0.00117998],1,15,[0.23529296]
[0.00067836],[0.00117998],1,15,[0.23529296]
[0.00069016],[0.00117998],1,15,[0.23529296]
[0.00070196],[0.00117998],1,15,[0.23529296]
[0.00071375],[0.00117998],1,15,[0.23529296]
[0.00072555],[0.00117998],1,15,[0.23529296]
[0.00073735],[0.00117998],1,15,[0.23529296]
[0.00074914],[0.00117998],1,15,[0.23529296]
[0.00076094],[0.00117998],1,15,[0.23529296]
[0.00077274],[0.00117998],1,15,[0.23529296]
[0.00078453],[0.00117998],1,15,[0.23529296]
[0.00079633],[0.00117998],1,15,[0.23529296]
[0.00080813],[0.00117998],1,15,[0.23529296]
[0.00081992],[0.00117998],1,15,[0.23529296]
[0.00083172],[0.00117998],1,15,[0.23529296]
[0.00084352],[0.00117998],1,15,[0.23529296]
[0.00085531],[0.00117998],1,15,[0.23529296]
[0.00086711],[0.00117998],1,15,[0.23529296]
[0.00087891],[0.00117998],1,15,[0.23529296]
[0.00089071],[0.00117998],1,15,[0.23529296]
[0.0009025],[0.00117998],1,15,[0.23529296]
[0.0009143],[0.00117998],1,15,[0.23529296]
[0.0009261],[0.00117997],1,15,[0.23529296]
[0.00093789],[0.00117997],1,15,[0.23529296]
[0.00094969],[0.00117997],1,15,[0.23529296]
[0.00096149],[0.00117997],1,15,[0.23529296]
[0.00097328],[0.00117997],1,15,[0.23529296]
[0.00098508],[0.00117997],1,15,[0.23529296]
[0.00099688],[0.00117997],1,15,[0.23529296]
[0.00100867],[0.00117997],1,15,[0.23529296]
[0.00102047],[0.00117997],1,15,[0.23529296]
[0.00103227],[0.00117997],1,15,[0.23529296]
[0.00104406],[0.00117997],1,15,[0.23529296]
[0.00105586],[0.00117997],1,15,[0.23529296]
[0.00106766],[0.00117997],1,15,[0.23529296]
[0.00107945],[0.00117997],1,15,[0.23529296]
[0.00109125],[0.00117997],1,15,[0.23529296]
[0.00110305],[0.00117997],1,15,[0.23529296]
[0.00111484],[0.00117997],1,15,[0.23529296]
[0.00112664],[0.00117997],1,15,[0.23529296]
[0.00113844],[0.00117997],1,15,[0.23529296]
[0.00115023],[0.00117997],1,15,[0.23529296]
[0.00116203],[0.00117997],1,15,[0.23529296]
[0.00117383],[0.00117997],1,15,[0.23529296]
[0.00118562],[0.00117997],1,15,[0.23529296]
[0.00119742],[0.00117997],1,15,[0.23529296]
[0.00120922],[0.00117997],1,15,[0.23529296]
[0.00122101],[0.00117997],1,15,[0.23529296]
[0.00123281],[0.00117997],1,15,[0.23529296]
[0.00124461],[0.00117997],1,15,[0.23529296]
[0.0012564],[0.00117997],1,15,[0.23529296]
[0.0012682],[0.00117997],1,15,[0.23529296]
[0.00128],[0.00117996],1,15,[0.23529296]
[0.00129179],[0.00117996],1,15,[0.23529296]
[0.00130359],[0.00117996],1,15,[0.23529296]
[0.00131539],[0.00117996],1,15,[0.23529296]
[0.00132718],[0.00117996],1,15,[0.23529296]
[0.00133898],[0.00117996],1,15,[0.23529296]
[0.00135078],[0.00117996],1,15,[0.23529296]
[0.00136257],[0.00117996],1,15,[0.23529296]
[0.00137437],[0.00117996],1,15,[0.23529296]
[0.00138617],[0.00117996],1,15,[0.23529296]
[0.00139796],[0.00117996],1,15,[0.23529296]
[0.00140976],[0.00117996],1,15,[0.23529296]
[0.00142156],[0.00117996],1,15,[0.23529296]
[0.00143335],[0.00117996],1,15,[0.23529296]
[0.00144515],[0.00117996],1,15,[0.23529296]
[0.00145695],[0.00117996],1,15,[0.23529296]
[0.00146874],[0.00117996],1,15,[0.23529296]
[0.00148054],[0.00117996],1,15,[0.23529296]
[0.00149234],[0.00117996],1,15,[0.23529296]
[0.00150413],[0.00117996],1,15,[0.23529296]
[0.00151593],[0.00117996],1,15,[0.23529296]
[0.00152773],[0.00117996],1,15,[0.23529296]
[0.00153952],[0.00117996],1,15,[0.23529296]
[0.00155132],[0.00117996],1,15,[0.23529296]
[0.00156312],[0.00117996],1,15,[0.23529296]
[0.00157491],[0.00117996],1,15,[0.23529296]
[0.00158671],[0.00117996],1,15,[0.23529296]
[0.00159851],[0.00117996],1,15,[0.23529296]
[0.0016103],[0.00117996],1,15,[0.23529296]
[0.0016221],[0.00117996],1,15,[0.23529296]
[0.0016339],[0.00117996],1,15,[0.23529296]
[0.00164569],[0.00117995],1,15,[0.23529296]
[0.00165749],[0.00117995],1,15,[0.23529296]
[0.00166929],[0.00117995],1,15,[0.23529296]
[0.00168108],[0.00117995],1,15,[0.23529296]
[0.00169288],[0.00117995],1,15,[0.23529296]
[0.00170468],[0.00117995],1,15,[0.23529296]
[0.00171647],[0.00117995],1,15,[0.23529296]
[0.00172827],[0.00117995],1,15,[0.23529296]
[0.00174007],[0.00117995],1,15,[0.23529296]
[0.00175186],[0.00117995],1,15,[0.23529296]
[0.00176366],[0.00117995],1,15,[0.23529296]
[0.00177546],[0.00117995],1,15,[0.23529296]
[0.00178725],[0.00117995],1,15,[0.23529296]
[0.00179905],[0.00117995],1,15,[0.23529296]
