Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.00057064],[0.11413],101,-10,[13.74931737]
[0.00171192],[0.11413],101,-10,[13.74931737]
[0.00285318],[0.11412997],101,-10,[13.74931737]
[0.00399442],[0.11412994],101,-10,[13.74931737]
[0.00513564],[0.11412991],101,-10,[13.74931737]
[0.00627685],[0.11412988],101,-10,[13.74931737]
[0.00741804],[0.11412985],101,-10,[13.74931737]
[0.00855921],[0.11412981],101,-10,[13.74931737]
[0.00970038],[0.11412978],101,-10,[13.74931737]
[0.01084153],[0.11412975],101,-10,[13.74931737]
[0.01198267],[0.11412972],101,-10,[13.74931737]
[0.0131238],[0.11412969],101,-10,[13.74931737]
[0.01426492],[0.11412966],101,-10,[13.74931737]
[0.01540603],[0.11412962],101,-10,[13.74931737]
[0.01654713],[0.11412959],101,-10,[13.74931737]
[0.01768823],[0.11412956],101,-10,[13.74931737]
[0.01882932],[0.11412953],101,-10,[13.74931737]
[0.0199704],[0.1141295],101,-10,[13.74931737]
[0.02111148],[0.11412947],101,-10,[13.74931737]
[0.02225255],[0.11412943],101,-10,[13.74931737]
[0.02339362],[0.1141294],101,-10,[13.74931737]
[0.02453468],[0.11412937],101,-10,[13.74931737]
[0.02567574],[0.11412934],101,-10,[13.74931737]
[0.02681679],[0.11412931],101,-10,[13.74931737]
[0.02795784],[0.11412928],101,-10,[13.74931737]
[0.02909889],[0.11412924],101,-10,[13.74931737]
[0.03023993],[0.11412921],101,-10,[13.74931737]
[0.03138097],[0.11412918],101,-10,[13.74931737]
[0.03252201],[0.11412915],101,-10,[13.74931737]
[0.03366304],[0.11412912],101,-10,[13.74931737]
[0.03480407],[0.11412908],101,-10,[13.74931737]
[0.0359451],[0.11412905],101,-10,[13.74931737]
[0.03708613],[0.11412902],101,-10,[13.74931737]
[0.03822715],[0.11412899],101,-10,[13.74931737]
[0.03936818],[0.11412896],101,-10,[13.74931737]
[0.0405092],[0.11412893],101,-10,[13.74931737]
[0.04165022],[0.11412889],101,-10,[13.74931737]
[0.04279124],[0.11412886],101,-10,[13.74931737]
[0.04393225],[0.11412883],101,-10,[13.74931737]
[0.04507327],[0.1141288],101,-10,[13.74931737]
[0.04621428],[0.11412877],101,-10,[13.74931737]
[0.0473553],[0.11412874],101,-10,[13.74931737]
[0.04849631],[0.1141287],101,-10,[13.74931737]
[0.04963732],[0.11412867],101,-10,[13.74931737]
[0.05077833],[0.11412864],101,-10,[13.74931737]
[0.05191934],[0.11412861],101,-10,[13.74931737]
[0.05306035],[0.11412858],101,-10,[13.74931737]
[0.05420135],[0.11412855],101,-10,[13.74931737]
[0.05534236],[0.11412851],101,-10,[13.74931737]
[0.05648336],[0.11412848],101,-10,[13.74931737]
[0.05762437],[0.11412845],101,-10,[13.74931737]
[0.05876537],[0.11412842],101,-10,[13.74931737]
[0.05990638],[0.11412839],101,-10,[13.74931737]
[0.06104738],[0.11412836],101,-10,[13.74931737]
[0.06218838],[0.11412832],101,-10,[13.74931737]
[0.06332938],[0.11412829],101,-10,[13.74931737]
[0.06447038],[0.11412826],101,-10,[13.74931737]
[0.06561138],[0.11412823],101,-10,[13.74931737]
[0.06675238],[0.1141282],101,-10,[13.74931737]
[0.06789338],[0.11412817],101,-10,[13.74931737]
[0.06903438],[0.11412813],101,-10,[13.74931737]
[0.07017538],[0.1141281],101,-10,[13.74931737]
[0.07131638],[0.11412807],101,-10,[13.74931737]
[0.07245737],[0.11412804],101,-10,[13.74931737]
[0.07359837],[0.11412801],101,-10,[13.74931737]
[0.07473937],[0.11412798],101,-10,[13.74931737]
[0.07588036],[0.11412794],101,-10,[13.74931737]
[0.07702136],[0.11412791],101,-10,[13.74931737]
[0.07816235],[0.11412788],101,-10,[13.74931737]
[0.07930335],[0.11412785],101,-10,[13.74931737]
[0.08044434],[0.11412782],101,-10,[13.74931737]
[0.08158533],[0.11412779],101,-10,[13.74931737]
[0.08272633],[0.11412775],101,-10,[13.74931737]
[0.08386732],[0.11412772],101,-10,[13.74931737]
[0.08500831],[0.11412769],101,-10,[13.74931737]
[0.08614931],[0.11412766],101,-10,[13.74931737]
[0.0872903],[0.11412763],101,-10,[13.74931737]
[0.08843129],[0.11412759],101,-10,[13.74931737]
[0.08957228],[0.11412756],101,-10,[13.74931737]
[0.09071327],[0.11412753],101,-10,[13.74931737]
[0.09185426],[0.1141275],101,-10,[13.74931737]
[0.09299525],[0.11412747],101,-10,[13.74931737]
[0.09413624],[0.11412744],101,-10,[13.74931737]
[0.09527723],[0.1141274],101,-10,[13.74931737]
[0.09641822],[0.11412737],101,-10,[13.74931737]
[0.09755921],[0.11412734],101,-10,[13.74931737]
[0.0987002],[0.11412731],101,-10,[13.74931737]
[0.09984118],[0.11412728],101,-10,[13.74931737]
[0.10098217],[0.11412725],101,-10,[13.74931737]
[0.10212316],[0.11412721],101,-10,[13.74931737]
[0.10326415],[0.11412718],101,-10,[13.74931737]
[0.10440513],[0.11412715],101,-10,[13.74931737]
[0.10554612],[0.11412712],101,-10,[13.74931737]
[0.1066871],[0.11412709],101,-10,[13.74931737]
[0.10782809],[0.11412706],101,-10,[13.74931737]
[0.10896908],[0.11412702],101,-10,[13.74931737]
[0.11011006],[0.11412699],101,-10,[13.74931737]
[0.11125104],[0.11412696],101,-10,[13.74931737]
[0.11239203],[0.11412693],101,-10,[13.74931737]
[0.11353301],[0.1141269],101,-10,[13.74931737]
[0.114674],[0.11412687],101,-10,[13.74931737]
[0.11581498],[0.11412683],101,-10,[13.74931737]
[0.11695596],[0.1141268],101,-10,[13.74931737]
[0.11809695],[0.11412677],101,-10,[13.74931737]
[0.11923793],[0.11412674],101,-10,[13.74931737]
[0.12037891],[0.11412671],101,-10,[13.74931737]
[0.12151989],[0.11412668],101,-10,[13.74931737]
[0.12266087],[0.11412664],101,-10,[13.74931737]
[0.12380185],[0.11412661],101,-10,[13.74931737]
[0.12494284],[0.11412658],101,-10,[13.74931737]
[0.12608382],[0.11412655],101,-10,[13.74931737]
[0.1272248],[0.11412652],101,-10,[13.74931737]
[0.12836578],[0.11412649],101,-10,[13.74931737]
[0.12950675],[0.11412645],101,-10,[13.74931737]
[0.13064773],[0.11412642],101,-10,[13.74931737]
[0.13178871],[0.11412639],101,-10,[13.74931737]
[0.13292969],[0.11412636],101,-10,[13.74931737]
[0.13407067],[0.11412633],101,-10,[13.74931737]
[0.13521165],[0.1141263],101,-10,[13.74931737]
[0.13635263],[0.11412626],101,-10,[13.74931737]
[0.1374936],[0.11412623],101,-10,[13.74931737]
[0.13863458],[0.1141262],101,-10,[13.74931737]
[0.13977556],[0.11412617],101,-10,[13.74931737]
[0.14091653],[0.11412614],101,-10,[13.74931737]
[0.14205751],[0.1141261],101,-10,[13.74931737]
[0.14319848],[0.11412607],101,-10,[13.74931737]
[0.14433946],[0.11412604],101,-10,[13.74931737]
[0.14548043],[0.11412601],101,-10,[13.74931737]
[0.14662141],[0.11412598],101,-10,[13.74931737]
[0.14776238],[0.11412595],101,-10,[13.74931737]
[0.14890336],[0.11412591],101,-10,[13.74931737]
[0.15004433],[0.11412588],101,-10,[13.74931737]
[0.1511853],[0.11412585],101,-10,[13.74931737]
[0.15232628],[0.11412582],101,-10,[13.74931737]
[0.15346725],[0.11412579],101,-10,[13.74931737]
[0.15460822],[0.11412576],101,-10,[13.74931737]
[0.1557492],[0.11412572],101,-10,[13.74931737]
[0.15689017],[0.11412569],101,-10,[13.74931737]
[0.15803114],[0.11412566],101,-10,[13.74931737]
[0.15917211],[0.11412563],101,-10,[13.74931737]
[0.16031308],[0.1141256],101,-10,[13.74931737]
[0.16145405],[0.11412557],101,-10,[13.74931737]
[0.16259502],[0.11412553],101,-10,[13.74931737]
[0.16373599],[0.1141255],101,-10,[13.74931737]
[0.16487696],[0.11412547],101,-10,[13.74931737]
[0.16601793],[0.11412544],101,-10,[13.74931737]
[0.1671589],[0.11412541],101,-10,[13.74931737]
[0.16829987],[0.11412538],101,-10,[13.74931737]
[0.16944084],[0.11412534],101,-10,[13.74931737]
[0.1705818],[0.11412531],101,-10,[13.74931737]
[0.17172277],[0.11412528],101,-10,[13.74931737]
[0.17286374],[0.11412525],101,-10,[13.74931737]
[0.17400471],[0.11412522],101,-10,[13.74931737]
[0.17514567],[0.11412519],101,-10,[13.74931737]
[0.17628664],[0.11412515],101,-10,[13.74931737]
[0.17742761],[0.11412512],101,-10,[13.74931737]
[0.17856857],[0.11412509],101,-10,[13.74931737]
[0.17970954],[0.11412506],101,-10,[13.74931737]
[0.1808505],[0.11412503],101,-10,[13.74931737]
[0.18199147],[0.114125],101,-10,[13.74931737]
[0.18313243],[0.11412496],101,-10,[13.74931737]
[0.1842734],[0.11412493],101,-10,[13.74931737]
[0.18541436],[0.1141249],101,-10,[13.74931737]
[0.18655532],[0.11412487],101,-10,[13.74931737]
[0.18769629],[0.11412484],101,-10,[13.74931737]
[0.18883725],[0.11412481],101,-10,[13.74931737]
[0.18997821],[0.11412477],101,-10,[13.74931737]
[0.19111917],[0.11412474],101,-10,[13.74931737]
[0.19226014],[0.11412471],101,-10,[13.74931737]
[0.1934011],[0.11412468],101,-10,[13.74931737]
[0.19454206],[0.11412465],101,-10,[13.74931737]
[0.19568302],[0.11412461],101,-10,[13.74931737]
[0.19682398],[0.11412458],101,-10,[13.74931737]
[0.19796494],[0.11412455],101,-10,[13.74931737]
[0.1991059],[0.11412452],101,-10,[13.74931737]
[0.20024686],[0.11412449],101,-10,[13.74931737]
[0.20138782],[0.11412446],101,-10,[13.74931737]
[0.20252878],[0.11412442],101,-10,[13.74931737]
[0.20366974],[0.11412439],101,-10,[13.74931737]
[0.2048107],[0.11412436],101,-10,[13.74931737]
[0.20595166],[0.11412433],101,-10,[13.74931737]
[0.20709261],[0.1141243],101,-10,[13.74931737]
[0.20823357],[0.11412427],101,-10,[13.74931737]
[0.20937453],[0.11412423],101,-10,[13.74931737]
