Vout,Iout,Irradiance,Temperature,MaxVoltage
[0.01029095],[2.05821],1701,30,[20.89516157]
[0.03087266],[2.05821],1701,30,[20.89516157]
[0.05145401],[2.05820951],1701,30,[20.89516157]
[0.07203501],[2.05820894],1701,30,[20.89516157]
[0.09261569],[2.05820836],1701,30,[20.89516157]
[0.11319608],[2.05820779],1701,30,[20.89516157]
[0.1337762],[2.05820722],1701,30,[20.89516157]
[0.15435606],[2.05820665],1701,30,[20.89516157]
[0.1749357],[2.05820608],1701,30,[20.89516157]
[0.19551512],[2.05820551],1701,30,[20.89516157]
[0.21609434],[2.05820493],1701,30,[20.89516157]
[0.23667338],[2.05820436],1701,30,[20.89516157]
[0.25725225],[2.05820379],1701,30,[20.89516157]
[0.27783096],[2.05820322],1701,30,[20.89516157]
[0.29840952],[2.05820265],1701,30,[20.89516157]
[0.31898795],[2.05820208],1701,30,[20.89516157]
[0.33956626],[2.0582015],1701,30,[20.89516157]
[0.36014445],[2.05820093],1701,30,[20.89516157]
[0.38072253],[2.05820036],1701,30,[20.89516157]
[0.40130051],[2.05819979],1701,30,[20.89516157]
[0.4218784],[2.05819922],1701,30,[20.89516157]
[0.4424562],[2.05819865],1701,30,[20.89516157]
[0.46303393],[2.05819807],1701,30,[20.89516157]
[0.48361158],[2.0581975],1701,30,[20.89516157]
[0.50418916],[2.05819693],1701,30,[20.89516157]
[0.52476668],[2.05819636],1701,30,[20.89516157]
[0.54534414],[2.05819579],1701,30,[20.89516157]
[0.56592154],[2.05819522],1701,30,[20.89516157]
[0.58649889],[2.05819465],1701,30,[20.89516157]
[0.6070762],[2.05819407],1701,30,[20.89516157]
[0.62765346],[2.0581935],1701,30,[20.89516157]
[0.64823068],[2.05819293],1701,30,[20.89516157]
[0.66880786],[2.05819236],1701,30,[20.89516157]
[0.689385],[2.05819179],1701,30,[20.89516157]
[0.70996211],[2.05819122],1701,30,[20.89516157]
[0.73053919],[2.05819064],1701,30,[20.89516157]
[0.75111624],[2.05819007],1701,30,[20.89516157]
[0.77169326],[2.0581895],1701,30,[20.89516157]
[0.79227025],[2.05818893],1701,30,[20.89516157]
[0.81284722],[2.05818836],1701,30,[20.89516157]
[0.83342417],[2.05818779],1701,30,[20.89516157]
[0.85400109],[2.05818721],1701,30,[20.89516157]
[0.87457799],[2.05818664],1701,30,[20.89516157]
[0.89515488],[2.05818607],1701,30,[20.89516157]
[0.91573174],[2.0581855],1701,30,[20.89516157]
[0.93630859],[2.05818493],1701,30,[20.89516157]
[0.95688542],[2.05818436],1701,30,[20.89516157]
[0.97746224],[2.05818378],1701,30,[20.89516157]
[0.99803904],[2.05818321],1701,30,[20.89516157]
[1.01861583],[2.05818264],1701,30,[20.89516157]
