Vout,Iout,Irradiance,Temperature,MaxVoltage,MaxPower
0.0071781609792213544,1.435646,1171,38,22.888328641432672,32.33630520997193
0.021534350206673693,1.435646,1171,38,22.888328641432672,32.33630520997193
0.03589024757639991,1.4356386782744208,1171,38,22.888328641432672,32.33630520997193
0.050245800948113865,1.4356243220851932,1171,38,22.888328641432672,32.33630520997193
0.06460099328146551,1.4356099661885557,1171,38,22.888328641432672,32.33630520997193
0.07895584131549513,1.4355956106366197,1171,38,22.888328641432672,32.33630520997193
0.0933103605019024,1.435581255445722,1171,38,22.888328641432672,32.33630520997193
0.10766456510377843,1.4355669005991234,1171,38,22.888328641432672,32.33630520997193
0.12201846828690002,1.4355525460813725,1171,38,22.888328641432672,32.33630520997193
0.13637208220415883,1.4355381918782062,1171,38,22.888328641432672,32.33630520997193
0.15072541807349427,1.4355238379764585,1171,38,22.888328641432672,32.33630520997193
0.16507848624983032,1.4355094843639766,1171,38,22.888328641432672,32.33630520997193
0.179431296291477,1.4354951310295427,1171,38,22.888328641432672,32.33630520997193
0.1937838570214236,1.4354807779628016,1171,38,22.888328641432672,32.33630520997193
0.20813617658391487,1.4354664251541953,1171,38,22.888328641432672,32.33630520997193
0.22248826249667503,1.4354520725949007,1171,38,22.888328641432672,32.33630520997193
0.23684012169911314,1.4354377202767736,1171,38,22.888328641432672,32.33630520997193
0.2511917605968196,1.435423368192296,1171,38,22.888328641432672,32.33630520997193
0.26554318510263897,1.4354090163345288,1171,38,22.888328641432672,32.33630520997193
0.27989440067458254,1.4353946646970663,1171,38,22.888328641432672,32.33630520997193
0.2942454123508241,1.4353803132739957,1171,38,22.888328641432672,32.33630520997193
0.30859622478200277,1.435365962059859,1171,38,22.888328641432672,32.33630520997193
0.3229468422610404,1.4353516110496178,1171,38,22.888328641432672,32.33630520997193
0.33729726875066524,1.4353372602386218,1171,38,22.888328641432672,32.33630520997193
0.3516475079088172,1.435322909622578,1171,38,22.888328641432672,32.33630520997193
0.36599756311209897,1.4353085591975232,1171,38,22.888328641432672,32.33630520997193
0.38034743747742245,1.4352942089598002,1171,38,22.888328641432672,32.33630520997193
0.3946971338819898,1.435279858906032,1171,38,22.888328641432672,32.33630520997193
0.409046654981737,1.4352655090331017,1171,38,22.888328641432672,32.33630520997193
0.4233960032283586,1.435251159338132,1171,38,22.888328641432672,32.33630520997193
0.4377451808850222,1.4352368098184674,1171,38,22.888328641432672,32.33630520997193
0.4520941900408739,1.4352224604716557,1171,38,22.888328641432672,32.33630520997193
0.4664430326244282,1.435208111295434,1171,38,22.888328641432672,32.33630520997193
0.4807917104159271,1.4351937622877131,1171,38,22.888328641432672,32.33630520997193
0.495140225058748,1.4351794134465645,1171,38,22.888328641432672,32.33630520997193
0.5094885780699346,1.4351650647702079,1171,38,22.888328641432672,32.33630520997193
0.5238367708499176,1.4351507162569999,1171,38,22.888328641432672,32.33630520997193
0.5381848046914863,1.4351363679054236,1171,38,22.888328641432672,32.33630520997193
0.5525326807880713,1.4351220197140784,1171,38,22.888328641432672,32.33630520997193
0.566880400241389,1.4351076716816717,1171,38,22.888328641432672,32.33630520997193
0.5812279640684982,1.4350933238070098,1171,38,22.888328641432672,32.33630520997193
0.5955753732083143,1.4350789760889915,1171,38,22.888328641432672,32.33630520997193
0.6099226285276214,1.435064628526599,1171,38,22.888328641432672,32.33630520997193
0.6242697308266214,1.435050281118894,1171,38,22.888328641432672,32.33630520997193
0.6386166808440589,1.4350359338650096,1171,38,22.888328641432672,32.33630520997193
0.6529634792619478,1.4350215867641452,1171,38,22.888328641432672,32.33630520997193
0.6673101267099374,1.4350072398155624,1171,38,22.888328641432672,32.33630520997193
0.6816566237693411,1.4349928930185794,1171,38,22.888328641432672,32.33630520997193
0.6960029709768556,1.4349785463725662,1171,38,22.888328641432672,32.33630520997193
0.7103491688279933,1.4349641998769413,1171,38,22.888328641432672,32.33630520997193
0.7246952177802517,1.4349498535311684,1171,38,22.888328641432672,32.33630520997193
0.7390411182560379,1.434935507334752,1171,38,22.888328641432672,32.33630520997193
0.7533868706453687,1.4349211612872343,1171,38,22.888328641432672,32.33630520997193
0.7677324753083627,1.4349068153881932,1171,38,22.888328641432672,32.33630520997193
0.7820779325775405,1.4348924696372385,1171,38,22.888328641432672,32.33630520997193
0.7964232427599489,1.43487812403401,1171,38,22.888328641432672,32.33630520997193
0.8107684061391199,1.4348637785781755,1171,38,22.888328641432672,32.33630520997193
0.8251134229768803,1.4348494332694277,1171,38,22.888328641432672,32.33630520997193
0.8394582935150223,1.434835088107483,1171,38,22.888328641432672,32.33630520997193
0.8538030179768448,1.4348207430920799,1171,38,22.888328641432672,32.33630520997193
0.8681475965685745,1.4348063982229762,1171,38,22.888328641432672,32.33630520997193
0.8824920294806828,1.4347920534999488,1171,38,22.888328641432672,32.33630520997193
0.8968363168890955,1.4347777089227916,1171,38,22.888328641432672,32.33630520997193
0.9111804589563122,1.434763364491314,1171,38,22.888328641432672,32.33630520997193
0.9255244558324406,1.43474902020534,1171,38,22.888328641432672,32.33630520997193
0.9398683076561488,1.4347346760647073,1171,38,22.888328641432672,32.33630520997193
0.954212014555546,1.4347203320692654,1171,38,22.888328641432672,32.33630520997193
0.9685555766489946,1.4347059882188762,1171,38,22.888328641432672,32.33630520997193
0.9828989940458608,1.4346916445134112,1171,38,22.888328641432672,32.33630520997193
0.9972422668472053,1.4346773009527523,1171,38,22.888328641432672,32.33630520997193
1.0115853951464244,1.4346629575367897,1171,38,22.888328641432672,32.33630520997193
